C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data     07/08/2013  re-evaluated data																																																							
peakarea																																																							
filename	position (mm)	sample surface	validity	revalidity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Y	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	Fe a*2	S1	S2	S3	Mo inc	Mo coh
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000270.spe	540.1	7.78	1	1	0.018304	-0.003173	0.00992	0.093737	14232.38379	1.54	0	16	46	11	30	7	40	75	2214	0	723	31	56	399	27763	275	0	122	187	0	131	105	122	6	2449	0	734	0	0	8	0	52	74	50	51	82	30	53	0	56	112	0	2.03E+15	15523	5282
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000271.spe	542.1	7.79	1	1	0.018304	-0.003173	0.00992	0.093737	14280.58105	1.49	17	6	21	0	21	0	0	70	2039	0	725	28	13	412	27128	379	0	93	131	0	29	61	111	79	2611	129	889	0	0	0	0	0	39	57	63	35	72	113	0	0	52	4	1.42E+15	15965	5272
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000272.spe	544.14	7.79	1	1	0.018304	-0.003173	0.00992	0.093737	14607.16699	1.64	17	12	39	7	17	0	0	75	1959	0	851	32	21	423	29710	336	0	130	98	54	41	15	65	32	2496	0	905	8	0	0	0	28	54	88	34	106	76	18	14	51	103	8	0	15813	5402
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000273.spe	546.04	7.81	1	1	0.018304	-0.003173	0.00992	0.093737	14766.65918	1.5	5	0	0	0	31	0	9	70	1902	0	762	21	20	367	29086	320	0	71	119	0	40	41	62	13	2749	9	882	0	0	0	0	10	0	60	112	66	38	103	53	30	136	0	0	16361	5332
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000274.spe	548.04	7.8	1	1	0.018304	-0.003173	0.00992	0.093737	14814.85742	1.63	29	16	27	6	5	0	5	70	2020	0	652	40	34	376	27547	222	0	117	152	14	0	25	186	155	2639	141	910	6	0	9	11	0	10	107	149	91	204	57	0	0	134	0	0	16602	5529
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000275.spe	550.04	7.8	1	1	0.018304	-0.003173	0.00992	0.093737	14596.06445	1.64	0	0	13	0	16	0	0	66	1838	0	712	16	25	433	28543	301	0	90	166	25	66	54	5	0	2471	0	955	0	0	0	0	0	0	36	78	30	0	57	20	40	104	0	5.9E+14	16039	5655
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000276.spe	552.04	7.8	1	1	0.018304	-0.003173	0.00992	0.093737	14930.14941	1.47	15	0	37	0	29	7	10	72	1883	6	726	0	22	377	29086	315	0	98	157	0	101	126	140	0	2695	0	937	10	0	0	0	0	57	44	117	0	0	32	66	84	62	5	0	16935	5725
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000277.spe	554.04	7.8	1	1	0.018304	-0.003173	0.00992	0.093737	14754.25977	1.75	0	7	25	0	19	0	19	94	1973	0	701	41	14	421	28308	254	0	113	174	78	78	88	77	43	2672	0	911	0	0	15	10	21	26	93	107	97	37	61	16	0	83	5	1.36E+15	16469	5473
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000278.spe	556.04	7.79	1	1	0.018304	-0.003173	0.00992	0.093737	14674.56348	1.43	0	0	10	0	24	0	0	64	2088	0	638	48	0	387	26064	278	0	188	274	49	0	77	204	86	2717	154	992	0	0	0	0	28	0	54	73	5	144	49	60	0	118	9	1.37E+15	16791	5591
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000279.spe	558.1	7.78	1	1	0.018304	-0.003173	0.00992	0.093737	14728.95898	1.56	22	14	38	0	31	5	16	97	2038	15	702	33	34	432	28715	283	0	177	226	15	10	18	105	78	2414	16	893	0	0	0	0	22	66	133	72	76	48	80	0	0	109	8	0	15900	5279
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000280.spe	560.04	7.79	1	1	0.018304	-0.003173	0.00992	0.093737	14376.87891	1.55	41	29	35	13	35	4	10	67	1825	0	610	30	32	418	27402	307	0	136	166	14	0	44	110	68	2435	164	852	0	0	0	4	23	8	16	120	38	106	103	0	0	96	12	0	15691	5339
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000281.spe	562.04	7.78	1	1	0.018304	-0.003173	0.00992	0.093737	14615.46484	1.58	0	18	39	23	19	0	7	50	2288	0	592	29	12	464	25537	444	0	170	322	48	0	40	149	176	2750	34	1000	0	0	0	0	0	26	27	123	73	114	71	0	0	40	0	0	16297	5291
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000282.spe	564.04	7.76	1	1	0.018304	-0.003173	0.00992	0.093737	14990.64648	1.55	0	0	10	0	20	0	11	67	2201	14	618	10	10	499	26028	303	0	213	254	45	0	112	167	107	2819	110	921	0	0	0	0	60	11	101	119	84	117	83	44	94	42	5	1.45E+15	17005	5476
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000283.spe	566.04	7.76	1	1	0.018304	-0.003173	0.00992	0.093737	15600.41699	1.46	0	18	26	12	28	0	0	74	2372	0	598	39	0	446	24743	387	0	270	311	74	50	178	183	0	3121	5	954	0	0	0	0	16	0	41	36	44	102	12	0	93	39	18	1.30E+15	18131	5561
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000284.spe	568.1	7.76	1	1	0.018304	-0.003173	0.00992	0.093737	15954.69727	1.46	33	29	27	13	30	0	18	74	2444	0	594	23	0	444	24537	365	0	232	326	33	0	78	160	150	3206	20	996	0	0	8	7	0	9	112	92	50	60	61	0	0	0	25	0	19636	5727
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000285.spe	570.1	7.76	1	1	0.018304	-0.003173	0.00992	0.093737	15874.2041	1.49	24	22	40	9	29	10	19	81	2210	34	466	14	8	419	21756	270	0	294	343	0	58	101	164	43	3261	0	967	12	0	18	0	0	15	62	47	0	48	45	30	0	41	13	0	19391	5616
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000286.spe	572.04	7.75	1	1	0.018304	-0.003173	0.00992	0.093737	16001.39648	1.4	0	14	4	0	26	0	5	56	2163	5	355	31	38	425	17823	345	0	410	554	69	23	93	287	67	4029	0	912	0	0	7	0	9	29	101	118	73	105	57	42	0	0	0	2.43E+15	20422	5951
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000287.spe	574.1	7.76	1	1	0.018304	-0.003173	0.00992	0.093737	15548.41797	1.47	11	0	0	12	34	0	13	56	2204	6	521	15	29	441	22421	318	0	293	385	0	0	86	228	78	3546	11	838	0	0	0	0	0	54	68	88	42	121	21	45	51	65	0	0	19291	5482
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000288.spe	576.14	7.77	1	1	0.018304	-0.003173	0.00992	0.093737	15863.2041	1.46	27	13	8	0	32	0	17	78	2767	8	491	7	15	501	23084	322	0	368	452	0	113	141	141	34	3887	0	880	0	0	0	0	0	63	103	97	71	0	70	0	0	45	30	1.12E+15	18988	5734
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000289.spe	578.1	7.76	1	1	0.018304	-0.003173	0.00992	0.093737	14957.44727	1.53	0	5	15	14	14	0	20	84	2157	0	765	39	4	383	29766	236	0	103	213	10	0	98	61	158	2713	9	948	0	0	0	0	16	84	83	62	106	78	0	37	180	117	0	0	16234	5254
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000290.spe	580.1	7.75	1	1	0.018304	-0.003173	0.00992	0.093737	15534.51758	1.66	0	0	7	16	18	0	11	72	2242	0	732	63	10	440	29106	259	0	147	209	18	72	157	133	86	3149	0	1006	0	0	0	0	50	52	54	106	88	100	226	20	9	165	10	0	17256	5424
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000291.spe	582.1	7.75	1	1	0.018304	-0.003173	0.00992	0.093737	17017.54492	1.59	48	35	30	15	36	8	0	76	2194	0	522	45	0	440	23442	328	0	357	403	38	41	60	223	116	5137	48	1122	0	0	0	0	37	0	85	140	93	103	0	0	104	32	0	0	21385	5915
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000292.spe	584.04	7.77	1	1	0.018304	-0.003173	0.00992	0.093737	16607.86719	1.55	0	0	10	7	39	0	15	63	2583	0	385	15	24	470	17156	138	0	541	584	0	84	43	282	42	5277	0	871	12	0	0	0	36	29	62	76	52	31	0	68	154	105	12	1.96E+15	21618	5661
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000293.spe	586.04	7.79	1	1	0.018304	-0.003173	0.00992	0.093737	15072.24316	1.46	12	5	25	24	33	0	14	66	2162	0	535	15	15	408	21720	298	0	303	388	0	11	10	190	0	3692	0	871	0	0	0	0	17	39	68	89	46	100	0	0	28	75	0	0	18302	5059
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000294.spe	588.04	7.8	1	1	0.018304	-0.003173	0.00992	0.093737	14729.66113	1.53	6	5	0	18	28	7	26	54	2296	0	553	26	14	448	24075	176	0	231	351	0	47	43	64	22	2709	26	952	17	0	0	0	5	66	93	0	32	20	67	0	63	96	18	1.50E+15	17102	5303
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000295.spe	590.04	7.82	1	1	0.018304	-0.003173	0.00992	0.093737	14752.75781	1.55	14	7	0	6	28	0	14	75	2314	0	577	32	20	451	25623	165	0	235	282	0	121	73	135	37	2579	9	933	0	0	41	0	38	0	77	44	22	0	27	75	28	191	0	0	16933	5362
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000296.spe	592.04	7.84	1	1	0.018304	-0.003173	0.00992	0.093737	15256.43359	1.6	21	17	51	16	30	0	16	72	2638	16	716	58	9	454	27312	252	0	183	216	0	49	151	152	32	2701	111	900	0	0	0	24	24	108	0	83	20	15	0	74	88	110	0	1.66E+15	17545	5500
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000297.spe	594.04	7.85	1	1	0.018304	-0.003173	0.00992	0.093737	15484.52344	1.56	0	0	13	0	21	6	0	85	2389	0	709	34	28	443	26471	239	0	175	235	14	15	138	267	208	2989	64	1021	0	0	0	0	42	65	35	79	57	98	93	44	0	144	0	0	18556	5370
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000298.spe	596.04	7.86	1	1	0.018304	-0.003173	0.00992	0.093737	14742.56055	1.55	0	0	0	17	34	0	7	61	2310	0	572	68	11	427	25720	235	0	175	246	86	107	151	122	51	2735	59	1020	0	0	0	0	0	0	27	107	128	10	0	0	58	110	12	0	17077	5177
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000299.spe	598.04	7.87	1	1	0.018304	-0.003173	0.00992	0.093737	14669.96289	1.6	7	8	21	18	37	0	5	73	2407	0	683	36	0	436	27328	144	0	177	183	32	78	114	176	128	2815	23	841	0	0	0	0	51	37	69	48	90	31	0	0	130	207	8	0	16258	5185
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000300.spe	600.04	7.87	1	1	0.018304	-0.003173	0.00992	0.093737	15028.54492	1.67	0	0	20	0	17	0	0	58	2206	0	681	21	5	433	25556	299	0	164	289	67	63	171	268	23	2887	0	834	0	0	0	10	26	53	13	65	55	66	13	0	0	77	0	0	17294	5059
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000301.spe	602.04	7.87	1	1	0.018304	-0.003173	0.00992	0.093737	15164.03906	1.64	0	0	22	17	44	0	15	71	2053	0	722	24	15	389	27392	208	0	240	202	66	0	0	133	61	2835	84	966	10	0	0	0	0	0	132	51	66	98	7	43	77	116	11	0	17791	5561
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000302.spe	604.04	7.88	1	1	0.018304	-0.003173	0.00992	0.093737	15713.91113	1.6	0	0	0	0	18	0	5	87	1907	35	709	27	34	386	27262	331	0	213	313	13	0	192	77	70	2984	0	850	0	0	0	0	0	72	31	125	111	106	70	0	0	54	15	0	18093	5294
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000303.spe	606.04	7.89	1	1	0.018304	-0.003173	0.00992	0.093737	14970.64746	1.56	20	0	8	0	38	5	20	70	2497	0	538	23	18	492	22501	272	0	332	403	10	0	113	282	61	2975	193	725	0	0	0	0	6	8	82	82	55	118	74	5	0	62	6	1.74E+15	17695	5321
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000304.spe	608.04	7.9	1	1	0.018304	-0.003173	0.00992	0.093737	14449.47266	1.5	0	0	0	12	28	0	13	74	2286	12	604	42	0	433	27587	239	5	209	201	42	141	104	127	137	2611	102	857	0	0	15	0	31	0	101	83	105	0	0	0	202	106	0	0	15711	5132
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000305.spe	610.04	7.9	1	1	0.018304	-0.003173	0.00992	0.093737	14672.76172	1.48	0	6	7	15	32	6	17	81	2244	0	665	53	16	466	28114	299	0	156	265	26	0	102	121	42	2820	112	936	21	0	0	0	34	73	37	112	79	150	109	0	69	109	16	0	15904	5401
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000306.spe	612.04	7.9	1	1	0.018304	-0.003173	0.00992	0.093737	15276.13086	1.63	18	8	16	0	23	0	18	67	2105	8	636	27	31	400	26153	329	8	251	270	0	78	113	189	19	3005	41	993	0	0	8	0	27	103	65	75	35	0	23	69	97	6	0	1.67E+15	17547	5421
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000307.spe	614.04	7.9	1	1	0.018304	-0.003173	0.00992	0.093737	15287.0332	1.48	16	0	20	14	43	0	12	55	2342	0	578	8	28	475	24752	285	0	232	322	0	50	152	200	61	3038	83	1025	0	0	0	0	11	0	39	82	79	52	11	116	149	108	0	0	18300	5512
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000308.spe	616.04	7.91	1	1	0.018304	-0.003173	0.00992	0.093737	16068.89258	1.49	22	0	15	7	13	9	16	52	2306	0	478	0	46	447	21499	291	0	268	418	54	119	98	227	61	3822	65	1032	0	6	10	9	4	21	62	55	73	0	0	64	57	64	0	2.15E+15	19949	5812
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000309.spe	618.04	7.91	1	1	0.018304	-0.003173	0.00992	0.093737	16152.38672	1.53	11	0	16	12	37	9	20	59	2066	0	488	19	27	420	22115	184	0	343	380	54	0	77	233	96	3955	27	953	12	0	0	0	49	5	73	107	55	118	0	0	107	149	0	1.34E+15	20525	5721
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000310.spe	620.04	7.9	1	1	0.018304	-0.003173	0.00992	0.093737	15830.90527	1.42	0	0	11	17	33	6	20	79	2066	0	485	51	14	381	22832	314	0	258	377	61	18	161	238	27	3470	111	1057	0	0	0	0	51	35	117	88	77	139	189	46	0	70	6	0	19609	5706
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000311.spe	622.04	7.91	1	1	0.018304	-0.003173	0.00992	0.093737	16161.18848	1.38	0	9	6	0	14	0	5	41	2239	0	480	40	0	468	21446	206	0	358	404	0	82	162	245	58	4272	12	1027	14	0	12	0	33	93	80	60	74	46	41	42	65	90	0	0	20511	5908
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000312.spe	624.04	7.92	1	1	0.018304	-0.003173	0.00992	0.093737	16007.49512	1.45	25	14	17	17	32	0	17	47	2570	0	416	33	17	426	19330	136	0	399	626	0	0	185	281	167	4534	0	729	7	0	0	36	0	65	64	110	36	101	105	24	77	96	8	1.55E+15	20389	5647
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000313.spe	626.04	7.91	1	1	0.018304	-0.003173	0.00992	0.093737	15390.12695	1.81	0	0	0	5	30	5	24	81	2281	27	602	18	32	401	27193	238	0	253	307	0	24	40	247	109	3104	9	1026	0	5	6	0	0	6	84	108	21	65	35	0	54	146	0	2.85E+15	17757	5355
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000314.spe	628.04	7.91	1	1	0.018304	-0.003173	0.00992	0.093737	15149.83984	1.64	24	23	0	0	25	0	11	90	2458	0	642	26	13	459	27703	384	0	236	237	11	0	57	202	64	3059	44	996	0	0	0	0	25	28	120	85	46	129	88	0	8	47	0	0	16952	5390
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000315.spe	630.04	7.92	1	1	0.018304	-0.003173	0.00992	0.093737	15181.53613	1.57	7	19	16	22	23	0	27	88	2355	0	696	26	8	520	26886	312	0	265	334	16	5	112	155	12	3054	27	791	0	0	0	0	0	24	104	83	42	77	29	23	72	54	0	0	17033	5291
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000316.spe	632.04	7.93	1	1	0.018304	-0.003173	0.00992	0.093737	15585.2168	1.42	22	16	29	16	35	5	15	51	2421	0	632	32	10	441	26553	278	0	249	280	16	0	74	135	70	3313	0	968	0	0	0	0	17	16	0	66	29	86	10	65	108	61	5	0	18234	5576
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000317.spe	634.04	7.94	1	1	0.018304	-0.003173	0.00992	0.093737	16091.39258	1.56	0	0	18	19	30	0	0	64	2555	0	579	30	30	511	25958	365	16	262	305	27	39	128	125	56	3556	0	1119	0	0	17	0	27	0	69	31	53	56	99	0	0	52	0	0	19115	5853
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000318.spe	636.04	7.94	1	1	0.018304	-0.003173	0.00992	0.093737	16214.18652	1.48	8	6	17	13	21	0	0	67	2511	11	570	18	22	505	23417	363	0	354	388	0	0	91	255	49	4171	38	822	0	0	0	0	16	15	68	108	5	140	78	33	0	24	6	1.55E+15	19827	5723
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000319.spe	638.04	7.93	1	1	0.018304	-0.003173	0.00992	0.093737	16204.88672	1.62	6	11	25	30	28	0	7	49	2333	0	614	23	16	474	23741	310	0	319	394	0	6	126	314	67	3565	0	796	0	0	0	28	0	44	12	63	0	32	0	0	0	50	0	0	19723	5619
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000320.spe	640.04	7.93	1	1	0.018304	-0.003173	0.00992	0.093737	15908.70117	1.56	11	0	6	0	18	0	0	60	2402	18	619	42	16	492	27559	246	0	278	331	0	26	161	187	182	3243	143	922	5	0	0	0	0	95	58	129	31	59	101	0	0	61	0	0	18173	5621
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000321.spe	642.04	7.92	1	1	0.018304	-0.003173	0.00992	0.093737	15535.01953	1.52	0	0	17	13	18	0	17	64	2411	0	595	59	24	468	26207	305	7	248	305	75	87	74	159	42	2774	0	837	0	0	0	0	0	30	130	119	94	50	89	49	41	114	0	0	17933	5541
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000322.spe	644.04	7.94	1	1	0.018304	-0.003173	0.00992	0.093737	15344.8291	1.52	0	0	18	12	25	13	32	86	2470	0	697	73	0	453	26623	280	20	257	253	17	168	15	230	30	2892	33	1032	0	0	0	0	32	35	74	95	5	0	0	0	122	55	0	0	17788	5446
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000323.spe	646.04	7.93	1	1	0.018304	-0.003173	0.00992	0.093737	16187.28809	1.48	15	18	33	31	26	0	20	68	2887	36	513	21	20	521	23682	243	0	424	425	46	0	142	243	0	3701	0	891	0	0	0	0	6	18	98	132	47	173	40	0	63	82	0	2.03E+15	19611	5740
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000324.spe	648.04	7.94	1	1	0.018304	-0.003173	0.00992	0.093737	16221.28516	1.38	0	0	20	26	23	8	22	82	3197	0	594	31	26	556	26218	368	0	354	446	0	10	58	275	8	3494	168	854	0	0	11	0	28	55	78	64	43	100	46	26	0	38	0	1.83E+15	19121	5479
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000325.spe	650.04	7.93	1	1	0.018304	-0.003173	0.00992	0.093737	15880.40234	1.37	16	25	8	34	57	0	16	79	3419	0	604	26	0	550	25345	224	0	339	447	77	70	78	229	30	3280	199	887	0	0	0	0	0	0	44	90	31	33	0	0	90	86	5	0	18268	5690
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000326.spe	652.04	7.94	1	1	0.018304	-0.003173	0.00992	0.093737	16367.07617	1.45	18	7	56	15	23	0	11	82	3255	10	693	27	0	521	25743	277	0	339	367	32	0	118	253	39	3491	133	955	0	0	0	0	0	27	61	118	55	109	0	84	42	82	0	0	19248	5338
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000327.spe	654.04	7.93	1	1	0.018304	-0.003173	0.00992	0.093737	16581.76758	1.48	14	29	36	8	46	10	45	61	2991	0	610	23	23	520	25674	390	0	250	341	48	28	144	217	35	3624	111	914	0	0	0	26	7	0	55	90	36	68	236	0	0	0	0	0	19765	5728
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000328.spe	656.04	7.9	1	1	0.018304	-0.003173	0.00992	0.093737	16371.97852	1.43	0	24	25	24	26	6	48	69	2842	20	567	44	27	472	24027	377	0	368	535	55	5	133	249	95	3487	0	928	0	0	0	22	0	28	57	100	37	98	0	0	37	21	0	0	19707	5495
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000329.spe	658.04	7.89	1	1	0.018304	-0.003173	0.00992	0.093737	16148.88965	1.46	25	10	12	22	34	6	16	64	2617	10	425	33	9	454	20822	184	0	380	518	0	90	94	267	39	3647	0	896	0	0	11	0	13	47	124	90	74	33	27	0	63	80	0	0	20119	5650
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000330.spe	660.04	7.88	1	1	0.018304	-0.003173	0.00992	0.093737	16553.96875	1.64	5	0	19	0	6	0	17	70	2234	0	697	30	0	473	26630	257	0	221	288	0	89	98	187	0	3303	0	931	0	0	0	0	0	0	52	76	51	21	0	0	54	46	11	0	19963	5605
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000331.spe	662.04	7.87	1	1	0.018304	-0.003173	0.00992	0.093737	16763.45508	1.36	14	12	32	0	48	10	17	64	2285	0	648	39	5	410	25944	90	0	253	329	26	49	118	362	62	3619	206	804	25	0	0	0	27	5	70	125	42	37	45	81	27	238	11	1.15E+15	20637	5572
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000332.spe	664.04	7.88	1	1	0.018304	-0.003173	0.00992	0.093737	16756.35742	1.56	0	0	25	8	47	0	22	58	2363	0	668	22	12	469	26331	108	0	276	311	14	0	147	282	161	3119	74	854	0	0	0	0	0	5	71	66	34	141	0	0	58	198	0	0	20608	5478
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000333.spe	666.04	7.88	1	1	0.018304	-0.003173	0.00992	0.093737	16176.38867	1.49	36	24	41	24	37	0	28	64	2186	0	527	21	29	377	24746	295	0	302	300	50	101	126	86	31	3132	0	904	0	0	0	0	8	0	81	105	81	25	0	0	173	97	0	1.91E+15	19631	5677
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000334.spe	668.04	7.89	1	1	0.018304	-0.003173	0.00992	0.093737	16053.09473	1.6	18	28	14	6	0	0	12	81	2360	0	634	28	18	445	25861	304	0	237	267	11	0	80	165	76	3248	0	821	0	0	0	0	0	0	71	92	81	96	24	0	0	82	19	0	19221	5412
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000335.spe	670.04	7.9	1	1	0.018304	-0.003173	0.00992	0.093737	15467.02344	1.49	45	34	21	28	27	0	25	67	2489	0	636	37	27	451	26818	283	0	222	314	0	0	157	172	26	2970	86	1128	4	0	0	0	16	35	52	63	94	83	0	0	154	83	20	0	18174	5339
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000336.spe	672.04	7.9	1	1	0.018304	-0.003173	0.00992	0.093737	15272.13281	1.58	0	0	11	0	11	0	24	81	2433	0	646	43	29	490	26318	245	5	293	280	22	0	35	126	0	2951	45	877	0	0	0	0	26	38	48	64	52	77	108	49	0	163	0	2.05E+15	17539	5305
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1D-2\XRF data\L000337.spe	674.04	7.91	1	1	0.018304	-0.003173	0.00992	0.093737	15609.5166	1.61	26	20	23	0	40	0	0	96	2275	0	657	47	20	435	26807	265	22	240	266	53	0	128	100	73	3152	107	880	0	0	0	0	23	23	37	122	115	110	0	139	21	147	5	5.51E+14	18194	5439
