Record,strat_depth,SH20_age,Group,Guano_Zone,Guano_Sum,cln_P2O5_TiO2,cln_CaO_TiO2,cln_Cu_TiO2,cln_Zn_TiO2,cln_Sr_TiO2,cln_P_Ti,cln_Ca_Ti,cln_Cu_Ti,cln_Zn_Ti,cln_Sr_Ti,cln_P_Ti_CS,cln_Ca_Ti_CS,cln_Cu_Ti_CS,cln_Zn_Ti_CS,cln_Sr_Ti_CS,Plot_order
,cm,cal a BP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YAN,289,7850.23,Glaciomarine ,YAN GZ 0,Non Guano,-2.169357006,0.258905341,-0.249509006,-0.394968495,-0.680476273,-2.169357006,0.258905341,-0.249509006,-0.394968495,-0.680476273,-0.777606106,-0.68716923,-0.989351368,-1.055205049,-1.629124233,1
YAN,291,7911.95,Glaciomarine ,YAN GZ 0,Non Guano,-1.941028898,0.330697321,-0.272889454,-0.190328416,-0.611902249,-1.941028898,0.330697321,-0.272889454,-0.190328416,-0.611902249,-0.983564055,-0.447685773,-1.127494863,-1.040371956,-1.715958758,1
YAN,293,7973.67,Glaciomarine ,YAN GZ 0,Non Guano,-2.176068653,-0.119008301,-0.216043279,-0.615136487,-0.866775773,-2.176068653,-0.119008301,-0.216043279,-0.615136487,-0.866775773,-1.383550072,-0.51800952,-1.244525546,-1.071837054,-1.827387935,1
YAN,295,8033.68,Glaciomarine ,YAN GZ 0,Non Guano,-2.139524478,0.371664258,-0.086288568,-0.490543818,-0.811196375,-2.139524478,0.371664258,-0.086288568,-0.490543818,-0.811196375,-1.301139471,-0.530628539,-1.468207348,-1.080918062,-1.822258245,1
YAN,297,8093.68,Glaciomarine ,YAN GZ 0,Non Guano,-2.051207334,-0.023362979,-0.200445754,-0.355398986,-0.859882724,-2.051207334,-0.023362979,-0.200445754,-0.355398986,-0.859882724,-1.068044788,-0.518015054,-1.544906236,-1.054295853,-1.808653642,1
YAN,299,8160.98,Glaciomarine ,YAN GZ 0,Non Guano,-2.130352577,0.564109764,-0.459665361,-0.364650862,-0.700616943,-2.130352577,0.564109764,-0.459665361,-0.364650862,-0.700616943,-1.112962701,-0.582424972,-1.729044985,-1.067931894,-1.805027151,1
YAN,301,8235.56,Glaciomarine ,YAN GZ 0,Non Guano,-2.170381771,0.087681847,-0.188526495,-0.573160659,-1.004926111,-2.170381771,0.087681847,-0.188526495,-0.573160659,-1.004926111,-0.866339826,-0.842044396,-1.792517205,-1.093722269,-1.781703384,1
YAN,303,8310.14,Glaciomarine ,YAN GZ 0,Non Guano,-2.113900209,0.132573471,-0.243174909,-0.741257026,-1.050923638,-2.113900209,0.132573471,-0.243174909,-0.741257026,-1.050923638,-0.588089969,-0.857782951,-1.801387084,-1.08039291,-1.737743144,1
YAN,305,8405.64,Glaciomarine ,YAN GZ 0,Non Guano,-1.960919056,0.363270732,-0.030415348,-0.743858876,-0.854935959,-1.960919056,0.363270732,-0.030415348,-0.743858876,-0.854935959,-0.744564154,-0.903539233,-1.595060585,-1.163545972,-1.812087227,1
YAN,307,8501.15,Glaciomarine ,YAN GZ 0,Non Guano,-2.074346901,0.074399582,-0.301834825,-0.607062211,-0.955177634,-2.074346901,0.074399582,-0.301834825,-0.607062211,-0.955177634,-0.528039972,-0.879768416,-1.466378376,-1.168407877,-1.703736131,1
YAN,309,8596.24,Glaciomarine ,YAN GZ 0,Non Guano,-2.03128225,0.262013423,-0.488428406,-0.661193347,-0.85821286,-2.03128225,0.262013423,-0.488428406,-0.661193347,-0.85821286,-0.257363684,-0.871835447,-1.365555559,-1.13282834,-1.616268291,1
YAN,311,8690.93,Glaciomarine ,YAN GZ 0,Non Guano,-2.12120523,0.116121257,-0.234093821,-0.536795183,-0.897530514,-2.12120523,0.116121257,-0.234093821,-0.536795183,-0.897530514,-0.377286465,-0.894051141,-1.286777685,-1.147462128,-1.623656012,1
YAN,313,8785.62,Glaciomarine ,YAN GZ 0,Non Guano,-1.839066466,0.383272758,-0.410548347,-0.589909388,-0.787712908,-1.839066466,0.383272758,-0.410548347,-0.589909388,-0.787712908,-0.559868771,-0.867738603,-1.327894176,-1.187547814,-1.62933711,1
YAN,315,8879.38,Glaciomarine ,YAN GZ 0,Non Guano,-2.006271521,0.270620215,-0.250426497,-0.640255943,-0.825975901,-2.006271521,0.270620215,-0.250426497,-0.640255943,-0.825975901,-0.332597711,-0.754393405,-1.506250639,-1.105848513,-1.511823354,1
YAN,319,9066.52,Glaciomarine ,YAN GZ 0,Non Guano,-1.936943402,0.235689034,-0.407938792,-0.437537531,-0.836721586,-1.936943402,0.235689034,-0.407938792,-0.437537531,-0.836721586,-0.465009348,-0.799774311,-1.826660453,-1.073648357,-1.57673546,1
YAN,321,9159.51,Glaciomarine ,YAN GZ 0,Non Guano,-2.125766569,0.375244333,-0.365193405,-0.718195505,-0.820489503,-2.125766569,0.375244333,-0.365193405,-0.718195505,-0.820489503,-0.634100171,-0.710631245,-2.001597964,-0.938820447,-1.560232732,1
YAN,323,9252.51,Glaciomarine ,YAN GZ 0,Non Guano,-1.896108157,0.400390405,-0.157475263,-0.728744301,-0.835995198,-1.896108157,0.400390405,-0.157475263,-0.728744301,-0.835995198,-0.665783213,-0.633325957,-2.091234516,-0.851594826,-1.57321604,1
YAN,325,9344.05,Glaciomarine ,YAN GZ 0,Non Guano,-2.291556513,0.382133157,-0.410548347,-0.589909388,-0.771183606,-2.291556513,0.382133157,-0.410548347,-0.589909388,-0.771183606,-0.289191495,-0.51275648,-2.069453553,-0.76034252,-1.481657888,1
YAN,327,9435.6,Glaciomarine ,YAN GZ 0,Non Guano,-2.010349336,0.167591565,-0.374305513,-0.652430969,-0.901940665,-2.010349336,0.167591565,-0.374305513,-0.652430969,-0.901940665,-0.087473116,-0.468206292,-1.979634252,-0.666366487,-1.35528601,1
YAN,329,9527.78,Glaciomarine ,YAN GZ 0,Non Guano,-2.016189814,0.143204438,-0.271730113,-0.261949005,-0.87172021,-2.016189814,0.143204438,-0.271730113,-0.261949005,-0.87172021,0.393772891,-0.387890317,-1.981389575,-0.572272498,-1.194915363,1
YAN,331,9620.6,Glaciomarine ,YAN GZ 0,Non Guano,-2.066112493,0.339400171,-0.348327031,-0.209558683,-0.789570449,-2.066112493,0.339400171,-0.348327031,-0.209558683,-0.789570449,0.799772021,-0.338938052,-1.954959908,-0.603213399,-1.020381763,1
YAN,333,9713.43,Glaciomarine ,YAN GZ 0,Non Guano,-2.018263178,0.306332172,-0.38916986,-0.494023595,-0.884793361,-2.018263178,0.306332172,-0.38916986,-0.494023595,-0.884793361,1.077869989,-0.061728437,-1.163539222,-0.588776923,-0.669969536,1
YAN,335,9806.56,Glaciomarine ,YAN GZ 0,Non Guano,-1.828394416,0.40613442,-0.4780145,-0.612424154,-0.811693949,-1.828394416,0.40613442,-0.4780145,-0.612424154,-0.811693949,1.301167537,-0.011989246,-0.839000483,-0.455485536,-0.29400283,1
YAN,337,9899.69,Glaciomarine ,YAN GZ 0,Non Guano,-2.013644232,0.427914328,-0.438509161,-0.661625587,-0.841445823,-2.013644232,0.427914328,-0.438509161,-0.661625587,-0.841445823,1.612086665,0.188566901,-0.421361967,-0.307047784,0.117852833,1
YAN,339,9989.81,Glaciomarine ,YAN GZ 0,Non Guano,-2.150371083,0.422600734,-0.519088782,-0.647015793,-0.7813467,-2.150371083,0.422600734,-0.519088782,-0.647015793,-0.7813467,0.715470689,0.071664133,-0.522068619,-0.598260777,-0.324194735,1
YAN,341,10076.94,Glaciomarine ,YAN GZ 0,Non Guano,-2.094249085,0.361131396,-0.107880403,-0.610014836,-0.697825728,-2.094249085,0.361131396,-0.107880403,-0.610014836,-0.697825728,0.27079219,-0.104185289,-0.701938687,-0.787308181,-0.579097351,1
YAN,343,10164.06,Glaciomarine ,YAN GZ 0,Non Guano,-2.158647523,0.275445212,-0.182678578,-0.557348372,-0.755151892,-2.158647523,0.275445212,-0.182678578,-0.557348372,-0.755151892,0.121594401,-0.168259359,-0.760588866,-0.841695922,-0.65606222,1
YAN,345,10225.77,Glaciomarine ,YAN GZ 0,Non Guano,-2.279013173,0.466688948,-0.378825841,-0.525002434,-0.28062483,-2.279013173,0.466688948,-0.378825841,-0.525002434,-0.28062483,-0.413669077,-0.090462672,-0.884061536,-0.968562605,-0.96371235,1
YAN,347,10287.48,Glaciomarine ,YAN GZ 0,Non Guano,-2.359022667,0.437126784,-0.264723245,-0.422803294,-0.291602872,-2.359022667,0.437126784,-0.264723245,-0.422803294,-0.291602872,-0.667811845,-0.099664213,-0.903851782,-0.998421871,-1.064660554,1
YAN,349,10342.61,Glaciomarine ,YAN GZ 0,Non Guano,-2.133335777,0.4246781,-0.130630675,-0.672223946,-0.525132156,-2.133335777,0.4246781,-0.130630675,-0.672223946,-0.525132156,-0.697546556,-0.103086924,-1.000963398,-1.047652036,-1.120338701,1
YAN,351,10391.15,Glaciomarine ,YAN GZ 0,Non Guano,-2.275665464,0.364736581,-0.2715801,-0.676018785,-0.585823827,-2.275665464,0.364736581,-0.2715801,-0.676018785,-0.585823827,-0.745709474,0.041841873,-0.962979961,-1.023377987,-1.136720529,1
YAN,353,10439.69,Glaciomarine ,YAN GZ 0,Non Guano,-2.186148323,0.327350513,-0.331212396,-0.60822859,-0.475968284,-2.186148323,0.327350513,-0.331212396,-0.60822859,-0.475968284,-0.951315169,0.053642078,-1.047591626,-1.071997881,-1.244931503,1
