"Core","depth_cm","SH20_age","param","value"
"ARD1E",302.6,5662.65,"Cl",0
"ARD1E",302.6,5662.65,"Ar",12
"ARD1E",302.6,5662.65,"K",49
"ARD1E",302.6,5662.65,"Ca",821
"ARD1E",302.6,5662.65,"Sc",0
"ARD1E",302.6,5662.65,"Ti",207
"ARD1E",302.6,5662.65,"V",9
"ARD1E",302.6,5662.65,"Cr",20
"ARD1E",302.6,5662.65,"Mn",321
"ARD1E",302.6,5662.65,"Fe",11303
"ARD1E",302.6,5662.65,"Co",36
"ARD1E",302.6,5662.65,"Ni",0
"ARD1E",302.6,5662.65,"Cu",369
"ARD1E",302.6,5662.65,"Zn",465
"ARD1E",302.6,5662.65,"Ga",103
"ARD1E",302.6,5662.65,"Ge",0
"ARD1E",302.6,5662.65,"As",57
"ARD1E",302.6,5662.65,"Se",137
"ARD1E",302.6,5662.65,"Br",255
"ARD1E",302.6,5662.65,"Rb",99
"ARD1E",302.6,5662.65,"Sr",3584
"ARD1E",302.6,5662.65,"Zr",898
"ARD1E",302.6,5662.65,"Nb",6
"ARD1E",302.6,5662.65,"Mo",13
"ARD1E",302.6,5662.65,"In",0
"ARD1E",302.6,5662.65,"Sn",5
"ARD1E",302.6,5662.65,"Sb",28
"ARD1E",302.6,5662.65,"Te",29
"ARD1E",302.6,5662.65,"I",0
"ARD1E",302.6,5662.65,"Cs",0
"ARD1E",302.6,5662.65,"Ba",17
"ARD1E",302.6,5662.65,"La",0
"ARD1E",302.6,5662.65,"Ce",0
"ARD1E",302.6,5662.65,"Pr",0
"ARD1E",302.6,5662.65,"Nd",0
"ARD1E",302.6,5662.65,"Sm",8
"ARD1E",302.6,5662.65,"Eu",10
"ARD1E",302.6,5662.65,"Gd",27
"ARD1E",302.6,5662.65,"Tb",181
"ARD1E",302.6,5662.65,"Dy",0
"ARD1E",302.6,5662.65,"Ho",0
"ARD1E",302.6,5662.65,"Ta",0
"ARD1E",302.6,5662.65,"W",23
"ARD1E",302.6,5662.65,"Os",0
"ARD1E",302.6,5662.65,"Ir",0
"ARD1E",302.6,5662.65,"Pt",30
"ARD1E",302.6,5662.65,"Au",62
"ARD1E",302.6,5662.65,"Hg",70
"ARD1E",302.6,5662.65,"Pb",57
"ARD1E",302.6,5662.65,"Bi",108
"ARD1E",302.6,5662.65,"Th",0
"ARD1E",302.6,5662.65,"U",0
"ARD1E",302.6,5662.65,"Mo_inc",20297
"ARD1E",302.6,5662.65,"Mo_coh",5298
"ARD1E",302.6,5662.65,"TS_sum",25595
"ARD1E",302.6,5662.65,"inc_coh",3.831068328
"ARD1E",302.6,5662.65,"coh_inc",0.261023797
"ARD1E",302.6,5662.65,"cps_sum",45029
"ARD1E",302.8,5667.31,"kcps",17329.02734
"ARD1E",302.8,5667.31,"MSE",1.17
"ARD1E",302.8,5667.31,"Mg",6
"ARD1E",302.8,5667.31,"Al",0
"ARD1E",302.8,5667.31,"Si",0
"ARD1E",302.8,5667.31,"P",16
"ARD1E",302.8,5667.31,"S",20
"ARD1E",302.8,5667.31,"Cl",12
"ARD1E",302.8,5667.31,"Ar",15
"ARD1E",302.8,5667.31,"K",14
"ARD1E",302.8,5667.31,"Ca",1047
"ARD1E",302.8,5667.31,"Sc",0
"ARD1E",302.8,5667.31,"Ti",285
"ARD1E",302.8,5667.31,"V",9
"ARD1E",302.8,5667.31,"Cr",9
"ARD1E",302.8,5667.31,"Mn",308
"ARD1E",302.8,5667.31,"Fe",13106
"ARD1E",302.8,5667.31,"Co",95
"ARD1E",302.8,5667.31,"Ni",18
"ARD1E",302.8,5667.31,"Cu",539
"ARD1E",302.8,5667.31,"Zn",564
"ARD1E",302.8,5667.31,"Ga",76
"ARD1E",302.8,5667.31,"Ge",34
"ARD1E",302.8,5667.31,"As",18
"ARD1E",302.8,5667.31,"Se",158
"ARD1E",302.8,5667.31,"Br",405
"ARD1E",302.8,5667.31,"Rb",74
"ARD1E",302.8,5667.31,"Sr",4450
"ARD1E",302.8,5667.31,"Zr",982
"ARD1E",302.8,5667.31,"Nb",6
"ARD1E",302.8,5667.31,"Mo",0
"ARD1E",302.8,5667.31,"In",26
"ARD1E",302.8,5667.31,"Sn",0
"ARD1E",302.8,5667.31,"Sb",5
"ARD1E",302.8,5667.31,"Te",28
"ARD1E",302.8,5667.31,"I",12
"ARD1E",302.8,5667.31,"Cs",0
"ARD1E",302.8,5667.31,"Ba",0
"ARD1E",302.8,5667.31,"La",0
"ARD1E",302.8,5667.31,"Ce",19
"ARD1E",302.8,5667.31,"Pr",19
"ARD1E",302.8,5667.31,"Nd",0
"ARD1E",302.8,5667.31,"Sm",7
"ARD1E",302.8,5667.31,"Eu",52
"ARD1E",302.8,5667.31,"Gd",49
"ARD1E",302.8,5667.31,"Tb",134
"ARD1E",302.8,5667.31,"Dy",20
"ARD1E",302.8,5667.31,"Ho",17
"ARD1E",302.8,5667.31,"Ta",0
"ARD1E",302.8,5667.31,"W",76
"ARD1E",302.8,5667.31,"Os",0
"ARD1E",302.8,5667.31,"Ir",0
"ARD1E",302.8,5667.31,"Pt",10
"ARD1E",302.8,5667.31,"Au",15
"ARD1E",302.8,5667.31,"Hg",16
"ARD1E",302.8,5667.31,"Pb",57
"ARD1E",302.8,5667.31,"Bi",56
"ARD1E",302.8,5667.31,"Th",0
"ARD1E",302.8,5667.31,"U",0
"ARD1E",302.8,5667.31,"Mo_inc",24791
"ARD1E",302.8,5667.31,"Mo_coh",6495
"ARD1E",302.8,5667.31,"TS_sum",31286
"ARD1E",302.8,5667.31,"inc_coh",3.816936105
"ARD1E",302.8,5667.31,"coh_inc",0.261990238
"ARD1E",302.8,5667.31,"cps_sum",54170
"ARD1E",303,5671.96,"kcps",17289.42969
"ARD1E",303,5671.96,"MSE",1.19
"ARD1E",303,5671.96,"Mg",0
"ARD1E",303,5671.96,"Al",0
"ARD1E",303,5671.96,"Si",0
"ARD1E",303,5671.96,"P",0
"ARD1E",303,5671.96,"S",26
"ARD1E",303,5671.96,"Cl",0
"ARD1E",303,5671.96,"Ar",0
"ARD1E",303,5671.96,"K",31
"ARD1E",303,5671.96,"Ca",922
"ARD1E",303,5671.96,"Sc",30
"ARD1E",303,5671.96,"Ti",143
"ARD1E",303,5671.96,"V",24
"ARD1E",303,5671.96,"Cr",30
"ARD1E",303,5671.96,"Mn",298
"ARD1E",303,5671.96,"Fe",10698
"ARD1E",303,5671.96,"Co",91
"ARD1E",303,5671.96,"Ni",0
"ARD1E",303,5671.96,"Cu",407
"ARD1E",303,5671.96,"Zn",636
"ARD1E",303,5671.96,"Ga",20
"ARD1E",303,5671.96,"Ge",0
"ARD1E",303,5671.96,"As",30
"ARD1E",303,5671.96,"Se",197
"ARD1E",303,5671.96,"Br",388
"ARD1E",303,5671.96,"Rb",102
"ARD1E",303,5671.96,"Sr",4911
"ARD1E",303,5671.96,"Zr",917
"ARD1E",303,5671.96,"Nb",0
"ARD1E",303,5671.96,"Mo",0
"ARD1E",303,5671.96,"In",0
"ARD1E",303,5671.96,"Sn",0
"ARD1E",303,5671.96,"Sb",8
"ARD1E",303,5671.96,"Te",0
"ARD1E",303,5671.96,"I",10
"ARD1E",303,5671.96,"Cs",6
"ARD1E",303,5671.96,"Ba",33
"ARD1E",303,5671.96,"La",9
"ARD1E",303,5671.96,"Ce",0
"ARD1E",303,5671.96,"Pr",0
"ARD1E",303,5671.96,"Nd",17
"ARD1E",303,5671.96,"Sm",0
"ARD1E",303,5671.96,"Eu",18
"ARD1E",303,5671.96,"Gd",31
"ARD1E",303,5671.96,"Tb",111
"ARD1E",303,5671.96,"Dy",45
"ARD1E",303,5671.96,"Ho",7
"ARD1E",303,5671.96,"Ta",64
"ARD1E",303,5671.96,"W",37
"ARD1E",303,5671.96,"Os",18
"ARD1E",303,5671.96,"Ir",17
"ARD1E",303,5671.96,"Pt",58
"ARD1E",303,5671.96,"Au",14
"ARD1E",303,5671.96,"Hg",66
"ARD1E",303,5671.96,"Pb",0
"ARD1E",303,5671.96,"Bi",62
"ARD1E",303,5671.96,"Th",17
"ARD1E",303,5671.96,"U",0
"ARD1E",303,5671.96,"Mo_inc",25190
"ARD1E",303,5671.96,"Mo_coh",6473
"ARD1E",303,5671.96,"TS_sum",31663
"ARD1E",303,5671.96,"inc_coh",3.891549513
"ARD1E",303,5671.96,"coh_inc",0.25696705
"ARD1E",303,5671.96,"cps_sum",52212
"ARD1E",303.2,5676.62,"kcps",16291.58008
"ARD1E",303.2,5676.62,"MSE",1.19
"ARD1E",303.2,5676.62,"Mg",0
"ARD1E",303.2,5676.62,"Al",0
"ARD1E",303.2,5676.62,"Si",0
"ARD1E",303.2,5676.62,"P",6
"ARD1E",303.2,5676.62,"S",11
"ARD1E",303.2,5676.62,"Cl",0
"ARD1E",303.2,5676.62,"Ar",0
"ARD1E",303.2,5676.62,"K",35
"ARD1E",303.2,5676.62,"Ca",1141
"ARD1E",303.2,5676.62,"Sc",0
"ARD1E",303.2,5676.62,"Ti",166
"ARD1E",303.2,5676.62,"V",8
"ARD1E",303.2,5676.62,"Cr",8
"ARD1E",303.2,5676.62,"Mn",363
"ARD1E",303.2,5676.62,"Fe",9839
"ARD1E",303.2,5676.62,"Co",114
"ARD1E",303.2,5676.62,"Ni",14
"ARD1E",303.2,5676.62,"Cu",490
"ARD1E",303.2,5676.62,"Zn",681
"ARD1E",303.2,5676.62,"Ga",52
"ARD1E",303.2,5676.62,"Ge",0
"ARD1E",303.2,5676.62,"As",71
"ARD1E",303.2,5676.62,"Se",172
"ARD1E",303.2,5676.62,"Br",255
"ARD1E",303.2,5676.62,"Rb",59
"ARD1E",303.2,5676.62,"Sr",4811
"ARD1E",303.2,5676.62,"Zr",863
"ARD1E",303.2,5676.62,"Nb",0
"ARD1E",303.2,5676.62,"Mo",8
"ARD1E",303.2,5676.62,"In",0
"ARD1E",303.2,5676.62,"Sn",0
"ARD1E",303.2,5676.62,"Sb",0
"ARD1E",303.2,5676.62,"Te",32
"ARD1E",303.2,5676.62,"I",0
"ARD1E",303.2,5676.62,"Cs",0
"ARD1E",303.2,5676.62,"Ba",9
"ARD1E",303.2,5676.62,"La",13
"ARD1E",303.2,5676.62,"Ce",0
"ARD1E",303.2,5676.62,"Pr",0
"ARD1E",303.2,5676.62,"Nd",0
"ARD1E",303.2,5676.62,"Sm",0
"ARD1E",303.2,5676.62,"Eu",0
"ARD1E",303.2,5676.62,"Gd",20
"ARD1E",303.2,5676.62,"Tb",51
"ARD1E",303.2,5676.62,"Dy",0
"ARD1E",303.2,5676.62,"Ho",0
"ARD1E",303.2,5676.62,"Ta",0
"ARD1E",303.2,5676.62,"W",52
"ARD1E",303.2,5676.62,"Os",50
"ARD1E",303.2,5676.62,"Ir",9
"ARD1E",303.2,5676.62,"Pt",55
"ARD1E",303.2,5676.62,"Au",99
"ARD1E",303.2,5676.62,"Hg",47
"ARD1E",303.2,5676.62,"Pb",28
"ARD1E",303.2,5676.62,"Bi",107
"ARD1E",303.2,5676.62,"Th",0
"ARD1E",303.2,5676.62,"U",0
"ARD1E",303.2,5676.62,"Mo_inc",23759
"ARD1E",303.2,5676.62,"Mo_coh",6134
"ARD1E",303.2,5676.62,"TS_sum",29893
"ARD1E",303.2,5676.62,"inc_coh",3.873328986
"ARD1E",303.2,5676.62,"coh_inc",0.258175849
"ARD1E",303.2,5676.62,"cps_sum",49632
"ARD1E",303.4,5681.27,"kcps",18311.98047
"ARD1E",303.4,5681.27,"MSE",1.44
"ARD1E",303.4,5681.27,"Mg",0
"ARD1E",303.4,5681.27,"Al",0
"ARD1E",303.4,5681.27,"Si",14
"ARD1E",303.4,5681.27,"P",0
"ARD1E",303.4,5681.27,"S",42
"ARD1E",303.4,5681.27,"Cl",0
"ARD1E",303.4,5681.27,"Ar",0
"ARD1E",303.4,5681.27,"K",30
"ARD1E",303.4,5681.27,"Ca",1187
"ARD1E",303.4,5681.27,"Sc",11
"ARD1E",303.4,5681.27,"Ti",189
"ARD1E",303.4,5681.27,"V",19
"ARD1E",303.4,5681.27,"Cr",0
"ARD1E",303.4,5681.27,"Mn",368
"ARD1E",303.4,5681.27,"Fe",12209
"ARD1E",303.4,5681.27,"Co",85
"ARD1E",303.4,5681.27,"Ni",0
"ARD1E",303.4,5681.27,"Cu",513
"ARD1E",303.4,5681.27,"Zn",658
"ARD1E",303.4,5681.27,"Ga",42
"ARD1E",303.4,5681.27,"Ge",23
"ARD1E",303.4,5681.27,"As",36
"ARD1E",303.4,5681.27,"Se",99
"ARD1E",303.4,5681.27,"Br",359
"ARD1E",303.4,5681.27,"Rb",21
"ARD1E",303.4,5681.27,"Sr",5297
"ARD1E",303.4,5681.27,"Zr",953
"ARD1E",303.4,5681.27,"Nb",0
"ARD1E",303.4,5681.27,"Mo",0
"ARD1E",303.4,5681.27,"In",5
"ARD1E",303.4,5681.27,"Sn",0
"ARD1E",303.4,5681.27,"Sb",20
"ARD1E",303.4,5681.27,"Te",0
"ARD1E",303.4,5681.27,"I",0
"ARD1E",303.4,5681.27,"Cs",14
"ARD1E",303.4,5681.27,"Ba",18
"ARD1E",303.4,5681.27,"La",0
"ARD1E",303.4,5681.27,"Ce",19
"ARD1E",303.4,5681.27,"Pr",24
"ARD1E",303.4,5681.27,"Nd",0
"ARD1E",303.4,5681.27,"Sm",12
"ARD1E",303.4,5681.27,"Eu",25
"ARD1E",303.4,5681.27,"Gd",22
"ARD1E",303.4,5681.27,"Tb",125
"ARD1E",303.4,5681.27,"Dy",31
"ARD1E",303.4,5681.27,"Ho",10
"ARD1E",303.4,5681.27,"Ta",0
"ARD1E",303.4,5681.27,"W",50
"ARD1E",303.4,5681.27,"Os",34
"ARD1E",303.4,5681.27,"Ir",0
"ARD1E",303.4,5681.27,"Pt",64
"ARD1E",303.4,5681.27,"Au",74
"ARD1E",303.4,5681.27,"Hg",0
"ARD1E",303.4,5681.27,"Pb",0
"ARD1E",303.4,5681.27,"Bi",51
"ARD1E",303.4,5681.27,"Th",11
"ARD1E",303.4,5681.27,"U",0
"ARD1E",303.4,5681.27,"Mo_inc",26565
"ARD1E",303.4,5681.27,"Mo_coh",6721
"ARD1E",303.4,5681.27,"TS_sum",33286
"ARD1E",303.4,5681.27,"inc_coh",3.952536825
"ARD1E",303.4,5681.27,"coh_inc",0.25300207
"ARD1E",303.4,5681.27,"cps_sum",56050
"ARD1E",303.6,5685.92,"kcps",16756.35742
"ARD1E",303.6,5685.92,"MSE",1.23
"ARD1E",303.6,5685.92,"Mg",0
"ARD1E",303.6,5685.92,"Al",15
"ARD1E",303.6,5685.92,"Si",6
"ARD1E",303.6,5685.92,"P",19
"ARD1E",303.6,5685.92,"S",5
"ARD1E",303.6,5685.92,"Cl",0
"ARD1E",303.6,5685.92,"Ar",0
"ARD1E",303.6,5685.92,"K",19
"ARD1E",303.6,5685.92,"Ca",973
"ARD1E",303.6,5685.92,"Sc",0
"ARD1E",303.6,5685.92,"Ti",158
"ARD1E",303.6,5685.92,"V",41
"ARD1E",303.6,5685.92,"Cr",33
"ARD1E",303.6,5685.92,"Mn",306
"ARD1E",303.6,5685.92,"Fe",9101
"ARD1E",303.6,5685.92,"Co",98
"ARD1E",303.6,5685.92,"Ni",0
"ARD1E",303.6,5685.92,"Cu",336
"ARD1E",303.6,5685.92,"Zn",574
"ARD1E",303.6,5685.92,"Ga",12
"ARD1E",303.6,5685.92,"Ge",9
"ARD1E",303.6,5685.92,"As",19
"ARD1E",303.6,5685.92,"Se",53
"ARD1E",303.6,5685.92,"Br",385
"ARD1E",303.6,5685.92,"Rb",111
"ARD1E",303.6,5685.92,"Sr",4744
"ARD1E",303.6,5685.92,"Zr",934
"ARD1E",303.6,5685.92,"Nb",0
"ARD1E",303.6,5685.92,"Mo",7
"ARD1E",303.6,5685.92,"In",9
"ARD1E",303.6,5685.92,"Sn",7
"ARD1E",303.6,5685.92,"Sb",6
"ARD1E",303.6,5685.92,"Te",58
"ARD1E",303.6,5685.92,"I",0
"ARD1E",303.6,5685.92,"Cs",14
"ARD1E",303.6,5685.92,"Ba",32
"ARD1E",303.6,5685.92,"La",20
"ARD1E",303.6,5685.92,"Ce",0
"ARD1E",303.6,5685.92,"Pr",6
"ARD1E",303.6,5685.92,"Nd",29
"ARD1E",303.6,5685.92,"Sm",29
"ARD1E",303.6,5685.92,"Eu",0
"ARD1E",303.6,5685.92,"Gd",46
"ARD1E",303.6,5685.92,"Tb",100
"ARD1E",303.6,5685.92,"Dy",27
"ARD1E",303.6,5685.92,"Ho",27
"ARD1E",303.6,5685.92,"Ta",61
"ARD1E",303.6,5685.92,"W",14
"ARD1E",303.6,5685.92,"Os",0
"ARD1E",303.6,5685.92,"Ir",24
"ARD1E",303.6,5685.92,"Pt",0
"ARD1E",303.6,5685.92,"Au",37
"ARD1E",303.6,5685.92,"Hg",17
"ARD1E",303.6,5685.92,"Pb",78
"ARD1E",303.6,5685.92,"Bi",11
"ARD1E",303.6,5685.92,"Th",0
"ARD1E",303.6,5685.92,"U",0
"ARD1E",303.6,5685.92,"Mo_inc",25380
"ARD1E",303.6,5685.92,"Mo_coh",6441
"ARD1E",303.6,5685.92,"TS_sum",31821
"ARD1E",303.6,5685.92,"inc_coh",3.940381928
"ARD1E",303.6,5685.92,"coh_inc",0.253782506
"ARD1E",303.6,5685.92,"cps_sum",50431
"ARD1E",303.8,5690.58,"kcps",18192.88672
"ARD1E",303.8,5690.58,"MSE",1.13
"ARD1E",303.8,5690.58,"Mg",5
"ARD1E",303.8,5690.58,"Al",28
"ARD1E",303.8,5690.58,"Si",7
"ARD1E",303.8,5690.58,"P",0
"ARD1E",303.8,5690.58,"S",19
"ARD1E",303.8,5690.58,"Cl",7
"ARD1E",303.8,5690.58,"Ar",11
"ARD1E",303.8,5690.58,"K",31
"ARD1E",303.8,5690.58,"Ca",683
"ARD1E",303.8,5690.58,"Sc",0
"ARD1E",303.8,5690.58,"Ti",125
"ARD1E",303.8,5690.58,"V",16
"ARD1E",303.8,5690.58,"Cr",46
"ARD1E",303.8,5690.58,"Mn",275
"ARD1E",303.8,5690.58,"Fe",10656
"ARD1E",303.8,5690.58,"Co",207
"ARD1E",303.8,5690.58,"Ni",0
"ARD1E",303.8,5690.58,"Cu",494
"ARD1E",303.8,5690.58,"Zn",477
"ARD1E",303.8,5690.58,"Ga",42
"ARD1E",303.8,5690.58,"Ge",0
"ARD1E",303.8,5690.58,"As",0
"ARD1E",303.8,5690.58,"Se",78
"ARD1E",303.8,5690.58,"Br",325
"ARD1E",303.8,5690.58,"Rb",129
"ARD1E",303.8,5690.58,"Sr",5050
"ARD1E",303.8,5690.58,"Zr",1122
"ARD1E",303.8,5690.58,"Nb",16
"ARD1E",303.8,5690.58,"Mo",0
"ARD1E",303.8,5690.58,"In",4
"ARD1E",303.8,5690.58,"Sn",15
"ARD1E",303.8,5690.58,"Sb",0
"ARD1E",303.8,5690.58,"Te",53
"ARD1E",303.8,5690.58,"I",18
"ARD1E",303.8,5690.58,"Cs",0
"ARD1E",303.8,5690.58,"Ba",22
"ARD1E",303.8,5690.58,"La",16
"ARD1E",303.8,5690.58,"Ce",7
"ARD1E",303.8,5690.58,"Pr",11
"ARD1E",303.8,5690.58,"Nd",16
"ARD1E",303.8,5690.58,"Sm",8
"ARD1E",303.8,5690.58,"Eu",25
"ARD1E",303.8,5690.58,"Gd",33
"ARD1E",303.8,5690.58,"Tb",98
"ARD1E",303.8,5690.58,"Dy",0
"ARD1E",303.8,5690.58,"Ho",10
"ARD1E",303.8,5690.58,"Ta",0
"ARD1E",303.8,5690.58,"W",0
"ARD1E",303.8,5690.58,"Os",38
"ARD1E",303.8,5690.58,"Ir",0
"ARD1E",303.8,5690.58,"Pt",143
"ARD1E",303.8,5690.58,"Au",110
"ARD1E",303.8,5690.58,"Hg",123
"ARD1E",303.8,5690.58,"Pb",53
"ARD1E",303.8,5690.58,"Bi",86
"ARD1E",303.8,5690.58,"Th",0
"ARD1E",303.8,5690.58,"U",0
"ARD1E",303.8,5690.58,"Mo_inc",27418
"ARD1E",303.8,5690.58,"Mo_coh",6555
"ARD1E",303.8,5690.58,"TS_sum",33973
"ARD1E",303.8,5690.58,"inc_coh",4.182761251
"ARD1E",303.8,5690.58,"coh_inc",0.239076519
"ARD1E",303.8,5690.58,"cps_sum",54711
"ARD1E",304,5695.23,"kcps",19225.43555
"ARD1E",304,5695.23,"MSE",1.42
"ARD1E",304,5695.23,"Mg",19
"ARD1E",304,5695.23,"Al",0
"ARD1E",304,5695.23,"Si",6
"ARD1E",304,5695.23,"P",0
"ARD1E",304,5695.23,"S",24
"ARD1E",304,5695.23,"Cl",0
"ARD1E",304,5695.23,"Ar",0
"ARD1E",304,5695.23,"K",37
"ARD1E",304,5695.23,"Ca",1255
"ARD1E",304,5695.23,"Sc",37
"ARD1E",304,5695.23,"Ti",203
"ARD1E",304,5695.23,"V",32
"ARD1E",304,5695.23,"Cr",19
"ARD1E",304,5695.23,"Mn",429
"ARD1E",304,5695.23,"Fe",13853
"ARD1E",304,5695.23,"Co",134
"ARD1E",304,5695.23,"Ni",0
"ARD1E",304,5695.23,"Cu",575
"ARD1E",304,5695.23,"Zn",663
"ARD1E",304,5695.23,"Ga",45
"ARD1E",304,5695.23,"Ge",0
"ARD1E",304,5695.23,"As",93
"ARD1E",304,5695.23,"Se",123
"ARD1E",304,5695.23,"Br",426
"ARD1E",304,5695.23,"Rb",22
"ARD1E",304,5695.23,"Sr",4844
"ARD1E",304,5695.23,"Zr",886
"ARD1E",304,5695.23,"Nb",0
"ARD1E",304,5695.23,"Mo",12
"ARD1E",304,5695.23,"In",0
"ARD1E",304,5695.23,"Sn",5
"ARD1E",304,5695.23,"Sb",11
"ARD1E",304,5695.23,"Te",15
"ARD1E",304,5695.23,"I",0
"ARD1E",304,5695.23,"Cs",15
"ARD1E",304,5695.23,"Ba",0
"ARD1E",304,5695.23,"La",15
"ARD1E",304,5695.23,"Ce",35
"ARD1E",304,5695.23,"Pr",28
"ARD1E",304,5695.23,"Nd",21
"ARD1E",304,5695.23,"Sm",20
"ARD1E",304,5695.23,"Eu",0
"ARD1E",304,5695.23,"Gd",50
"ARD1E",304,5695.23,"Tb",140
"ARD1E",304,5695.23,"Dy",6
"ARD1E",304,5695.23,"Ho",14
"ARD1E",304,5695.23,"Ta",20
"ARD1E",304,5695.23,"W",55
"ARD1E",304,5695.23,"Os",0
"ARD1E",304,5695.23,"Ir",15
"ARD1E",304,5695.23,"Pt",47
"ARD1E",304,5695.23,"Au",74
"ARD1E",304,5695.23,"Hg",91
"ARD1E",304,5695.23,"Pb",0
"ARD1E",304,5695.23,"Bi",45
"ARD1E",304,5695.23,"Th",0
"ARD1E",304,5695.23,"U",0
"ARD1E",304,5695.23,"Mo_inc",27607
"ARD1E",304,5695.23,"Mo_coh",6992
"ARD1E",304,5695.23,"TS_sum",34599
"ARD1E",304,5695.23,"inc_coh",3.948369565
"ARD1E",304,5695.23,"coh_inc",0.253269098
"ARD1E",304,5695.23,"cps_sum",59058
"ARD1E",304.2,5699.88,"kcps",17108.3418
"ARD1E",304.2,5699.88,"MSE",1.28
"ARD1E",304.2,5699.88,"Mg",0
"ARD1E",304.2,5699.88,"Al",8
"ARD1E",304.2,5699.88,"Si",13
"ARD1E",304.2,5699.88,"P",7
"ARD1E",304.2,5699.88,"S",15
"ARD1E",304.2,5699.88,"Cl",6
"ARD1E",304.2,5699.88,"Ar",20
"ARD1E",304.2,5699.88,"K",20
"ARD1E",304.2,5699.88,"Ca",959
"ARD1E",304.2,5699.88,"Sc",0
"ARD1E",304.2,5699.88,"Ti",169
"ARD1E",304.2,5699.88,"V",26
"ARD1E",304.2,5699.88,"Cr",17
"ARD1E",304.2,5699.88,"Mn",310
"ARD1E",304.2,5699.88,"Fe",10154
"ARD1E",304.2,5699.88,"Co",79
"ARD1E",304.2,5699.88,"Ni",0
"ARD1E",304.2,5699.88,"Cu",384
"ARD1E",304.2,5699.88,"Zn",446
"ARD1E",304.2,5699.88,"Ga",84
"ARD1E",304.2,5699.88,"Ge",7
"ARD1E",304.2,5699.88,"As",0
"ARD1E",304.2,5699.88,"Se",181
"ARD1E",304.2,5699.88,"Br",410
"ARD1E",304.2,5699.88,"Rb",36
"ARD1E",304.2,5699.88,"Sr",4187
"ARD1E",304.2,5699.88,"Zr",844
"ARD1E",304.2,5699.88,"Nb",9
"ARD1E",304.2,5699.88,"Mo",0
"ARD1E",304.2,5699.88,"In",20
"ARD1E",304.2,5699.88,"Sn",15
"ARD1E",304.2,5699.88,"Sb",0
"ARD1E",304.2,5699.88,"Te",0
"ARD1E",304.2,5699.88,"I",25
"ARD1E",304.2,5699.88,"Cs",12
"ARD1E",304.2,5699.88,"Ba",33
"ARD1E",304.2,5699.88,"La",16
"ARD1E",304.2,5699.88,"Ce",7
"ARD1E",304.2,5699.88,"Pr",12
"ARD1E",304.2,5699.88,"Nd",21
"ARD1E",304.2,5699.88,"Sm",8
"ARD1E",304.2,5699.88,"Eu",0
"ARD1E",304.2,5699.88,"Gd",42
"ARD1E",304.2,5699.88,"Tb",59
"ARD1E",304.2,5699.88,"Dy",0
"ARD1E",304.2,5699.88,"Ho",0
"ARD1E",304.2,5699.88,"Ta",0
"ARD1E",304.2,5699.88,"W",11
"ARD1E",304.2,5699.88,"Os",6
"ARD1E",304.2,5699.88,"Ir",0
"ARD1E",304.2,5699.88,"Pt",56
"ARD1E",304.2,5699.88,"Au",63
"ARD1E",304.2,5699.88,"Hg",0
"ARD1E",304.2,5699.88,"Pb",117
"ARD1E",304.2,5699.88,"Bi",69
"ARD1E",304.2,5699.88,"Th",0
"ARD1E",304.2,5699.88,"U",15
"ARD1E",304.2,5699.88,"Mo_inc",25853
"ARD1E",304.2,5699.88,"Mo_coh",6688
"ARD1E",304.2,5699.88,"TS_sum",32541
"ARD1E",304.2,5699.88,"inc_coh",3.865580144
"ARD1E",304.2,5699.88,"coh_inc",0.258693382
"ARD1E",304.2,5699.88,"cps_sum",51539
"ARD1E",304.4,5704.54,"kcps",16824.35352
"ARD1E",304.4,5704.54,"MSE",1.15
"ARD1E",304.4,5704.54,"Mg",36
"ARD1E",304.4,5704.54,"Al",14
"ARD1E",304.4,5704.54,"Si",8
"ARD1E",304.4,5704.54,"P",0
"ARD1E",304.4,5704.54,"S",17
"ARD1E",304.4,5704.54,"Cl",0
"ARD1E",304.4,5704.54,"Ar",0
"ARD1E",304.4,5704.54,"K",34
"ARD1E",304.4,5704.54,"Ca",969
"ARD1E",304.4,5704.54,"Sc",0
"ARD1E",304.4,5704.54,"Ti",193
"ARD1E",304.4,5704.54,"V",22
"ARD1E",304.4,5704.54,"Cr",25
"ARD1E",304.4,5704.54,"Mn",271
"ARD1E",304.4,5704.54,"Fe",12254
"ARD1E",304.4,5704.54,"Co",144
"ARD1E",304.4,5704.54,"Ni",0
"ARD1E",304.4,5704.54,"Cu",440
"ARD1E",304.4,5704.54,"Zn",492
"ARD1E",304.4,5704.54,"Ga",0
"ARD1E",304.4,5704.54,"Ge",39
"ARD1E",304.4,5704.54,"As",88
"ARD1E",304.4,5704.54,"Se",81
"ARD1E",304.4,5704.54,"Br",264
"ARD1E",304.4,5704.54,"Rb",26
"ARD1E",304.4,5704.54,"Sr",4293
"ARD1E",304.4,5704.54,"Zr",879
"ARD1E",304.4,5704.54,"Nb",0
"ARD1E",304.4,5704.54,"Mo",0
"ARD1E",304.4,5704.54,"In",4
"ARD1E",304.4,5704.54,"Sn",5
"ARD1E",304.4,5704.54,"Sb",0
"ARD1E",304.4,5704.54,"Te",16
"ARD1E",304.4,5704.54,"I",9
"ARD1E",304.4,5704.54,"Cs",10
"ARD1E",304.4,5704.54,"Ba",32
"ARD1E",304.4,5704.54,"La",17
