"Core","depth_cm","SH20_age","kcps","MSE","param","value"
"ARD1A",15.6,1662.86,11732.21094,1.1,"P",NA
"ARD1A",15.6,1662.86,11732.21094,1.1,"K",-2.04716570213242
"ARD1A",15.6,1662.86,11732.21094,1.1,"Ca",1.01755944290852
"ARD1A",15.6,1662.86,11732.21094,1.1,"Ti",0.0673671593586826
"ARD1A",15.6,1662.86,11732.21094,1.1,"V",-2.89446356251963
"ARD1A",15.6,1662.86,11732.21094,1.1,"Mn",-0.551056475005327
"ARD1A",15.6,1662.86,11732.21094,1.1,"Fe",3.35156245034753
"ARD1A",15.6,1662.86,11732.21094,1.1,"Co",-1.26033303749516
"ARD1A",15.6,1662.86,11732.21094,1.1,"Cu",-0.563129056239595
"ARD1A",15.6,1662.86,11732.21094,1.1,"Zn",-0.0711025149064222
"ARD1A",15.6,1662.86,11732.21094,1.1,"Br",-0.555064496402865
"ARD1A",15.6,1662.86,11732.21094,1.1,"Sr",1.9643793798175
"ARD1A",15.6,1662.86,11732.21094,1.1,"Zr",0.509507746025253
"ARD1A",15.6,1662.86,11732.21094,1.1,"Os",-2.0651842076351
"ARD1A",15.6,1662.86,11732.21094,1.1,"Mo_inc",3.56060396498201
"ARD1A",15.6,1662.86,11732.21094,1.1,"Mo_coh",2.31319943576028
"ARD1A",15.6,1662.86,11732.21094,1.1,"inc_coh",3.48129562
"ARD1A",15.6,1662.86,11732.21094,1.1,"coh_inc",0.287249378
"ARD1A",15.8,1679.46,13269.7334,1.05,"Si",NA
"ARD1A",15.8,1679.46,13269.7334,1.05,"P",-3.78874120225408
"ARD1A",15.8,1679.46,13269.7334,1.05,"K",-2.54905031532606
"ARD1A",15.8,1679.46,13269.7334,1.05,"Ca",1.42816888965863
"ARD1A",15.8,1679.46,13269.7334,1.05,"Ti",-0.415195351922431
"ARD1A",15.8,1679.46,13269.7334,1.05,"V",-3.35342313099623
"ARD1A",15.8,1679.46,13269.7334,1.05,"Mn",-0.573508368664377
"ARD1A",15.8,1679.46,13269.7334,1.05,"Fe",3.31158594937818
"ARD1A",15.8,1679.46,13269.7334,1.05,"Co",-1.01048674247862
"ARD1A",15.8,1679.46,13269.7334,1.05,"Cu",0.284163028730155
"ARD1A",15.8,1679.46,13269.7334,1.05,"Zn",0.616868782555891
"ARD1A",15.8,1679.46,13269.7334,1.05,"Br",-0.337311695105588
"ARD1A",15.8,1679.46,13269.7334,1.05,"Sr",2.13551459516045
"ARD1A",15.8,1679.46,13269.7334,1.05,"Zr",0.338393182791015
"ARD1A",15.8,1679.46,13269.7334,1.05,"Os",-1.90997035603639
"ARD1A",15.8,1679.46,13269.7334,1.05,"Mo_inc",3.57234540137395
"ARD1A",15.8,1679.46,13269.7334,1.05,"Mo_coh",2.25064733313549
"ARD1A",15.8,1679.46,13269.7334,1.05,"inc_coh",3.749783362
"ARD1A",15.8,1679.46,13269.7334,1.05,"coh_inc",0.266682073
"ARD1A",16,1696.06,14100.79199,1.07,"Si",-3.21925465302617
"ARD1A",16,1696.06,14100.79199,1.07,"P",-3.39110490995283
"ARD1A",16,1696.06,14100.79199,1.07,"K",-1.76924447752017
"ARD1A",16,1696.06,14100.79199,1.07,"Ca",1.73768372160001
"ARD1A",16,1696.06,14100.79199,1.07,"Ti",-0.0952680439484963
"ARD1A",16,1696.06,14100.79199,1.07,"V",-2.76249625053045
"ARD1A",16,1696.06,14100.79199,1.07,"Mn",-0.364600977732081
"ARD1A",16,1696.06,14100.79199,1.07,"Fe",3.82201886059919
"ARD1A",16,1696.06,14100.79199,1.07,"Co",-1.02203007568995
"ARD1A",16,1696.06,14100.79199,1.07,"Cu",0.407189330146977
"ARD1A",16,1696.06,14100.79199,1.07,"Zn",0.740053625391991
"ARD1A",16,1696.06,14100.79199,1.07,"Br",-0.427121334713415
"ARD1A",16,1696.06,14100.79199,1.07,"Sr",2.12484082722131
"ARD1A",16,1696.06,14100.79199,1.07,"Zr",0.394504170619662
"ARD1A",16,1696.06,14100.79199,1.07,"Os",-1.88702751317655
"ARD1A",16,1696.06,14100.79199,1.07,"Mo_inc",3.53104624931304
"ARD1A",16,1696.06,14100.79199,1.07,"Mo_coh",2.18081145139791
"ARD1A",16,1696.06,14100.79199,1.07,"inc_coh",3.858331353
"ARD1A",16,1696.06,14100.79199,1.07,"coh_inc",0.259179399
"ARD1A",16.2,1712.66,12946.25098,1.05,"Si",-3.00649106741557
"ARD1A",16.2,1712.66,12946.25098,1.05,"P",-2.8461484173404
"ARD1A",16.2,1712.66,12946.25098,1.05,"K",-1.99885055695319
"ARD1A",16.2,1712.66,12946.25098,1.05,"Ca",1.52517297197442
"ARD1A",16.2,1712.66,12946.25098,1.05,"Ti",-0.30717454628212
"ARD1A",16.2,1712.66,12946.25098,1.05,"V",NA
"ARD1A",16.2,1712.66,12946.25098,1.05,"Mn",-0.178405939726279
"ARD1A",16.2,1712.66,12946.25098,1.05,"Fe",3.52590650993795
"ARD1A",16.2,1712.66,12946.25098,1.05,"Co",-1.65334891361258
"ARD1A",16.2,1712.66,12946.25098,1.05,"Cu",0.39470631424658
"ARD1A",16.2,1712.66,12946.25098,1.05,"Zn",0.567319056913574
"ARD1A",16.2,1712.66,12946.25098,1.05,"Br",-0.690946829779024
"ARD1A",16.2,1712.66,12946.25098,1.05,"Sr",1.93110591634843
"ARD1A",16.2,1712.66,12946.25098,1.05,"Zr",0.467363959822656
"ARD1A",16.2,1712.66,12946.25098,1.05,"Os",-3.50292795372947
"ARD1A",16.2,1712.66,12946.25098,1.05,"Mo_inc",3.5593248836861
"ARD1A",16.2,1712.66,12946.25098,1.05,"Mo_coh",2.21339461190891
"ARD1A",16.2,1712.66,12946.25098,1.05,"inc_coh",3.841758759
"ARD1A",16.2,1712.66,12946.25098,1.05,"coh_inc",0.260297448
"ARD1A",16.4,1729.26,11716.21094,1.09,"Si",-3.63812997431662
"ARD1A",16.4,1729.26,11716.21094,1.09,"P",NA
"ARD1A",16.4,1729.26,11716.21094,1.09,"K",-2.04704120055072
"ARD1A",16.4,1729.26,11716.21094,1.09,"Ca",0.823589656539211
"ARD1A",16.4,1729.26,11716.21094,1.09,"Ti",-0.0445607000070094
"ARD1A",16.4,1729.26,11716.21094,1.09,"V",-2.85797141676705
"ARD1A",16.4,1729.26,11716.21094,1.09,"Mn",-0.794278232055349
"ARD1A",16.4,1729.26,11716.21094,1.09,"Fe",3.29617871261803
"ARD1A",16.4,1729.26,11716.21094,1.09,"Co",-1.10877156195779
"ARD1A",16.4,1729.26,11716.21094,1.09,"Cu",-0.810278573401789
"ARD1A",16.4,1729.26,11716.21094,1.09,"Zn",-0.302683970217245
"ARD1A",16.4,1729.26,11716.21094,1.09,"Br",-0.888530770301538
"ARD1A",16.4,1729.26,11716.21094,1.09,"Sr",1.90704747016294
"ARD1A",16.4,1729.26,11716.21094,1.09,"Zr",0.510760163645533
"ARD1A",16.4,1729.26,11716.21094,1.09,"Os",NA
"ARD1A",16.4,1729.26,11716.21094,1.09,"Mo_inc",3.63672751341111
"ARD1A",16.4,1729.26,11716.21094,1.09,"Mo_coh",2.31794288319828
"ARD1A",16.4,1729.26,11716.21094,1.09,"inc_coh",3.7388745
"ARD1A",16.4,1729.26,11716.21094,1.09,"coh_inc",0.267460168
"ARD1A",16.6,1745.87,14840.35254,1.14,"Si",-2.24338805680067
"ARD1A",16.6,1745.87,14840.35254,1.14,"P",-3.49615102529604
"ARD1A",16.6,1745.87,14840.35254,1.14,"K",-2.0080739698662
"ARD1A",16.6,1745.87,14840.35254,1.14,"Ca",0.915781092156752
"ARD1A",16.6,1745.87,14840.35254,1.14,"Ti",0.389821302932169
"ARD1A",16.6,1745.87,14840.35254,1.14,"V",-2.99971413898214
"ARD1A",16.6,1745.87,14840.35254,1.14,"Mn",-0.518437257244722
"ARD1A",16.6,1745.87,14840.35254,1.14,"Fe",3.74588020268136
"ARD1A",16.6,1745.87,14840.35254,1.14,"Co",-0.964724359873142
"ARD1A",16.6,1745.87,14840.35254,1.14,"Cu",-0.872518166006408
"ARD1A",16.6,1745.87,14840.35254,1.14,"Zn",-0.0737514359832767
"ARD1A",16.6,1745.87,14840.35254,1.14,"Br",-0.428098090162418
"ARD1A",16.6,1745.87,14840.35254,1.14,"Sr",1.74143010606417
"ARD1A",16.6,1745.87,14840.35254,1.14,"Zr",0.685899117345171
"ARD1A",16.6,1745.87,14840.35254,1.14,"Os",NA
"ARD1A",16.6,1745.87,14840.35254,1.14,"Mo_inc",3.7092720170448
"ARD1A",16.6,1745.87,14840.35254,1.14,"Mo_coh",2.41677266199061
"ARD1A",16.6,1745.87,14840.35254,1.14,"inc_coh",3.641877535
"ARD1A",16.6,1745.87,14840.35254,1.14,"coh_inc",0.274583643
"ARD1A",16.8,1762.47,16067.69141,1.15,"Si",-2.36989070752829
"ARD1A",16.8,1762.47,16067.69141,1.15,"P",-4.05164928154202
"ARD1A",16.8,1762.47,16067.69141,1.15,"K",-1.47713047306433
"ARD1A",16.8,1762.47,16067.69141,1.15,"Ca",1.10164231295576
"ARD1A",16.8,1762.47,16067.69141,1.15,"Ti",0.453700569163859
"ARD1A",16.8,1762.47,16067.69141,1.15,"V",-2.39342120493849
"ARD1A",16.8,1762.47,16067.69141,1.15,"Mn",-0.774504548549845
"ARD1A",16.8,1762.47,16067.69141,1.15,"Fe",3.79327720689363
"ARD1A",16.8,1762.47,16067.69141,1.15,"Co",-1.06218662100163
"ARD1A",16.8,1762.47,16067.69141,1.15,"Cu",-0.943705017381102
"ARD1A",16.8,1762.47,16067.69141,1.15,"Zn",-0.0129936251805089
"ARD1A",16.8,1762.47,16067.69141,1.15,"Br",-1.0130970108051
"ARD1A",16.8,1762.47,16067.69141,1.15,"Sr",1.82117248543519
"ARD1A",16.8,1762.47,16067.69141,1.15,"Zr",0.655626127383224
"ARD1A",16.8,1762.47,16067.69141,1.15,"Os",NA
"ARD1A",16.8,1762.47,16067.69141,1.15,"Mo_inc",3.81827790457046
"ARD1A",16.8,1762.47,16067.69141,1.15,"Mo_coh",2.45488188358921
"ARD1A",16.8,1762.47,16067.69141,1.15,"inc_coh",3.909447349
"ARD1A",16.8,1762.47,16067.69141,1.15,"coh_inc",0.25579063
"ARD1A",17,1779.07,14178.48926,1.19,"Si",-3.34532887561185
"ARD1A",17,1779.07,14178.48926,1.19,"P",NA
"ARD1A",17,1779.07,14178.48926,1.19,"K",-1.98888747764164
"ARD1A",17,1779.07,14178.48926,1.19,"Ca",0.953955331991974
"ARD1A",17,1779.07,14178.48926,1.19,"Ti",0.256004299119383
"ARD1A",17,1779.07,14178.48926,1.19,"V",-3.08749976630975
"ARD1A",17,1779.07,14178.48926,1.19,"Mn",-0.572740153372072
"ARD1A",17,1779.07,14178.48926,1.19,"Fe",3.57968832021092
"ARD1A",17,1779.07,14178.48926,1.19,"Co",-1.14158961725444
"ARD1A",17,1779.07,14178.48926,1.19,"Cu",-1.15466169882179
"ARD1A",17,1779.07,14178.48926,1.19,"Zn",-0.204732607798809
"ARD1A",17,1779.07,14178.48926,1.19,"Br",-1.515103125556
"ARD1A",17,1779.07,14178.48926,1.19,"Sr",1.66648219757341
"ARD1A",17,1779.07,14178.48926,1.19,"Zr",0.587649494992281
"ARD1A",17,1779.07,14178.48926,1.19,"Os",NA
"ARD1A",17,1779.07,14178.48926,1.19,"Mo_inc",3.64892784644414
"ARD1A",17,1779.07,14178.48926,1.19,"Mo_coh",2.31783583203425
"ARD1A",17,1779.07,14178.48926,1.19,"inc_coh",3.785174597
"ARD1A",17,1779.07,14178.48926,1.19,"coh_inc",0.264188606
"ARD1A",17.2,1795.67,14384.77832,1.14,"Si",-3.14048878032999
"ARD1A",17.2,1795.67,14384.77832,1.14,"P",NA
"ARD1A",17.2,1795.67,14384.77832,1.14,"K",-2.01330311921783
"ARD1A",17.2,1795.67,14384.77832,1.14,"Ca",1.25771071358949
"ARD1A",17.2,1795.67,14384.77832,1.14,"Ti",-0.264715821854982
"ARD1A",17.2,1795.67,14384.77832,1.14,"V",-4.33007284720383
"ARD1A",17.2,1795.67,14384.77832,1.14,"Mn",-0.513931613478967
"ARD1A",17.2,1795.67,14384.77832,1.14,"Fe",3.42256922461144
"ARD1A",17.2,1795.67,14384.77832,1.14,"Co",-1.69101551758857
"ARD1A",17.2,1795.67,14384.77832,1.14,"Cu",-0.104282398848229
"ARD1A",17.2,1795.67,14384.77832,1.14,"Zn",0.0339352819673726
"ARD1A",17.2,1795.67,14384.77832,1.14,"Br",-0.715301365243616
"ARD1A",17.2,1795.67,14384.77832,1.14,"Sr",1.97776534706936
"ARD1A",17.2,1795.67,14384.77832,1.14,"Zr",0.269366664075276
"ARD1A",17.2,1795.67,14384.77832,1.14,"Os",NA
"ARD1A",17.2,1795.67,14384.77832,1.14,"Mo_inc",3.55724302323632
"ARD1A",17.2,1795.67,14384.77832,1.14,"Mo_coh",2.25452120921677
"ARD1A",17.2,1795.67,14384.77832,1.14,"inc_coh",3.679297415
"ARD1A",17.2,1795.67,14384.77832,1.14,"coh_inc",0.271791021
"ARD1A",17.4,1812.27,16103.89063,1.13,"Si",-3.32997386207346
"ARD1A",17.4,1812.27,16103.89063,1.13,"P",-2.41368313019931
"ARD1A",17.4,1812.27,16103.89063,1.13,"K",-2.7546097171699
"ARD1A",17.4,1812.27,16103.89063,1.13,"Ca",1.93874303469828
"ARD1A",17.4,1812.27,16103.89063,1.13,"Ti",-0.412203129989184
"ARD1A",17.4,1812.27,16103.89063,1.13,"V",-2.78635841548448
"ARD1A",17.4,1812.27,16103.89063,1.13,"Mn",-0.264508250504797
"ARD1A",17.4,1812.27,16103.89063,1.13,"Fe",3.54732220942397
"ARD1A",17.4,1812.27,16103.89063,1.13,"Co",-0.994598946256426
"ARD1A",17.4,1812.27,16103.89063,1.13,"Cu",0.660038462216377
"ARD1A",17.4,1812.27,16103.89063,1.13,"Zn",0.815802873780909
"ARD1A",17.4,1812.27,16103.89063,1.13,"Br",-0.533370263629807
"ARD1A",17.4,1812.27,16103.89063,1.13,"Sr",2.35152513273731
"ARD1A",17.4,1812.27,16103.89063,1.13,"Zr",0.561846436037164
"ARD1A",17.4,1812.27,16103.89063,1.13,"Os",-2.39170422348053
"ARD1A",17.4,1812.27,16103.89063,1.13,"Mo_inc",3.65515389602633
"ARD1A",17.4,1812.27,16103.89063,1.13,"Mo_coh",2.35057789386758
"ARD1A",17.4,1812.27,16103.89063,1.13,"inc_coh",3.686125853
"ARD1A",17.4,1812.27,16103.89063,1.13,"coh_inc",0.271287536
"ARD1A",17.6,1828.87,15901.30078,1.08,"Si",-3.27560577817546
"ARD1A",17.6,1828.87,15901.30078,1.08,"P",-3.33623039999189
"ARD1A",17.6,1828.87,15901.30078,1.08,"K",-2.25867152052161
"ARD1A",17.6,1828.87,15901.30078,1.08,"Ca",1.82102730751083
"ARD1A",17.6,1828.87,15901.30078,1.08,"Ti",-0.587358204369426
"ARD1A",17.6,1828.87,15901.30078,1.08,"V",-2.81298225622734
"ARD1A",17.6,1828.87,15901.30078,1.08,"Mn",-0.155575787943888
"ARD1A",17.6,1828.87,15901.30078,1.08,"Fe",3.42830383581821
"ARD1A",17.6,1828.87,15901.30078,1.08,"Co",-1.12521250052334
"ARD1A",17.6,1828.87,15901.30078,1.08,"Cu",0.630517505125502
"ARD1A",17.6,1828.87,15901.30078,1.08,"Zn",0.851528606869635
"ARD1A",17.6,1828.87,15901.30078,1.08,"Br",-0.239522209097898
"ARD1A",17.6,1828.87,15901.30078,1.08,"Sr",2.39468074205256
"ARD1A",17.6,1828.87,15901.30078,1.08,"Zr",0.777712520298838
"ARD1A",17.6,1828.87,15901.30078,1.08,"Os",-2.44525747610203
"ARD1A",17.6,1828.87,15901.30078,1.08,"Mo_inc",3.84121799095744
"ARD1A",17.6,1828.87,15901.30078,1.08,"Mo_coh",2.49142762431985
"ARD1A",17.6,1828.87,15901.30078,1.08,"inc_coh",3.85661697
"ARD1A",17.6,1828.87,15901.30078,1.08,"coh_inc",0.259294612
"ARD1A",17.8,1845.47,13700.5127,1.11,"Si",-4.04836331144589
"ARD1A",17.8,1845.47,13700.5127,1.11,"P",-3.57835968220015
"ARD1A",17.8,1845.47,13700.5127,1.11,"K",-2.52230700795084
"ARD1A",17.8,1845.47,13700.5127,1.11,"Ca",1.9663293617813
"ARD1A",17.8,1845.47,13700.5127,1.11,"Ti",-0.268729494063487
"ARD1A",17.8,1845.47,13700.5127,1.11,"V",-2.39970468585851
"ARD1A",17.8,1845.47,13700.5127,1.11,"Mn",0.122942291912341
"ARD1A",17.8,1845.47,13700.5127,1.11,"Fe",3.63190470347693
"ARD1A",17.8,1845.47,13700.5127,1.11,"Co",-3.86604175465193
"ARD1A",17.8,1845.47,13700.5127,1.11,"Cu",0.823775905396443
"ARD1A",17.8,1845.47,13700.5127,1.11,"Zn",1.10839049078036
"ARD1A",17.8,1845.47,13700.5127,1.11,"Br",0.197270698322439
"ARD1A",17.8,1845.47,13700.5127,1.11,"Sr",2.76155860718749
"ARD1A",17.8,1845.47,13700.5127,1.11,"Zr",0.873076403845896
"ARD1A",17.8,1845.47,13700.5127,1.11,"Os",-1.80765362216993
"ARD1A",17.8,1845.47,13700.5127,1.11,"Mo_inc",4.16999248428694
"ARD1A",17.8,1845.47,13700.5127,1.11,"Mo_coh",2.83591861135061
"ARD1A",17.8,1845.47,13700.5127,1.11,"inc_coh",3.796478296
"ARD1A",17.8,1845.47,13700.5127,1.11,"coh_inc",0.263402006
"ARD1A",18,1862.07,12759.6582,1.17,"Si",-2.52722992467509
"ARD1A",18,1862.07,12759.6582,1.17,"P",-3.42517151788105
"ARD1A",18,1862.07,12759.6582,1.17,"K",-2.10949472397511
"ARD1A",18,1862.07,12759.6582,1.17,"Ca",1.39290821197205
"ARD1A",18,1862.07,12759.6582,1.17,"Ti",-0.947869467478268
"ARD1A",18,1862.07,12759.6582,1.17,"V",-2.52722992467509
"ARD1A",18,1862.07,12759.6582,1.17,"Mn",-0.402531791407133
"ARD1A",18,1862.07,12759.6582,1.17,"Fe",3.0626508610327
"ARD1A",18,1862.07,12759.6582,1.17,"Co",-0.895813105522214
"ARD1A",18,1862.07,12759.6582,1.17,"Cu",0.268243091398278
"ARD1A",18,1862.07,12759.6582,1.17,"Zn",0.619473375788779
"ARD1A",18,1862.07,12759.6582,1.17,"Br",-0.146312988411138
"ARD1A",18,1862.07,12759.6582,1.17,"Sr",2.70645015042565
"ARD1A",18,1862.07,12759.6582,1.17,"Zr",1.01211779546788
"ARD1A",18,1862.07,12759.6582,1.17,"Os",-2.7320243373211
"ARD1A",18,1862.07,12759.6582,1.17,"Mo_inc",3.98857955819113
"ARD1A",18,1862.07,12759.6582,1.17,"Mo_coh",2.66325473706973
"ARD1A",18,1862.07,12759.6582,1.17,"inc_coh",3.763407591
"ARD1A",18,1862.07,12759.6582,1.17,"coh_inc",0.265716635
"ARD1A",18.2,1878.68,12303.58301,1.07,"Si",-2.78220622592358
"ARD1A",18.2,1878.68,12303.58301,1.07,"P",-3.51617540100378
"ARD1A",18.2,1878.68,12303.58301,1.07,"K",-2.56709484630663
"ARD1A",18.2,1878.68,12303.58301,1.07,"Ca",1.39770422462817
"ARD1A",18.2,1878.68,12303.58301,1.07,"Ti",-0.728082492228032
"ARD1A",18.2,1878.68,12303.58301,1.07,"V",NA
"ARD1A",18.2,1878.68,12303.58301,1.07,"Mn",-0.780726225713455
"ARD1A",18.2,1878.68,12303.58301,1.07,"Fe",2.83688944056543
"ARD1A",18.2,1878.68,12303.58301,1.07,"Co",-1.55843079430146
"ARD1A",18.2,1878.68,12303.58301,1.07,"Cu",0.189233355061369
"ARD1A",18.2,1878.68,12303.58301,1.07,"Zn",0.541389909715026
"ARD1A",18.2,1878.68,12303.58301,1.07,"Br",-0.290655033416909
"ARD1A",18.2,1878.68,12303.58301,1.07,"Sr",2.55936218261877
"ARD1A",18.2,1878.68,12303.58301,1.07,"Zr",0.377344132859808
"ARD1A",18.2,1878.68,12303.58301,1.07,"Os",-1.84219896743211
"ARD1A",18.2,1878.68,12303.58301,1.07,"Mo_inc",3.74581016952127
"ARD1A",18.2,1878.68,12303.58301,1.07,"Mo_coh",2.41783657135612
"ARD1A",18.2,1878.68,12303.58301,1.07,"inc_coh",3.773389232
"ARD1A",18.2,1878.68,12303.58301,1.07,"coh_inc",0.265013742
"ARD1A",18.4,1895.28,14047.39355,1.14,"Si",-3.25815906381544
"ARD1A",18.4,1895.28,14047.39355,1.14,"P",-2.56501188325549
"ARD1A",18.4,1895.28,14047.39355,1.14,"K",-2.34186833194128
"ARD1A",18.4,1895.28,14047.39355,1.14,"Ca",1.8237627656049
"ARD1A",18.4,1895.28,14047.39355,1.14,"Ti",-0.506623750773486
"ARD1A",18.4,1895.28,14047.39355,1.14,"V",-2.798626734437
"ARD1A",18.4,1895.28,14047.39355,1.14,"Mn",0.0189856691767414
"ARD1A",18.4,1895.28,14047.39355,1.14,"Fe",3.2042201557457
"ARD1A",18.4,1895.28,14047.39355,1.14,"Co",-2.798626734437
"ARD1A",18.4,1895.28,14047.39355,1.14,"Cu",0.574098973143848
"ARD1A",18.4,1895.28,14047.39355,1.14,"Zn",1.17265773502788
"ARD1A",18.4,1895.28,14047.39355,1.14,"Br",0.126231199530339
"ARD1A",18.4,1895.28,14047.39355,1.14,"Sr",3.09997201135893
"ARD1A",18.4,1895.28,14047.39355,1.14,"Zr",0.743095075340653
"ARD1A",18.4,1895.28,14047.39355,1.14,"Os",-3.44048062060939
"ARD1A",18.4,1895.28,14047.39355,1.14,"Mo_inc",4.13919820248107
"ARD1A",18.4,1895.28,14047.39355,1.14,"Mo_coh",2.807175331859
"ARD1A",18.4,1895.28,14047.39355,1.14,"inc_coh",3.78869969
"ARD1A",18.4,1895.28,14047.39355,1.14,"coh_inc",0.263942799
"ARD1A",18.6,1911.88,16801.85547,1.11,"Si",-3.06955873612407
"ARD1A",18.6,1911.88,16801.85547,1.11,"P",-3.27022943158622
"ARD1A",18.6,1911.88,16801.85547,1.11,"K",-1.94109348430628
"ARD1A",18.6,1911.88,16801.85547,1.11,"Ca",1.66624090867591
"ARD1A",18.6,1911.88,16801.85547,1.11,"Ti",-0.504609378662532
"ARD1A",18.6,1911.88,16801.85547,1.11,"V",-2.49703954335274
"ARD1A",18.6,1911.88,16801.85547,1.11,"Mn",-0.328718712198867
"ARD1A",18.6,1911.88,16801.85547,1.11,"Fe",3.11590138474747
"ARD1A",18.6,1911.88,16801.85547,1.11,"Co",-2.06625662726028
"ARD1A",18.6,1911.88,16801.85547,1.11,"Cu",0.542586923758479
"ARD1A",18.6,1911.88,16801.85547,1.11,"Zn",1.04725868195009
"ARD1A",18.6,1911.88,16801.85547,1.11,"Br",0.147497252027146
"ARD1A",18.6,1911.88,16801.85547,1.11,"Sr",2.86557593082047
"ARD1A",18.6,1911.88,16801.85547,1.11,"Zr",0.719782892703621
"ARD1A",18.6,1911.88,16801.85547,1.11,"Os",-2.86476432347806
"ARD1A",18.6,1911.88,16801.85547,1.11,"Mo_inc",3.87105967677673
"ARD1A",18.6,1911.88,16801.85547,1.11,"Mo_coh",2.56636658550911
"ARD1A",18.6,1911.88,16801.85547,1.11,"inc_coh",3.686557483
"ARD1A",18.6,1911.88,16801.85547,1.11,"coh_inc",0.271255773
"ARD1A",18.8,1928.48,15825.00586,1.16,"Si",-4.48018181292596
"ARD1A",18.8,1928.48,15825.00586,1.16,"P",-3.27620900860003
"ARD1A",18.8,1928.48,15825.00586,1.16,"K",-1.58059339992487
"ARD1A",18.8,1928.48,15825.00586,1.16,"Ca",1.94576712469129
"ARD1A",18.8,1928.48,15825.00586,1.16,"Ti",-0.431299624780618
"ARD1A",18.8,1928.48,15825.00586,1.16,"V",-2.74558075753786
"ARD1A",18.8,1928.48,15825.00586,1.16,"Mn",-0.00284499844775521
"ARD1A",18.8,1928.48,15825.00586,1.16,"Fe",3.33932055788046
"ARD1A",18.8,1928.48,15825.00586,1.16,"Co",-0.591768673136949
"ARD1A",18.8,1928.48,15825.00586,1.16,"Cu",0.629795924502558
"ARD1A",18.8,1928.48,15825.00586,1.16,"Zn",0.996978846039705
"ARD1A",18.8,1928.48,15825.00586,1.16,"Br",-0.226935968118005
"ARD1A",18.8,1928.48,15825.00586,1.16,"Sr",2.57152949947336
"ARD1A",18.8,1928.48,15825.00586,1.16,"Zr",0.369240887586574
"ARD1A",18.8,1928.48,15825.00586,1.16,"Os",-2.44329988566492
"ARD1A",18.8,1928.48,15825.00586,1.16,"Mo_inc",3.61916999931406
"ARD1A",18.8,1928.48,15825.00586,1.16,"Mo_coh",2.30691128964895
"ARD1A",18.8,1928.48,15825.00586,1.16,"inc_coh",3.714554344
"ARD1A",18.8,1928.48,15825.00586,1.16,"coh_inc",0.269211299
"ARD1A",19,1945.08,15385.32715,1.09,"Si",-2.87085640426999
"ARD1A",19,1945.08,15385.32715,1.09,"P",-2.51418146033125
"ARD1A",19,1945.08,15385.32715,1.09,"K",-1.80861175977275
"ARD1A",19,1945.08,15385.32715,1.09,"Ca",1.8995255109456
"ARD1A",19,1945.08,15385.32715,1.09,"Ti",-0.359516497413829
"ARD1A",19,1945.08,15385.32715,1.09,"V",-4.00583633710897
"ARD1A",19,1945.08,15385.32715,1.09,"Mn",-0.127714883356505
"ARD1A",19,1945.08,15385.32715,1.09,"Fe",3.35030162501594
"ARD1A",19,1945.08,15385.32715,1.09,"Co",-1.33552646398961
"ARD1A",19,1945.08,15385.32715,1.09,"Cu",0.472762307189658
"ARD1A",19,1945.08,15385.32715,1.09,"Zn",0.896140829107902
"ARD1A",19,1945.08,15385.32715,1.09,"Br",-0.505967427939785
"ARD1A",19,1945.08,15385.32715,1.09,"Sr",2.57526501418929
"ARD1A",19,1945.08,15385.32715,1.09,"Zr",0.426302338992259
"ARD1A",19,1945.08,15385.32715,1.09,"Os",-2.14261790389877
"ARD1A",19,1945.08,15385.32715,1.09,"Mo_inc",3.68551602535518
"ARD1A",19,1945.08,15385.32715,1.09,"Mo_coh",2.36501548728562
"ARD1A",19,1945.08,15385.32715,1.09,"inc_coh",3.745295571
"ARD1A",19,1945.08,15385.32715,1.09,"coh_inc",0.267001624
"ARD1A",19.2,1961.68,15862.80176,1.1,"Si",-3.10552834133821
"ARD1A",19.2,1961.68,15862.80176,1.1,"P",-2.6893679441133
"ARD1A",19.2,1961.68,15862.80176,1.1,"K",-1.98563865422282
"ARD1A",19.2,1961.68,15862.80176,1.1,"Ca",1.61613372454264
"ARD1A",19.2,1961.68,15862.80176,1.1,"Ti",-0.588872993235631
"ARD1A",19.2,1961.68,15862.80176,1.1,"V",NA
"ARD1A",19.2,1961.68,15862.80176,1.1,"Mn",-0.33293961909843
"ARD1A",19.2,1961.68,15862.80176,1.1,"Fe",2.95049992820269
"ARD1A",19.2,1961.68,15862.80176,1.1,"Co",-2.53218236059089
"ARD1A",19.2,1961.68,15862.80176,1.1,"Cu",0.305299933384905
"ARD1A",19.2,1961.68,15862.80176,1.1,"Zn",0.684509262462472
"ARD1A",19.2,1961.68,15862.80176,1.1,"Br",-0.279934081758435
"ARD1A",19.2,1961.68,15862.80176,1.1,"Sr",2.31300637151201
"ARD1A",19.2,1961.68,15862.80176,1.1,"Zr",0.2750273514366
"ARD1A",19.2,1961.68,15862.80176,1.1,"Os",-2.09686428933304
"ARD1A",19.2,1961.68,15862.80176,1.1,"Mo_inc",3.39168444527931
"ARD1A",19.2,1961.68,15862.80176,1.1,"Mo_coh",2.07516726687014
"ARD1A",19.2,1961.68,15862.80176,1.1,"inc_coh",3.730406386
"ARD1A",19.2,1961.68,15862.80176,1.1,"coh_inc",0.268067309
"ARD1A",19.4,1978.28,16385.67773,1.09,"Si",-2.98533635397707
