C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data     07/08/2013  re-evaluated data																																																							
peakarea																																																							
filename	position (mm)	sample surface	validity	revalidity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Y	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	Fe a*2	S1	S2	S3	Mo inc	Mo coh
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000205.spe	410.04	7.26	1	1	0.018304	-0.003173	0.009906	0.093737	13930.20117	1.36	0	0	0	20	29	0	39	25	1628	7	423	0	15	291	16490	212	0	178	212	0	67	49	205	0	2982	129	854	0	0	0	0	0	103	73	83	74	0	53	71	79	21	0	1.45E+14	17988	5364
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000206.spe	412.04	7.25	1	1	0.018304	-0.003173	0.009906	0.093737	13605.21777	1.45	0	19	9	14	43	0	46	28	1631	0	376	22	17	290	16181	160	0	183	209	0	0	38	183	65	2928	0	838	8	0	0	23	0	30	46	50	41	83	0	0	49	23	5	0	17585	5138
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000207.spe	414.04	7.24	1	1	0.018304	-0.003173	0.009906	0.093737	13365.92676	1.34	0	16	21	0	32	9	59	33	1523	0	378	11	13	284	15460	142	0	157	193	0	0	107	201	0	2798	20	868	0	0	0	29	0	21	10	108	59	92	59	24	0	54	9	1.13E+15	17406	5156
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000208.spe	416.04	7.23	1	1	0.018304	-0.003173	0.009906	0.093737	12810.85742	1.34	10	10	23	17	39	7	41	50	1358	0	422	13	18	291	15609	92	0	128	187	0	0	137	85	60	2559	0	715	0	0	0	21	22	55	75	27	99	90	28	0	0	139	8	0	16715	4786
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000209.spe	418.04	7.23	1	1	0.018304	-0.003173	0.009906	0.093737	12557.66992	1.39	25	22	36	14	25	8	35	45	1379	0	380	20	0	322	17318	90	0	106	173	34	0	80	160	102	2448	99	931	0	0	6	5	15	9	70	63	55	106	0	74	81	96	5	0	15434	4844
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000210.spe	420.04	7.22	1	1	0.018304	-0.003173	0.009906	0.093737	12695.66211	1.32	0	9	8	7	37	0	33	44	1425	0	386	33	15	284	17278	106	0	169	202	61	84	50	266	68	2713	40	770	10	0	6	0	7	0	66	79	17	0	0	90	121	139	0	1.87E+14	16183	4792
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000211.spe	422.04	7.22	1	1	0.018304	-0.003173	0.009906	0.093737	12993.04785	1.52	0	20	6	6	26	5	34	59	1515	0	481	29	7	280	18231	221	0	213	178	50	190	85	289	105	2398	0	898	0	0	0	0	9	40	95	104	89	0	0	0	151	45	0	8.22E+14	15713	4896
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000212.spe	424.04	7.22	1	1	0.018304	-0.003173	0.009906	0.093737	12862.9541	1.34	10	15	24	6	46	0	36	55	1506	14	436	21	24	254	18208	239	0	132	199	0	15	55	189	39	2320	58	869	0	0	0	14	0	58	68	86	27	76	0	5	153	15	0	8.25E+14	15678	4651
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000213.spe	426.04	7.22	1	1	0.018304	-0.003173	0.009906	0.093737	13246.53613	1.33	0	0	0	4	46	0	28	61	1458	0	455	22	8	273	18403	134	0	161	138	61	93	89	157	0	2527	0	828	14	0	6	0	0	31	72	116	102	21	60	13	9	122	0	6.32E+13	16434	4957
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000214.spe	428.04	7.23	1	1	0.018304	-0.003173	0.009906	0.093737	13765.00781	1.29	17	10	31	0	36	13	34	57	1592	0	464	22	10	329	19116	165	0	132	155	0	0	8	236	45	2630	0	856	0	0	21	0	17	16	56	103	75	178	4	0	0	65	0	5.71E+14	17281	5131
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000215.spe	430.04	7.23	1	1	0.018304	-0.003173	0.009906	0.093737	13569.21875	1.3	0	5	16	12	41	14	28	52	1572	0	448	18	15	330	18917	205	0	162	160	6	0	161	172	15	2471	0	777	13	0	8	0	5	46	0	38	11	65	31	19	16	42	0	1.49E+14	16932	5034
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000216.spe	432.04	7.24	1	1	0.018304	-0.003173	0.009906	0.093737	13732.21094	1.4	0	0	29	10	49	0	50	58	1844	0	539	40	16	311	20434	241	0	180	189	0	0	37	204	77	2704	20	840	7	0	0	0	42	52	71	26	48	109	21	0	48	34	0	0	16676	5065
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000217.spe	434.04	7.24	1	1	0.018304	-0.003173	0.009906	0.093737	13981.29785	1.34	0	0	0	0	19	0	27	43	1785	0	552	0	17	316	21304	142	6	149	241	31	126	13	263	40	2510	0	909	0	0	0	0	50	9	87	38	10	0	0	0	67	134	29	0	17157	5268
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000218.spe	436.04	7.23	1	1	0.018304	-0.003173	0.009906	0.093737	13777.00684	1.32	0	6	12	23	47	0	51	65	1734	11	537	19	18	332	20973	235	0	164	191	0	39	61	100	69	2805	0	806	4	0	7	0	32	40	58	102	83	25	71	0	0	15	18	8.03E+14	16155	5091
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000219.spe	438.04	7.23	1	1	0.018304	-0.003173	0.009906	0.093737	14005.79492	1.35	9	0	13	12	58	5	46	43	2040	0	552	13	25	317	21418	305	5	189	212	63	136	98	209	59	2789	46	835	0	0	25	0	0	0	61	30	53	0	0	27	43	7	0	0	17014	5215
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000220.spe	440.04	7.2	1	1	0.018304	-0.003173	0.009906	0.093737	14532.07031	1.28	18	26	34	18	39	0	48	57	1837	0	571	47	17	352	22000	113	13	166	203	0	22	93	155	9	2395	12	970	11	0	0	0	44	81	52	82	54	9	24	0	0	135	7	0	17991	5227
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000221.spe	442.04	7.21	1	1	0.018304	-0.003173	0.009906	0.093737	13370.12793	1.29	6	7	20	5	49	4	49	67	1573	0	549	32	24	334	20639	206	0	179	254	41	0	112	115	81	2373	73	752	0	5	0	0	21	5	24	74	70	62	0	21	68	129	8	0	16109	4984
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000222.spe	444.04	7.21	1	1	0.018304	-0.003173	0.009906	0.093737	13246.93359	1.32	11	33	27	20	46	7	41	63	1625	0	655	0	0	304	22718	206	0	121	182	64	59	86	213	0	2352	38	900	0	0	0	0	27	0	16	40	15	0	23	22	33	79	5	0	15109	5000
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000223.spe	446.04	7.2	1	1	0.018304	-0.003173	0.009906	0.093737	13758.11035	1.42	22	0	34	17	48	16	46	81	1546	0	503	30	14	327	21552	245	0	138	176	0	84	37	30	148	2163	18	873	0	0	0	0	28	72	84	40	127	0	0	0	87	21	8	1.57E+14	16675	5083
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000224.spe	448.04	7.2	1	1	0.018304	-0.003173	0.009906	0.093737	13754.20996	1.42	0	0	22	12	28	13	46	45	1587	0	620	29	29	319	23399	205	0	63	175	0	0	94	156	26	1977	0	926	12	0	0	0	0	16	42	56	8	74	22	0	0	55	0	0	16409	5025
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000225.spe	450.04	7.22	1	1	0.018304	-0.003173	0.009906	0.093737	13559.81836	1.35	0	20	17	10	39	0	21	83	1844	0	679	23	0	360	24598	200	0	108	145	14	46	110	137	71	2092	0	879	0	0	0	0	20	0	40	70	37	57	0	44	22	84	18	0	15310	5034
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000226.spe	452.04	7.21	1	1	0.018304	-0.003173	0.009906	0.093737	13752.00781	1.43	7	11	28	20	41	5	32	88	1766	0	722	34	19	397	26624	180	0	116	142	0	0	113	0	37	2212	121	800	4	0	0	7	0	62	56	71	71	73	91	0	0	118	0	6.1E+13	15367	4991
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000227.spe	454.04	7.21	1	1	0.018304	-0.003173	0.009906	0.093737	13304.43066	1.36	23	20	34	17	46	0	35	60	1810	0	731	5	9	331	26637	249	0	123	145	0	38	152	76	89	2107	55	955	0	0	0	0	19	56	32	58	61	13	77	0	48	52	20	2.31E+13	14233	4997
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000228.spe	456.04	7.21	1	1	0.018304	-0.003173	0.009906	0.093737	13144.14063	1.5	34	10	34	0	36	0	36	79	1819	0	705	49	31	327	25166	275	0	48	102	7	0	0	72	44	2050	62	802	0	0	0	0	0	6	0	0	22	52	19	0	72	52	25	0	14138	4865
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000229.spe	458.04	7.21	1	1	0.018304	-0.003173	0.009906	0.093737	13526.11914	1.5	15	6	28	14	24	0	30	73	1847	6	691	35	7	328	23942	302	0	73	157	0	57	126	166	0	2213	68	856	0	0	0	33	6	44	52	60	0	0	20	8	31	59	24	0	15567	5120
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000230.spe	460.04	7.2	1	1	0.018304	-0.003173	0.009906	0.093737	13856.50391	1.48	0	6	10	13	34	8	20	79	1836	0	675	48	28	347	25520	192	0	147	138	0	84	68	104	24	2233	0	718	0	0	0	0	26	33	100	29	69	13	0	25	49	116	19	1.17E+15	15807	5079
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000231.spe	462.04	7.21	1	1	0.018304	-0.003173	0.009906	0.093737	13840.60352	1.47	8	19	30	7	34	0	18	71	1768	0	695	7	6	363	25780	200	0	108	137	0	144	89	121	30	2201	97	923	0	0	0	0	38	54	57	89	45	0	64	0	10	113	7	0	15554	4939
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000232.spe	464.04	7.22	1	1	0.018304	-0.003173	0.009906	0.093737	13891.10156	1.4	0	0	23	0	41	0	33	59	1929	0	717	21	27	392	26089	180	16	159	148	0	49	72	206	120	2177	0	824	11	0	19	0	33	28	64	99	29	47	0	76	61	135	11	0	15429	4969
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000233.spe	466.04	7.22	1	1	0.018304	-0.003173	0.009906	0.093737	14014.49609	1.5	16	0	29	0	42	5	43	90	1911	13	696	42	0	395	26819	245	0	98	87	31	106	29	53	54	1924	58	845	0	0	0	0	0	0	95	89	52	0	64	0	83	55	0	0	15473	5225
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000234.spe	468.04	7.24	1	1	0.018304	-0.003173	0.009906	0.093737	13612.91699	1.41	18	23	23	11	14	0	27	76	1793	0	770	57	0	414	26896	203	0	121	146	0	0	56	117	50	1930	92	934	0	0	0	0	0	4	65	51	0	93	0	0	11	87	11	0	14985	5002
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000235.spe	470.04	7.24	1	1	0.018304	-0.003173	0.009906	0.093737	13023.44629	1.47	5	14	18	9	45	10	49	58	1765	0	777	43	5	381	26908	237	0	106	96	0	50	66	190	0	1913	145	797	0	0	0	0	13	24	115	14	34	21	22	0	49	70	7	1.73E+14	13803	4727
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000236.spe	472.04	7.24	1	1	0.018304	-0.003173	0.009906	0.093737	12135.89063	1.4	22	5	38	12	30	5	30	86	1542	0	687	45	0	343	24827	161	0	92	85	92	52	56	45	29	1834	56	712	0	0	4	0	33	0	34	0	15	19	41	31	0	161	17	0	12870	4665
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000237.spe	474.04	7.27	1	1	0.018304	-0.003173	0.009906	0.093737	10922.9502	1.32	7	0	24	0	33	0	41	52	990	0	470	0	12	218	18240	200	0	27	84	0	0	91	71	0	1804	28	735	0	0	0	11	23	40	70	53	84	59	0	52	62	0	6	0	12437	4709
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000238.spe	476.04	7.28	1	1	0.018304	-0.003173	0.009906	0.093737	10813.1582	1.29	0	0	26	0	22	0	49	35	823	0	406	0	8	206	15875	318	0	38	29	9	13	0	21	0	1652	0	850	0	0	9	13	11	40	39	62	63	0	0	0	29	0	0	2.72E+13	12563	4762
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000239.spe	478.04	7.28	0	1	0.018304	-0.003173	0.009906	0.093737	10081.19336	1.35	15	11	11	0	12	0	37	22	682	0	291	18	6	177	12922	123	14	32	57	0	0	0	98	71	1683	61	934	0	0	0	0	30	54	57	28	11	32	7	40	0	30	18	8.2E+14	12526	4409
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000240.spe	480.04	7.3	0	1	0.018304	-0.003173	0.009906	0.093737	9389.22754	1.2	14	10	17	0	27	0	52	32	592	0	324	15	0	148	12048	148	0	36	91	0	9	22	51	15	1655	5	693	0	0	0	0	12	30	37	32	33	15	19	0	48	5	0	0	11123	4236
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000241.spe	482.04	7.31	0	1	0.018304	-0.003173	0.009906	0.093737	9409.22754	1.46	0	0	14	21	26	0	47	40	567	7	295	19	12	155	11875	94	0	14	85	30	94	0	0	0	1592	50	747	0	0	0	0	0	7	48	59	80	0	0	0	51	48	12	0	11300	4396
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000242.spe	484.04	7.32	1	1	0.018304	-0.003173	0.009906	0.093737	10286.48242	1.28	13	9	0	13	44	11	32	45	869	0	400	44	0	223	16639	139	0	62	48	15	7	0	51	89	1583	72	844	0	0	18	0	0	11	64	92	57	45	20	0	0	95	0	0	11458	4394
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000243.spe	486.04	7.32	1	1	0.018304	-0.003173	0.009906	0.093737	10871.85547	1.35	11	0	11	0	12	6	30	39	1167	0	570	23	17	233	19702	146	20	53	65	14	64	69	86	97	1596	27	871	0	0	0	0	23	39	53	91	20	0	93	15	0	84	8	0	11915	4386
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000244.spe	488.04	7.32	1	1	0.018304	-0.003173	0.009906	0.093737	11357.0293	1.41	0	13	14	5	19	13	50	64	1175	22	627	6	32	235	21576	182	0	49	74	48	87	66	91	49	1540	0	704	0	0	0	0	13	31	40	62	20	11	10	0	38	78	12	0	12034	4462
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000245.spe	490.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	11695.1123	1.54	0	0	15	0	13	7	44	62	1319	0	729	48	13	323	23374	265	0	50	90	16	0	54	56	17	1724	86	829	14	0	0	0	0	42	35	111	79	93	122	0	0	52	13	4.41E+14	12512	4560
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000246.spe	492.04	7.34	1	1	0.018304	-0.003173	0.009906	0.093737	11706.5127	1.44	0	6	18	0	24	8	38	66	1319	18	579	53	13	259	22258	198	10	77	100	59	0	69	14	57	1764	35	835	5	0	17	0	33	12	45	94	99	23	0	0	0	114	0	0	12550	4729
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000247.spe	494.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	12963.94922	1.5	21	15	15	14	19	6	50	68	1331	0	673	12	16	275	25269	267	0	82	76	73	0	125	11	114	1775	88	1007	0	0	0	0	30	0	19	24	13	25	0	0	67	66	5	1.38E+13	14374	5101
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000248.spe	496.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	11191.73926	1.4	15	23	35	13	14	11	54	45	1088	16	603	29	0	224	21152	208	0	57	43	15	77	78	0	98	1367	0	699	10	0	0	7	7	12	19	54	72	27	0	0	110	52	6	0	12158	4364
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000249.spe	498.04	7.32	1	1	0.018304	-0.003173	0.009906	0.093737	12418.37598	1.6	0	0	14	0	27	5	49	76	1832	0	805	53	12	367	26949	204	0	73	77	13	30	72	39	85	1896	115	837	9	0	17	0	31	44	43	61	69	58	0	76	158	70	11	0	12562	4755
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000250.spe	500.04	7.34	1	1	0.018304	-0.003173	0.009906	0.093737	12353.47754	1.43	15	0	39	0	16	8	47	80	1507	0	772	33	21	324	25905	111	0	70	80	0	0	9	65	38	1886	122	820	4	0	0	0	12	34	58	49	47	106	40	43	0	166	0	2.05E+14	13001	4806
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000251.spe	502.04	7.35	1	1	0.018304	-0.003173	0.009906	0.093737	12661.46484	1.53	0	8	44	17	25	0	40	94	1664	0	830	58	17	361	29519	181	0	104	118	9	73	48	0	39	1583	55	853	0	0	0	0	13	48	22	91	70	12	60	10	37	131	0	1.24E+15	12672	4758
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000252.spe	504.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	12739.75879	1.52	0	0	24	0	18	0	47	76	1761	9	858	45	19	369	29852	243	0	61	119	44	0	14	29	82	1768	41	893	5	0	18	12	31	27	54	94	63	106	90	0	0	108	22	0	12357	4862
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000253.spe	506.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	12522.37207	1.37	0	13	15	0	26	0	49	114	1830	0	866	59	28	425	28843	223	0	46	82	15	0	36	20	35	1782	0	702	0	0	10	0	11	42	74	70	74	114	91	8	0	117	23	0	11817	4598
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000254.spe	508.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	12338.7793	1.5	0	11	32	10	0	0	56	117	2012	20	844	13	23	417	28294	296	0	53	74	0	0	20	78	116	1832	21	810	0	0	0	0	0	29	83	86	27	88	108	69	97	39	0	0	12093	4868
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000255.spe	510.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	12360.97754	1.61	0	0	13	0	0	8	52	129	1961	0	867	44	13	360	28491	253	0	37	41	0	74	129	24	87	1915	21	788	0	5	0	0	21	64	35	53	53	8	0	9	123	72	5	0	11516	4628
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000256.spe	512.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	12272.38184	1.46	0	0	8	10	19	0	33	74	1891	0	828	45	25	393	27311	263	0	53	100	0	60	23	40	72	1799	89	1017	0	4	0	0	0	42	53	29	52	14	0	0	128	93	0	5.7E+14	11972	4626
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000257.spe	514.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	12383.97852	1.44	12	0	37	6	22	0	29	97	1797	0	872	49	19	368	29271	279	0	60	104	0	7	52	30	55	1869	130	707	0	0	0	0	26	28	90	43	49	75	82	39	61	56	0	7.98E+14	11884	4588
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000258.spe	516.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	12556.16992	1.45	0	0	17	0	32	0	31	85	1922	0	1022	0	18	392	30779	275	0	60	73	0	0	0	20	33	1738	51	919	0	0	0	0	23	53	69	29	59	105	0	0	96	139	6	0	11910	4627
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000259.spe	518.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	12624.76563	1.37	0	28	38	10	17	7	29	116	1971	19	996	6	18	416	30829	246	0	84	79	29	0	47	52	62	1791	128	879	0	0	0	0	0	6	66	69	9	59	12	0	123	60	5	1.77E+14	11861	4601
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000260.spe	520.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	12383.17871	1.47	7	0	35	6	0	0	13	103	1948	0	895	25	23	434	29180	155	0	30	79	0	145	50	0	73	1721	50	700	0	0	0	27	14	75	51	76	83	0	13	110	108	178	8	0	11692	4691
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000261.spe	522.04	7.32	1	1	0.018304	-0.003173	0.009906	0.093737	12302.58105	1.48	0	0	24	0	0	0	29	79	1876	14	840	20	31	417	29385	173	0	57	66	54	0	0	106	58	1757	81	796	0	0	0	0	12	0	65	101	40	57	72	53	0	167	0	0	11653	4395
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000262.spe	524.04	7.31	1	1	0.018304	-0.003173	0.009906	0.093737	12467.87305	1.39	20	11	53	0	22	16	39	70	2107	0	965	42	33	419	31164	266	0	32	66	26	0	8	39	103	1631	17	771	0	0	0	0	11	0	62	28	72	88	72	0	6	97	19	0	11559	4443
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000263.spe	526.04	7.31	1	1	0.018304	-0.003173	0.009906	0.093737	12658.66309	1.49	11	0	45	13	19	0	47	133	2156	0	1014	21	14	506	32187	222	0	43	126	21	0	98	95	190	1744	28	920	0	0	5	0	42	63	45	63	63	127	85	0	78	102	5	3.07E+14	11664	4553
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000264.spe	528.04	7.3	1	1	0.018304	-0.003173	0.009906	0.093737	12689.26074	1.58	0	0	27	0	18	0	54	119	2247	8	954	7	25	451	31593	251	0	14	69	0	11	76	45	22	1700	30	815	16	12	47	19	0	56	34	21	18	6	0	24	84	102	0	0	11712	4611
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000265.spe	530.04	7.32	1	1	0.018304	-0.003173	0.009906	0.093737	12612.26465	1.49	16	24	25	24	21	6	43	114	2084	0	953	15	90	425	31233	226	0	78	112	0	0	55	77	96	1582	49	753	0	0	0	4	21	103	60	95	69	34	95	0	0	109	0	7.11E+14	11487	4499
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000266.spe	532.04	7.32	1	1	0.018304	-0.003173	0.009906	0.093737	12267.78418	1.53	18	0	27	12	39	6	30	72	1669	11	758	28	33	355	27246	140	0	47	46	4	54	4	0	100	1789	40	824	12	0	5	0	24	19	65	72	39	0	0	40	54	116	0	0	12021	4518
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000267.spe	534.04	7.33	1	1	0.018304	-0.003173	0.009906	0.093737	12069.19531	1.41	11	22	17	21	33	0	52	95	1739	0	769	23	8	380	27101	260	0	34	89	92	0	75	53	87	1685	16	679	0	0	11	0	0	19	43	60	80	120	0	17	35	108	0	0	11678	4417
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000268.spe	536.04	7.34	1	1	0.018304	-0.003173	0.009906	0.093737	12264.98438	1.5	0	18	35	16	20	0	26	86	1964	0	954	24	32	403	30349	312	0	63	75	45	0	92	118	30	1789	164	871	19	0	0	0	30	12	88	93	66	145	88	43	57	91	0	6.26E+13	11012	4312
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000269.spe	538.04	7.37	1	1	0.018304	-0.003173	0.009906	0.093737	12768.45996	1.43	0	13	27	7	26	5	36	115	2229	5	1008	64	32	440	33429	228	0	39	55	0	0	36	48	0	1696	73	686	0	0	0	8	0	42	52	77	66	51	99	0	42	105	0	0	11629	4607
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000270.spe	540.04	7.39	1	1	0.018304	-0.003173	0.009906	0.093737	13104.74316	1.46	0	0	19	0	11	0	28	99	1756	5	953	70	27	476	35851	357	0	73	136	32	0	61	15	39	1348	23	806	0	0	4	0	21	63	73	26	114	89	24	30	105	59	0	4.51E+14	11702	4633
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000271.spe	542.04	7.41	1	1	0.018304	-0.003173	0.009906	0.093737	12038.7959	1.52	26	17	36	22	22	5	53	83	1863	0	872	16	20	554	31723	207	0	38	87	37	22	42	0	114	1599	41	715	0	0	0	0	24	17	78	71	68	67	30	0	106	178	9	0	10730	4239
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000272.spe	544.04	7.43	1	1	0.018304	-0.003173	0.009906	0.093737	12007.39844	1.38	0	0	32	0	8	6	36	112	1990	16	963	36	11	411	30782	217	0	43	58	46	0	113	0	102	1435	0	726	0	0	6	0	25	18	62	58	0	55	17	0	46	128	22	6.62E+14	10642	4351
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1C\XRF data\L000273.spe	546.04	7.45	1	1	0.018304	-0.003173	0.009906	0.093737	12039.69629	1.42	8	0	64	15	27	4	34	107	2150	0	969	45	15	455	29646	108	0	46	84	63	66	54	27	130	1682	76	720	7	0	0	22	14	28	40	117	94	41	94	0	33	203	0	7.5E+14	10664	4252
