C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data     06/08/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000147.spe	294.10	7.70	1	0.018309	-0.003173	0.009883	0.093737	14228.88574	1.28	0	4	7	11	12	0	47	36	1104	0	473	11	235	16320	204	0	149	176	0	15	192	219	75	1974	966	0	0	18	28	29	44	22	66	0	6	21	838327964729013	19416	5361	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000148.spe	296.10	7.72	1	0.018309	-0.003173	0.009883	0.093737	15116.93945	1.42	15	0	49	15	20	6	29	55	1443	0	682	21	298	23392	156	0	116	154	22	0	73	218	50	1842	831	0	0	0	0	6	0	35	93	79	110	7	0	18822	5158	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000149.spe	298.10	7.74	1	0.018309	-0.003173	0.009883	0.093737	13609.31641	1.31	24	20	36	28	31	0	39	26	877	0	462	0	175	14242	144	0	118	118	33	0	165	283	45	1705	864	7	0	0	0	4	0	0	90	0	101	0	0	18171	5366	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000150.spe	300.04	7.75	1	0.018309	-0.003173	0.009883	0.093737	15005.54688	1.31	6	11	57	21	40	0	34	52	1215	0	587	12	267	19597	136	0	133	141	78	17	127	282	70	1915	767	10	0	0	0	49	22	41	0	111	110	0	864926660540626	19645	5205	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000151.spe	302.04	7.75	1	0.018309	-0.003173	0.009883	0.093737	14740.96094	1.42	18	8	25	15	10	0	23	71	1147	0	656	0	252	20122	168	0	144	88	0	195	69	202	0	1953	817	0	0	0	0	0	32	88	0	189	130	19	0	19090	5430	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000152.spe	304.04	7.78	1	0.018309	-0.003173	0.009883	0.093737	14589.66699	1.41	0	8	49	0	35	14	44	78	1382	0	641	0	288	23063	153	0	118	134	14	85	62	226	63	1831	773	0	0	26	0	26	11	81	0	69	114	9	471303538305532	17736	5093	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000153.spe	306.10	7.78	1	0.018309	-0.003173	0.009883	0.093737	14248.18262	1.43	28	26	48	15	32	5	49	62	1366	0	624	20	244	20574	206	0	117	113	53	94	105	192	32	1878	858	4	0	19	0	9	9	44	43	40	66	0	485973707647841	18069	4991	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000154.spe	308.04	7.78	1	0.018309	-0.003173	0.009883	0.093737	14708.46094	1.28	18	0	39	0	25	8	22	32	1448	0	654	29	274	21281	160	0	105	178	41	0	0	202	0	1960	787	4	0	0	0	13	0	60	63	0	108	9	389714212738065	18200	4957	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000155.spe	310.04	7.80	1	0.018309	-0.003173	0.009883	0.093737	15284.63281	1.45	0	14	52	26	22	7	25	103	1556	0	741	28	318	22145	174	0	148	221	34	0	104	213	48	2363	780	0	0	0	0	0	33	33	81	0	78	0	0	18833	5151	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000156.spe	312.04	7.80	1	0.018309	-0.003173	0.009883	0.093737	16153.19043	1.39	30	9	46	35	36	0	8	115	1820	0	802	36	372	25324	276	0	112	194	0	35	124	156	121	2503	860	0	0	0	37	0	53	30	0	25	86	0	99204984641227	19887	5593	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000157.spe	314.04	7.81	1	0.018309	-0.003173	0.009883	0.093737	15214.03418	1.40	0	0	30	18	19	0	34	106	1540	0	701	27	248	22440	290	0	122	128	0	0	91	185	42	2160	857	0	0	15	0	26	19	15	77	58	33	0	0	18608	5417	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000158.spe	316.04	7.84	1	0.018309	-0.003173	0.009883	0.093737	15746.90918	1.42	0	0	34	5	29	4	20	99	1693	0	786	26	321	24484	267	0	161	202	35	20	18	229	22	2213	786	0	0	0	0	10	77	55	0	13	62	0	0	18672	5353	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000159.spe	318.04	7.84	1	0.018309	-0.003173	0.009883	0.093737	15678.11426	1.31	11	11	39	9	31	0	26	52	1423	0	640	33	291	21776	135	0	136	204	70	75	195	222	58	2318	1165	0	0	0	0	45	6	5	16	17	132	0	119111599616813	19862	5202	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000160.spe	320.04	7.84	1	0.018309	-0.003173	0.009883	0.093737	16089.69238	1.42	0	0	37	18	20	0	19	93	1661	10	698	21	317	22707	145	0	157	166	19	0	26	231	16	2414	902	0	0	0	5	17	59	45	118	19	82	15	895329988799469	19863	5640	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000161.spe	322.04	7.84	1	0.018309	-0.003173	0.009883	0.093737	15161.13965	1.29	4	9	19	15	12	0	25	90	1402	0	595	10	246	19072	206	0	130	195	66	0	105	256	79	2514	818	7	0	27	33	9	34	0	86	0	62	0	799551278174562	19774	5526	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000162.spe	324.04	7.87	1	0.018309	-0.003173	0.009883	0.093737	16272.38379	1.30	16	5	48	0	22	0	25	89	1857	0	713	0	363	23639	201	0	318	329	0	23	33	274	0	2509	961	0	0	7	0	0	0	36	0	48	90	0	659309726244016	20230	5776	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000163.spe	326.04	7.90	1	0.018309	-0.003173	0.009883	0.093737	12855.25488	1.29	22	22	33	28	41	0	33	74	1760	0	384	6	220	13665	117	0	315	378	0	67	76	305	107	2633	820	0	0	0	12	0	5	0	12	46	72	13	0	17489	4811	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000164.spe	328.04	7.90	1	0.018309	-0.003173	0.009883	0.093737	15562.61719	1.32	0	0	28	5	38	0	9	82	1986	0	581	15	347	19660	107	0	414	381	0	0	106	284	138	3084	874	0	0	11	50	0	25	0	116	0	162	0	0	19786	5626	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000165.spe	330.04	7.90	1	0.018309	-0.003173	0.009883	0.093737	16237.78418	1.52	0	0	35	0	41	0	13	99	1788	0	701	16	362	23714	186	0	228	280	19	26	103	331	82	2419	788	0	0	13	0	29	0	71	60	91	130	7	366819527379486	20595	5556	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000166.spe	332.04	7.90	1	0.018309	-0.003173	0.009883	0.093737	16040.59668	1.30	11	7	27	13	17	0	33	38	1028	0	530	11	218	17833	200	0	156	195	6	180	43	312	84	2237	834	0	0	0	17	14	66	71	0	76	80	17	216238319333451	21421	6077	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000167.spe	334.04	7.90	1	0.018309	-0.003173	0.009883	0.093737	16571.26953	1.34	0	16	6	11	38	0	44	89	1582	0	734	0	294	24018	163	0	160	170	0	61	121	269	32	2219	685	0	0	0	0	17	58	15	0	38	98	9	0	20954	5689	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000168.spe	336.04	7.91	1	0.018309	-0.003173	0.009883	0.093737	16003.49512	1.48	0	0	36	15	34	0	37	87	1799	5	813	19	360	25885	264	0	179	260	37	32	97	297	42	2342	917	0	0	0	30	9	0	30	40	0	86	0	0	19308	5354	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000169.spe	338.04	7.85	1	0.018309	-0.003173	0.009883	0.093737	14974.84570	1.21	8	16	34	11	30	0	57	56	1360	8	509	31	262	18101	219	0	287	274	10	51	129	308	63	2381	946	6	0	0	0	6	51	21	14	61	38	7	0	19597	5460	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000170.spe	340.04	7.88	1	0.018309	-0.003173	0.009883	0.093737	11883.00391	1.24	47	11	16	25	37	0	54	52	1044	0	228	11	238	11843	142	5	254	211	0	0	45	194	0	2041	658	0	0	33	0	10	43	50	44	22	90	14	0	15850	4547	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000171.spe	342.04	7.86	1	0.018309	-0.003173	0.009883	0.093737	14289.38281	1.35	9	0	38	26	27	0	44	43	1404	0	348	11	207	14245	130	0	230	300	0	69	104	236	42	3121	828	0	5	4	40	0	0	0	34	0	30	0	0	19875	5666	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000172.spe	344.04	7.87	1	0.018309	-0.003173	0.009883	0.093737	13843.20508	1.24	23	7	32	25	35	0	53	74	2307	0	486	19	343	16500	133	0	295	452	8	0	74	422	55	2788	820	0	0	17	16	30	14	55	83	40	109	0	602115832902706	17885	4797	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000173.spe	346.04	7.88	1	0.018309	-0.003173	0.009883	0.093737	10965.74902	1.17	9	18	33	13	26	0	45	65	1554	0	476	6	206	10947	52	0	277	222	0	118	54	123	99	2027	789	0	0	11	0	5	0	55	0	65	68	5	0	14031	4246	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000174.spe	348.10	7.70	1	0.018309	-0.003173	0.009883	0.093737	9189.93848	1.16	8	5	24	21	25	0	16	19	901	0	207	22	171	8284	107	0	126	198	0	0	34	134	69	1558	513	4	0	10	30	17	23	0	65	0	20	0	0	11948	3492	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000175.spe	350.04	7.71	1	0.018309	-0.003173	0.009883	0.093737	13265.33496	1.37	0	0	38	28	7	0	5	81	2582	0	571	0	386	21018	235	0	400	445	0	130	27	147	186	2155	1007	0	0	0	0	20	0	32	0	122	71	0	2206410824455147	14829	4564	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000176.spe	352.10	7.71	1	0.018309	-0.003173	0.009883	0.093737	11520.21973	1.07	5	14	79	6	17	0	25	179	1271	0	594	14	196	13458	84	0	290	230	98	49	104	152	101	1428	1013	0	0	6	4	80	7	34	6	51	111	4	688865604715396	13961	4299	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000177.spe	354.10	7.71	1	0.018309	-0.003173	0.009883	0.093737	13954.89941	1.29	0	9	30	18	31	0	28	56	1790	0	427	4	326	17637	249	0	314	389	0	37	106	306	0	3070	693	0	0	10	15	0	11	0	22	11	28	0	0	17884	4850	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000178.spe	356.10	7.72	1	0.018309	-0.003173	0.009883	0.093737	16028.09277	1.29	0	8	17	8	35	0	36	82	2159	19	629	10	380	21957	184	0	362	472	81	0	157	348	44	3045	855	0	0	0	0	37	0	0	96	46	107	20	271868693542200	20009	5519	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000179.spe	358.04	7.76	1	0.018309	-0.003173	0.009883	0.093737	13665.71484	1.34	11	6	30	18	31	13	32	54	1568	0	540	28	259	16341	223	0	170	270	0	26	35	218	36	2829	921	0	0	10	0	0	12	66	0	0	43	0	154243075507792	17994	5147	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000180.spe	360.10	7.76	1	0.018309	-0.003173	0.009883	0.093737	15764.50684	1.33	12	13	54	22	24	9	27	95	2359	7	737	5	404	25148	291	0	352	439	28	42	126	272	24	3020	848	0	0	0	0	39	0	66	12	27	43	0	1294602939222205	19020	5253	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000181.spe	362.04	7.78	1	0.018309	-0.003173	0.009883	0.093737	14152.88770	1.33	0	0	33	23	30	5	34	47	2174	0	579	0	340	20939	135	0	393	341	20	0	168	233	98	2751	888	9	0	8	0	32	28	6	92	0	65	0	972175500465492	17282	4924	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000182.spe	364.10	7.80	1	0.018309	-0.003173	0.009883	0.093737	14433.47559	1.44	0	20	20	21	23	0	40	55	1631	0	404	26	272	13860	138	0	317	396	62	95	176	274	47	3459	1037	18	0	4	0	26	0	33	17	118	81	0	0	19957	5622	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000183.spe	366.04	7.80	1	0.018309	-0.003173	0.009883	0.093737	15938.90137	1.40	0	14	24	8	0	0	18	81	2189	0	584	13	366	20018	209	0	293	439	0	62	0	325	22	3514	925	0	0	0	0	29	40	91	0	158	46	0	0	20395	5692	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000184.spe	368.10	7.80	1	0.018309	-0.003173	0.009883	0.093737	15499.32031	1.38	36	23	25	21	40	0	37	79	2087	0	556	11	380	20457	133	0	336	420	50	0	81	355	39	3259	973	0	0	0	0	29	0	41	115	34	84	20	723323047984578	19906	5416	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000185.spe	370.24	7.80	1	0.018309	-0.003173	0.009883	0.093737	15565.21777	1.40	0	19	33	18	46	5	12	54	1823	0	446	0	257	17158	170	0	307	412	15	137	71	283	53	3452	977	0	0	18	0	56	34	102	0	108	84	6	0	20823	5679	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000186.spe	372.04	7.81	1	0.018309	-0.003173	0.009883	0.093737	16828.25391	1.30	41	36	26	18	25	0	11	76	2276	0	677	24	394	20760	193	0	357	469	0	9	95	286	10	3556	796	0	0	0	0	6	0	48	14	122	66	6	1149018721631927	21537	5903	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000187.spe	374.04	7.83	1	0.018309	-0.003173	0.009883	0.093737	14695.66211	1.33	0	15	30	0	33	5	19	57	1332	0	399	24	213	14113	211	0	224	302	71	74	122	223	58	3526	1024	0	0	0	7	13	0	13	6	74	33	0	1474755640339680	20307	5714	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000188.spe	376.04	7.82	1	0.018309	-0.003173	0.009883	0.093737	16494.47266	1.36	27	9	53	14	47	9	24	101	2152	0	609	26	396	21912	150	0	308	413	8	146	153	284	21	3624	956	0	0	7	0	15	6	16	0	62	142	0	0	21299	5828	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000189.spe	378.04	7.80	1	0.018309	-0.003173	0.009883	0.093737	15378.42578	1.39	0	25	42	12	53	0	12	60	1768	0	622	9	295	20977	167	0	229	325	36	0	0	266	0	2929	922	0	0	0	0	0	0	108	97	0	107	0	0	19437	5584	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000190.spe	380.04	7.83	1	0.018309	-0.003173	0.009883	0.093737	15795.30566	1.43	0	24	24	14	22	9	46	65	1818	29	645	14	343	22078	183	0	249	274	0	59	136	350	53	3001	902	16	0	29	0	13	31	62	50	36	68	0	617768241723530	19588	5369	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000191.spe	382.04	7.86	1	0.018309	-0.003173	0.009883	0.093737	14029.99609	1.38	19	16	37	29	35	7	59	63	1250	0	536	8	224	15603	183	0	120	214	68	153	91	252	0	2557	830	13	0	0	10	14	0	36	0	99	0	10	0	18415	5447	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000192.spe	384.04	7.88	1	0.018309	-0.003173	0.009883	0.093737	16299.78027	1.33	0	0	50	20	30	11	21	97	1843	35	619	9	303	22559	138	0	253	328	18	0	182	235	84	3004	882	0	0	0	19	13	17	69	91	105	129	7	109282526140889	20121	5759	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000193.spe	386.04	7.88	1	0.018309	-0.003173	0.009883	0.093737	15084.14258	1.55	0	0	36	7	24	0	19	72	1909	0	682	16	292	21716	137	0	202	220	0	17	21	230	11	2719	914	6	0	8	0	0	0	52	69	0	107	9	0	18756	5292	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000194.spe	388.04	7.88	1	0.018309	-0.003173	0.009883	0.093737	15673.21387	1.25	0	10	50	8	24	0	10	93	1641	0	668	34	328	21743	185	0	218	216	0	85	84	230	24	2874	824	10	0	0	0	20	67	90	59	115	77	0	0	19724	5739	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000195.spe	390.04	7.88	1	0.018309	-0.003173	0.009883	0.093737	12475.07422	1.44	0	0	28	0	16	0	23	39	843	0	332	40	130	10782	118	0	119	172	53	19	37	157	16	2398	837	4	0	14	18	28	0	6	66	0	8	5	428439465030116	17921	5294	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000196.spe	392.04	7.89	1	0.018309	-0.003173	0.009883	0.093737	15946.99805	1.32	25	10	48	0	25	0	0	74	1510	0	507	4	282	18591	134	0	197	257	61	80	133	282	0	3267	1042	0	0	0	0	24	9	38	18	53	89	0	652443686412414	21226	6051	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000197.spe	394.04	7.91	1	0.018309	-0.003173	0.009883	0.093737	16951.54883	1.36	0	10	61	5	32	0	22	94	2235	0	755	19	375	25546	276	0	291	340	17	19	140	335	68	3394	947	0	0	0	24	0	12	15	129	102	93	0	0	20649	5560	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000198.spe	396.04	7.91	1	0.018309	-0.003173	0.009883	0.093737	16572.96875	1.38	17	24	42	37	40	0	24	66	2191	0	620	6	358	22003	241	0	434	416	17	58	103	310	90	3279	903	19	0	0	0	40	27	0	21	90	69	0	0	20904	5601	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000199.spe	398.04	7.89	1	0.018309	-0.003173	0.009883	0.093737	17621.01367	1.60	10	9	69	23	52	8	39	72	2630	16	690	27	410	26781	152	0	396	438	65	86	79	363	46	3555	788	13	0	5	0	0	0	51	0	27	107	0	1151983152012442	21446	5682	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000200.spe	400.04	7.90	1	0.018309	-0.003173	0.009883	0.093737	15788.30664	1.46	10	16	30	24	40	19	31	93	2537	0	521	39	340	20759	237	0	463	569	24	0	61	347	94	3821	849	10	0	8	0	25	0	24	30	92	72	28	682246095658213	19297	5630	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000201.spe	402.04	7.88	1	0.018309	-0.003173	0.009883	0.093737	14596.56836	1.33	0	37	36	26	38	0	34	63	2020	0	398	10	282	15630	147	0	420	519	43	0	92	369	41	3744	875	0	0	0	0	21	24	54	119	22	73	5	0	18824	5283	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000202.spe	404.04	7.88	1	0.018309	-0.003173	0.009883	0.093737	15779.00684	1.37	9	0	7	24	42	6	43	67	2340	0	467	0	395	18451	187	0	495	542	0	58	143	428	133	3795	707	0	0	0	54	58	72	104	23	36	37	0	39125588078937	20476	5715	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000203.spe	406.04	7.91	1	0.018309	-0.003173	0.009883	0.093737	15666.71289	1.30	0	0	10	12	23	0	61	81	2701	0	516	20	382	20385	99	0	523	560	39	0	119	301	0	3696	844	0	0	13	0	0	0	0	66	51	111	4	494860076136352	19629	5432	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000204.spe	408.04	7.93	1	0.018309	-0.003173	0.009883	0.093737	13293.13281	1.70	0	0	0	10	46	6	38	65	1590	9	351	8	240	12695	92	0	326	342	19	79	16	327	60	3148	842	0	0	13	0	0	16	66	0	78	28	0	891671536946810	18050	4843	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000205.spe	410.04	7.93	1	0.018309	-0.003173	0.009883	0.093737	15226.83398	1.43	0	0	0	12	22	0	23	62	2867	0	535	22	402	21557	214	0	501	779	0	39	84	406	0	3516	706	11	0	18	24	0	63	7	35	67	63	0	0	18412	4934	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000206.spe	412.04	7.93	1	0.018309	-0.003173	0.009883	0.093737	12786.65918	1.39	0	0	24	0	29	0	49	43	1606	21	452	28	252	15205	156	17	275	279	0	0	51	261	5	2904	705	4	0	9	0	0	25	66	11	73	65	0	0	16442	4666	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000207.spe	414.04	7.93	1	0.018309	-0.003173	0.009883	0.093737	13872.80176	1.28	6	7	17	0	49	7	23	59	1929	0	509	0	293	17432	213	0	285	366	0	17	130	248	114	3241	791	0	0	0	48	0	45	25	70	45	66	0	767178609308010	17241	4994	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000208.spe	416.04	7.94	1	0.018309	-0.003173	0.009883	0.093737	14865.65234	1.31	0	0	13	19	20	0	40	89	2120	0	649	20	355	22107	145	0	318	337	50	0	103	207	106	2868	806	0	0	9	0	0	0	30	37	69	139	0	0	17926	5230	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000209.spe	418.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	14016.79590	1.27	17	16	50	4	32	11	47	60	1873	0	646	18	331	19655	226	16	240	231	63	19	73	156	73	3018	796	0	0	0	0	34	5	78	64	13	76	0	764819284241882	17177	5023	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000210.spe	420.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	12295.28125	1.38	0	10	31	27	38	7	62	68	1783	0	342	13	254	13586	133	0	299	478	8	95	126	297	0	3009	639	0	0	0	0	21	32	52	0	51	0	6	380730845917467	15493	4609	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000211.spe	422.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	12485.67383	1.24	31	22	20	15	17	11	53	46	1438	0	407	24	228	13621	163	0	168	187	39	0	25	133	125	2672	751	0	0	0	0	34	32	43	135	0	73	0	0	16216	4905	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000212.spe	424.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	12089.59180	1.34	0	0	33	7	0	0	59	83	1378	0	599	16	233	16675	169	0	104	161	0	0	0	144	10	2172	729	10	0	0	0	28	25	39	37	38	41	6	0	14828	4444	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000213.spe	426.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	12514.26953	1.25	10	0	20	0	22	0	46	55	1380	0	536	0	197	16852	161	0	107	183	0	89	66	181	62	2364	730	0	0	0	0	40	0	5	0	146	89	6	118212703627443	15667	4740	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000214.spe	428.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	9585.31836	1.28	15	11	16	6	18	4	34	25	437	0	170	12	89	6556	96	0	68	78	0	39	113	150	16	2128	676	0	0	0	8	37	18	0	31	49	13	25	152657925175910	13935	4020	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000215.spe	430.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	10326.08203	1.26	0	0	38	12	18	0	0	61	1308	5	537	13	260	16575	250	15	134	210	26	63	76	149	76	1722	574	0	0	6	7	52	0	74	71	51	5	6	191904936883133	12122	3672	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000216.spe	432.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	13503.52344	1.51	0	0	23	0	14	4	20	72	1197	0	490	36	265	16049	159	0	121	150	35	46	71	178	143	2559	854	0	0	0	0	15	0	31	22	98	108	18	294495456061240	18036	5260	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000217.spe	434.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	14186.18652	1.52	22	38	28	32	39	12	15	32	1265	6	542	18	218	17549	86	0	170	236	0	125	96	342	67	2719	766	0	0	0	0	24	42	35	0	0	131	15	0	18352	5443	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000218.spe	436.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	14528.67090	1.37	0	0	24	23	29	10	0	72	1288	12	508	7	229	18784	126	0	49	206	0	48	30	135	103	2712	905	0	0	16	14	21	34	46	10	0	125	7	0	18889	5467	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000219.spe	438.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	14743.75879	1.34	17	19	33	24	30	0	0	67	1368	17	659	9	252	20491	269	0	54	185	21	23	80	129	83	2819	948	0	0	0	10	0	0	43	28	0	52	16	0	18552	5644	
C:\Data\ITRAX\ARD_Aug 2013_Mo-tube_Reanalysed_USE\ARD1A\XRF data\L000220.spe	440.04	8.00	1	0.018309	-0.003173	0.009883	0.093737	14542.97070	1.46	8	5	29	6	8	0	0	60	1247	0	541	28	208	18299	187	0	97	151	0	30	129	200	26	2687	755	0	0	10	14	30	39	65	84	30	59	0	529547490407195	18683	5695	
