"P","S","Si","K","Ca","Ti","V","Mn","Fe","Co","Cu","Zn","Br","Sr","Zr","Mo inc","Mo coh","coh_inc","cps_sum","depth","label"
0.000657318141980719,0.000492988606485539,0.000712094653812445,0.00257449605609115,0.0897239263803681,0.0287028921998247,0.0018624014022787,0.0231704645048203,1.30209246275197,0.00996932515337423,0.0156660823838738,0.0200482033304119,0.00925723049956179,0.184706397896582,0.0467243645924627,1,0.293328220858896,0.293328220858896,56226,2794,"S4"
0.000423165276266473,0.00181356546971346,0.000906782734856728,0.00453391367428364,0.139160923709346,0.0423165276266473,0.00211582638133237,0.02605489058155,1.57683472373353,0.0209769072663523,0.0131181235642607,0.0177124894208681,0.00870511425462459,0.180328859871841,0.0517470680691573,1,0.332245194051505,0.332245194051505,57333,2796,"S5"
0,0.001150880423524,0,0.00253193693175279,0.0956957072160203,0.0319369317527909,0.00184140867763839,0.0238807687881229,1.48964207618828,0.0230751524916561,0.0112786281505352,0.0121417884681782,0.00995511566348256,0.158936586488664,0.0536885717573944,1,0.303832431810335,0.303832431810335,56671,2796.06,"S4"
0.000299096727881797,0.00227313513190166,0.00119638691152719,0.00305078662439433,0.120356523299635,0.03828438116887,0.00275168989651253,0.0256026799066818,1.57265059520249,0.0181252617096369,0.00998983071125202,0.0127415206077646,0.00741759885146856,0.16282825865885,0.0463599928216785,1,0.332176825985524,0.332176825985524,56631,2798,"S4"
0,0.00253383598047092,0.00117421667387677,0.00525307459365923,0.125764785859959,0.0374513318089117,0.000927013163586923,0.027315987887028,1.64835300661269,0.0184166615165935,0.00920833075829677,0.0169334404548545,0.0108151535751808,0.200791051232928,0.0565478029788023,1,0.351585192509734,0.351585192509734,57562,2798.1,"S5"
0.000615178122028969,0.000894804541133046,0.000559252838208154,0.00257256305575751,0.120183434930932,0.02332084335328,0.00240478720429506,0.024830826016442,1.2041832112298,0.0152116771992618,0.0171690621329903,0.0249426765840837,0.015435378334545,0.203064705553381,0.0486549969241094,1,0.318438566075723,0.318438566075723,54837,2799.94,"S5"
0.000892007611798287,0.00202188392007612,0.0016650808753568,0.00362749762131304,0.102283539486204,0.0401998097050428,0.002081351094196,0.0254519505233111,1.69273311132255,0.0167697431018078,0.0075523311132255,0.013023311132255,0.00874167459562322,0.159966698382493,0.0572074215033302,1,0.32831826831589,0.32831826831589,59093,2800.06,"S4"
0.000945235422697466,0.00189047084539493,0.00159508477580197,0.00714834288414958,0.1585632421575,0.045134991433804,0.00242216577066226,0.0317244638742837,1.67903349678029,0.0187274768121935,0.0131151414899273,0.0278253677556566,0.00685295681455663,0.18331659478939,0.0545873456607786,1,0.325692680333195,0.325692680333195,61069,2802,"S5"
0,0.00216956894090779,0.00256922637739081,0.00342563516985441,0.0883242934627462,0.0359120753639737,0.00188409934341993,0.0235226948330003,1.48427062517842,0.0179845846417357,0.010847844704539,0.0130174136454468,0.00902083928061661,0.142049671709963,0.0474450471024836,1,0.321838424207822,0.321838424207822,56904,2802.06,"S4"
0.00212839392544869,0.00155315232397607,0.00212839392544869,0.00350897376898297,0.090945697192821,0.0333064887252646,0.00281868384721583,0.0210538426138978,1.44794063506673,0.0171997238840313,0.0124827427519558,0.0131155085135757,0.00575241601472619,0.162793373216751,0.0578117809479982,1,0.30062126092959,0.30062126092959,55762,2804.06,"S4"
0.00121175401393517,0,0.00230233262647683,0.00521054225992124,0.148379279006362,0.038654953044532,0.00242350802787034,0.0261738867009997,1.56219327476522,0.0187821872159952,0.0196304150257498,0.0159345652832475,0.0114510754316874,0.201454104816722,0.0590730081793396,1,0.323720084822781,0.323720084822781,57577,2804.1,"S5"
0,0.000295107123885971,0.000472171398217553,0.00318715693796848,0.0926046154754176,0.027681048220504,0.00206574986720179,0.0221330342914478,1.45045151389955,0.0207755415215723,0.0101516850616774,0.0131617777253143,0.00879419229180192,0.160892403942631,0.0522339609278168,1,0.301835566310571,0.301835566310571,54404,2806.06,"S4"
0.000470449867685975,0.00176418700382241,0.000764481034989709,0.00493972361070273,0.144251690679212,0.0417524257571303,0.00229344310496913,0.0287562481623052,1.63616583357836,0.017877094972067,0.013231402528668,0.0150543957659512,0.00782122905027933,0.195354307556601,0.0554542781534843,1,0.327256689209056,0.327256689209056,59855,2806.1,"S5"
0.00100848312273833,0.00195764370884499,0.00189832117221332,0.00344070712463665,0.0953313163670879,0.0357714895888948,0.00243222400189832,0.0231357892863499,1.57281841371537,0.0183306638191849,0.00907634810464495,0.0132882482054933,0.0126950228391766,0.156018271341283,0.0646022423918847,1,0.316782345613098,0.316782345613098,56854,2808.06,"S4"
0.000405350628293474,0.00115814465226707,0.0016214025131739,0.00550118709826857,0.14332040071805,0.0469048584168163,0.00150558804794719,0.0293589669349702,1.65244078985465,0.0155770455729921,0.0148821587816318,0.0177775204122995,0.0121605188488042,0.211477213503967,0.0441832184839887,1,0.302217847009091,0.302217847009091,61354,2808.1,"S5"
0,0.000729838219194745,0,0.00425738961196935,0.15004257389612,0.0436686534484856,0.00243279406398248,0.0305923853545797,1.71366013866926,0.0174552974090743,0.0141102055710984,0.0157523415642866,0.0144751246806958,0.224181972995986,0.0547986862912054,1,0.309147305680574,0.309147305680574,59589,2809.94,"S5"
0,0.00147819660014782,0.00160137965016014,0.00240206947524021,0.0981768908598177,0.0390490268539049,0.00289480167528948,0.0278393693027839,1.62078098053708,0.0196476964769648,0.00936191180093619,0.0141044592264104,0.0118255728011826,0.169561468341956,0.0544469081054447,1,0.336412909583641,0.336412909583641,55863,2810.06,"S4"
0,0.00188712626054137,0.0016512354779737,0.00306658017337973,0.132393701716105,0.0362092351241375,0.00147431739104794,0.0247095594739636,1.48257356843781,0.0149790646930471,0.0137406380845668,0.0139175561714926,0.00919974052013918,0.2054018989208,0.0575573509465118,1,0.320339682726897,0.320339682726897,56793,2812,"S5"
0,0,0,0.0033287275467906,0.0968471297575682,0.0392538625800779,0,0.0270694636352217,1.75631202110288,0.0128752669262655,0.00703429217434996,0.0102374073608843,0.00753674161537495,0.16543147845748,0.0511242306242934,1,0.340158271573923,0.340158271573923,56571,2812.06,"S4"
0.000807453416149068,0.000869565217391304,0.00142857142857143,0.00347826086956522,0.0962111801242236,0.032111801242236,0.0015527950310559,0.0249689440993789,1.55465838509317,0.0199378881987578,0.0115527950310559,0.016832298136646,0.0102484472049689,0.172546583850932,0.0511180124223602,1,0.328198757763975,0.328198757763975,54416,2814.06,"S4"
0,0,0,0.00370350775091265,0.12544309824877,0.0257658324956351,0.00232791915771652,0.0255012962277128,1.12105179620126,0.0146553092428972,0.0246547801703614,0.023596635098672,0.0127506481138564,0.212210994127295,0.0489392095656314,1,0.307761494100841,0.307761494100841,56402,2814.1,"S5"
0.00172377768491433,0.00271625574592562,0.00130589218554116,0.00360426243209361,0.136335144170497,0.0297221061429168,0.00229837024655244,0.0256477225240284,1.31440660259089,0.0154617634768074,0.0155662348516506,0.0204241537818638,0.0141036356038445,0.215263267864605,0.0460196406184705,1,0.312212703719181,0.312212703719181,61215,2815.94,"S5"
0.000373203955961933,0.00124401318653978,0.00161721714250171,0.00273682901038751,0.0905019593207688,0.0330907507619581,0.000311003296634944,0.0252534676867575,1.51981090999565,0.0172295826335759,0.0106985134042421,0.01094731604155,0.011133918019531,0.169932201281334,0.0562293960315979,1,0.338433787398146,0.338433787398146,53665,2816.06,"S4"
0,0.000301132257287401,0.000782943868947242,0.00258973741267165,0.0860635991327391,0.0321609250782944,0.00168634064080944,0.0194531438207661,1.51824861479162,0.02270537219947,0.00813057094675982,0.00933509997590942,0.0081907973982173,0.162912551192484,0.0583594314622982,1,0.317513852083835,0.317513852083835,54589,2818,"S4"
0.000550605666232856,0.00220242266493142,0.00210231254379818,0.00240264290719792,0.122835118630494,0.0204224647111823,0,0.0244268695565122,0.900190209230153,0.0106617279006908,0.0277805586144759,0.0301832015216738,0.0186705375913505,0.229452397637401,0.0400941035138653,1,0.287716488136951,0.287716488136951,55047,2818,"S5"
0.000523204101920159,0.0023020980484487,0.00172657353633652,0.00256370009940878,0.0881075707633548,0.0179459006958615,0,0.0176842986449014,0.922984356197353,0.00978391670590697,0.0203526395646942,0.019777115052582,0.0150159577251086,0.212106942918432,0.0448909119447496,1,0.290901480667608,0.290901480667608,51541,2819.94,"S5"
0.00088984936121528,0.00279666942096231,0.00165257738511409,0.00298735142693701,0.0872052373990974,0.0401703425920041,0.00254242674632937,0.0239623720841543,1.88279412699422,0.0179876692302803,0.0066738702091146,0.00781796224496282,0.00927985762410221,0.147778554630395,0.0508485349265874,1,0.339477531303629,0.339477531303629,57517,2820.06,"S4"
0.000198501315071212,0.00129025854796288,0.00109175723289167,0.00287826906853258,0.114882636097464,0.0205448861098705,0.000397002630142425,0.0204952607811027,1.01454022132897,0.0164756091509106,0.018907250260533,0.0313135824524837,0.00987544042479281,0.250161282318495,0.0504689593568557,1,0.282169619373728,0.282169619373728,57894,2822,"S5"
0.000484887667690318,0.000538764075211465,0,0.00199342707828242,0.0662679812510102,0.022789720381445,0.000215505630084586,0.0199881471903453,1.23878023813372,0.0181563493346264,0.0119066860621734,0.0134691018802866,0.0138462367329346,0.174721189591078,0.0558698345994289,1,0.307903668983352,0.307903668983352,55461,2822.06,"S4"
0.000377765785213168,0.00118726389638424,0.000863464651915812,0.00248246087425796,0.0855369670804101,0.0232595790609822,0.000917431192660551,0.0252023745277928,1.14058283864004,0.0101457096600108,0.0146249325418241,0.0191581219643821,0.00566648677819752,0.191581219643821,0.0547220723151646,1,0.292282784673502,0.292282784673502,53730,2824.06,"S4"
0,0.00118955262477373,0.00124127230411171,0.00134471166278769,0.0617532971295578,0.0111197310576674,0,0.0177398500129299,0.75862425652961,0.00760279286268425,0.0201706749418154,0.0322213602275666,0.0188259632790277,0.208792345487458,0.0376519265580553,1,0.291336953710887,0.291336953710887,48347,2824.1,"S5"
0.00130541748255259,0.00225937641211026,0.00205854295325601,0.00281166842395943,0.0738565044936486,0.0308781442988402,0.00175729276497464,0.0208866797208415,1.23859014911884,0.0198323040618567,0.0128533413666717,0.0193302204147211,0.00948938093086308,0.197017623136014,0.0548777426319225,1,0.312245820153638,0.312245820153638,60538,2825.94,"S5"
0.000722141984223975,0.00216642595267193,0.000777691367625819,0.00161093211865348,0.0942673036329297,0.0272747472503055,0.000888790134429508,0.0262748583490723,1.21625374958338,0.014276191534274,0.0114431729807799,0.0214976113765137,0.00888790134429508,0.221253194089546,0.0508276858126875,1,0.31235418286857,0.31235418286857,55032,2826,"S4"
0.00105042016806723,0.00039390756302521,0.000700280112044818,0.00140056022408964,0.0768995098039216,0.0136116946778711,0,0.0175945378151261,0.691001400560224,0.00945378151260504,0.0210521708683473,0.0412289915966387,0.0196078431372549,0.243653711484594,0.0360644257703081,1,0.278623949579832,0.278623949579832,56745,2828,"S5"
0.00082051282051282,0.00102564102564103,0.0015042735042735,0.00321367521367521,0.107692307692308,0.0509401709401709,0.00164102564102564,0.0269401709401709,2.00745299145299,0.0207863247863248,0.00882051282051282,0.0121709401709402,0.0116923076923077,0.153367521367521,0.0478632478632479,1,0.333264957264957,0.333264957264957,56057,2828.06,"S4"
0.000361611340131627,0.00209734577276343,0.00390540247342157,0.00491791422579012,0.126708613582122,0.0548202791639546,0.00361611340131627,0.030230708035004,2.37679901641715,0.0182975338106603,0.00549649237000072,0.00701525999855355,0.00838938309105374,0.156433065740942,0.0644391408114559,1,0.374990959716497,0.374990959716497,59428,2830.06,"S4"
0.00113765642775882,0.000995449374288965,0.000663632916192643,0.00165908229048161,0.0967007963594994,0.0141733029958286,0.000805839969662495,0.0189609404626469,0.666287447857414,0.00801099734546834,0.0226583238528631,0.0301952976867653,0.0165434205536595,0.251137656427759,0.0447952218430034,1,0.276308304891923,0.276308304891923,52459,2830.1,"S5"
0.000898203592814371,0.00119760479041916,0.00144710578842315,0.00154690618762475,0.105139720558882,0.0194111776447106,0.000798403193612774,0.0215069860279441,0.970958083832335,0.0110279441117764,0.0204091816367265,0.0266966067864271,0.0124750499001996,0.260129740518962,0.0441117764471058,1,0.290968063872255,0.290968063872255,56630,2831.94,"S5"
0,0.00130264871906209,0.00151975683890578,0.00217108119843682,0.0990013026487191,0.052829642495296,0.00275003618468664,0.0288753799392097,2.14814010710667,0.0219279201042119,0.000723693732812274,0.00680272108843537,0.00412505427702996,0.156317846287451,0.0600665798234187,1,0.364596902590824,0.364596902590824,55038,2832,"S4"
0.000972719635672282,0.00150329398240262,0.00145907945350842,0.00238758456028651,0.102002918158907,0.0137949330149887,0.000221072644470973,0.0210903302825308,0.689702436220542,0.0098598399434054,0.0264402882787284,0.0326745368528098,0.0160498739885927,0.275058584250785,0.0420480169783791,1,0.284255206260777,0.284255206260777,58104,2834,"S5"
0,0.00160827914131879,0.00118872806097476,0.00279700720229355,0.111250961471226,0.0502762044612265,0.00104887770086008,0.0269211943220754,2.04384308789595,0.0281099223830501,0.00573386476470177,0.00783162016642193,0.00776169498636459,0.159988811971191,0.0646108663729809,1,0.358016921893574,0.358016921893574,56129,2834.06,"S4"
0.000178587373872667,0.00156263952138584,0.00098223055629967,0.0014733458344495,0.0713903027055987,0.0102241271542102,0.000446468434681668,0.0157603357442629,0.520001785873739,0.00629520492901152,0.0212965443343156,0.0293776230020538,0.0233502991338512,0.236672917224752,0.0426823823555675,1,0.283775337083668,0.283775337083668,51349,2835.94,"S5"
0.000541198755242863,0.000811798132864294,0.00155594642132323,0.00412664050872683,0.104383709917467,0.0439723988634826,0.0043295900419429,0.0281423352726289,1.9659721282641,0.0187390069002841,0.00534433770802327,0.00926802868353403,0.00534433770802327,0.161683128128805,0.0591936138546881,1,0.356176430794209,0.356176430794209,56363,2836.06,"S4"
0.00195646857422353,0.00107605771582294,0.00146735143066764,0.00180973343115676,0.0558571777940817,0.00939104915627293,0,0.0117388114453412,0.629102470041575,0.013059427732942,0.0142822205918317,0.0185864514551235,0.0187820983125459,0.224455857177794,0.0462704817803864,1,0.281682562973832,0.281682562973832,48569,2837.94,"S5"
0.000664371564897022,0.00150993537476596,0.00205351210968171,0.00277828108956937,0.091200096635864,0.0350305006945703,0.00247629401461617,0.0254273117110588,1.57027239234161,0.015703327897566,0.00936159932354895,0.0145557770127439,0.0108111372833243,0.176420849187655,0.0505526363471643,1,0.323730144349822,0.323730144349822,56071,2838,"S4"
0.000593715747168433,0.00168980635732554,0.00182681768359518,0.00196382900986482,0.0742144683960541,0.013244428206065,0.00109609061015711,0.015527950310559,0.767126415783705,0.0126507124588966,0.0258951406649616,0.0253470953598831,0.0167153818048959,0.236892583120205,0.0392309097552064,1,0.289185239313117,0.289185239313117,56080,2839.94,"S5"
0.00122503981379395,0.00153129976724244,0.00189881171138062,0.00367511944138184,0.0927355139042019,0.0367511944138184,0.00410388337620973,0.0222957246110499,1.70121278941566,0.0177018253093226,0.0048389072644861,0.0095553105475928,0.0102290824451795,0.167585446527012,0.0507166482910695,1,0.328371922087468,0.328371922087468,56904,2840.06,"S4"
0.000541942476677118,0.000735493361204661,0.00108388495335424,0.00131614601478729,0.066310533039136,0.00898076104207796,0.000387101769055085,0.0133937212093059,0.547284481090079,0.00754848449657415,0.0295745751558085,0.0285681105562652,0.0277939070181551,0.212209189795997,0.0391746990283746,1,0.255100065807301,0.255100065807301,58761,2841.94,"S5"
0,0.00108866577960566,0.00163299866940849,0.00302407161001573,0.0883028910124592,0.0301802346679569,0.00175396153380912,0.026732793032539,1.48185557033991,0.0182049110922947,0.0119753235756623,0.0142736179992742,0.00556429176242893,0.171827748881094,0.0561872505140922,1,0.328474658279908,0.328474658279908,54075,2842.06,"S4"
0,0.00105780128447299,0,0.000642236494144314,0.0488855307895731,0.00933131847374386,0.00120891575368342,0.0105024556101247,0.521231582924065,0.0100491122024934,0.024593879863997,0.0208537967510389,0.0177559501322252,0.152474499433321,0.043709860219116,1,0.250358896864375,0.250358896864375,56730,2843.94,"S5"
0,0.000747470101195952,0.000287488500459982,0.00172493100275989,0.077564397424103,0.0258739650413983,0.0014949402023919,0.0234590616375345,1.27075666973321,0.0176517939282429,0.0104645814167433,0.0146044158233671,0.0138569457221711,0.176172953081877,0.0574402023919043,1,0.309165133394664,0.309165133394664,52831,2844,"S4"
0.000919847806999206,0.00213237446167998,0.0013379604465443,0.00188150687795292,0.0414767738428733,0.0116653426433081,0.0013379604465443,0.0100347033490822,0.741021031065769,0.0127942467700799,0.0229543839110256,0.0126270017142618,0.01576284651085,0.123385039929757,0.0408914161475101,1,0.254505163691098,0.254505163691098,55956,2845.94,"S5"
0.000378668349637109,0.00183023035657936,0.000568002524455664,0.00296623540549069,0.0863994951088671,0.0347743767750079,0.00302934679709688,0.0277690123067214,1.63508993373304,0.0217103187125276,0.0104764910066267,0.013316503628905,0.00675291890186179,0.170400757336699,0.0554749132218365,1,0.338971284316819,0.338971284316819,54789,2846.06,"S4"
0.000478449822574857,0.00107651210079343,0.000956899645149715,0.00195367010884733,0.0375981818906742,0.0126789202982337,0.00175431601610781,0.00873170926199115,0.758342968781149,0.0120409872014672,0.0201746341852398,0.0147920736812727,0.0151110402296559,0.123360312587217,0.0395917228180695,1,0.269765958295124,0.269765958295124,58699,2847.94,"S5"
0,0.00101195370311808,0,0.00227689583201569,0.0900006324710644,0.0339636961609006,0.00265637847068497,0.0263107962810701,1.660932262349,0.0160015179305547,0.00569223958003921,0.0115742204794131,0.00512301562203529,0.168174056036936,0.0560369363101638,1,0.337233571564101,0.337233571564101,54764,2848,"S4"
0.000555798165866053,0.00138949541466513,0.000833697248799079,0.00162769462860773,0.0384691730517289,0.0155623486442495,0.000952796855770376,0.0136567549327087,0.73460637579896,0.0112350629242923,0.0142125530985748,0.0156417483822303,0.019095636984398,0.1423240303307,0.0387867720036524,1,0.262177934812815,0.262177934812815,59001,2849.94,"S5"
0.00264964470673251,0.00198723353004938,0.000782849572443695,0.00258942550885222,0.0790678068168132,0.0346260387811634,0.00126460315548597,0.0237865831627123,1.59219559195472,0.018848608936529,0.00614235818378899,0.013127785137902,0.00969529085872576,0.151451282668915,0.0605805130675659,1,0.328134409249669,0.328134409249669,56052,2850.06,"S4"
0.000489380444357444,0.00181070764412254,0.000978760888714887,0.0017617695996868,0.0681217578545561,0.0407164529705393,0.00146814133307233,0.0187432710188901,1.43456983458941,0.0184007047078399,0.00626406968777528,0.0156112361750024,0.00807477733189782,0.15880395419399,0.0479592835470295,1,0.296221982969561,0.296221982969561,64320,2851.94,"S5"
0,0,0.000325457267460782,0.00273384104667057,0.0939269673891818,0.0365813968625919,0.00136692052333529,0.0268176788387685,1.68209334114431,0.0160775890125627,0.0080713402330274,0.0165983206404999,0.00891752912842544,0.155568573846254,0.0593634055848467,1,0.348109093276053,0.348109093276053,53868,2852.06,"S4"
0.00124914830797184,0.00215761980467863,0.000681353622530093,0.00545082898024074,0.132863956393368,0.0597320009084715,0.00380422439245969,0.0337270043152396,1.90160118101295,0.0207245060186237,0.0139109697933227,0.0194753577106518,0.0133999545764252,0.181523960935726,0.0547354076765841,1,0.313422666363843,0.313422666363843,67042,2853.94,"S5"
0.00111303487509275,0.00105119960425427,0.000927529062577294,0.00302992827108583,0.0819935691318328,0.0354934454612911,0.00049468216670789,0.0232500618352708,1.59751422211229,0.0135419243136285,0.00469948058372496,0.00908978481325748,0.00581251545881771,0.153289636408607,0.0591763541924314,1,0.33743507296562,0.33743507296562,54486,2854.06,"S4"
0.000684122146899683,0.00254990982026245,0.00186578767336277,0.00478885502829778,0.162074755892779,0.0840226382237701,0.00441569749362523,0.0356365445612289,2.30375023322346,0.0156104235338019,0.00876920206480502,0.0177871758193918,0.0046022762609615,0.173829218234965,0.0639965171963431,1,0.352633870265564,0.352633870265564,69069,2855.94,"S5"
0,0.00167633784655061,0.00167633784655061,0.00296582849774339,0.083043197936815,0.0421663442940039,0.00135396518375242,0.0258542875564152,1.77240490006447,0.0209542230818827,0.00754352030947776,0.00857511283043198,0.00483558994197292,0.150483558994197,0.054287556415216,1,0.339909735654417,0.339909735654417,55271,2856.06,"S4"
0.00162749820975197,0.00162749820975197,0.00195299785170236,0.00670529262417811,0.174858407655752,0.0342425623331814,0.000585899355510709,0.0328754638369898,1.26677950654254,0.0192695788034633,0.0333311633357203,0.0369116593971747,0.0152984831716685,0.206041273354599,0.0411431547425298,1,0.281622290215481,0.281622290215481,49053,2857.94,"S5"
0,0.000675924788005407,0.00036868624800295,0.00153619270001229,0.0744131743885953,0.0266683052722133,0.00258080373602065,0.0226127565441809,1.36954651591496,0.0162221949121298,0.00890991766007128,0.014378763672115,0.00712793412805702,0.177276637581418,0.0591741428044734,1,0.331879070910655,0.331879070910655,51188,2858,"S4"
0.000948316737790422,0.00112612612612613,0.00142247510668563,0.00189663347558084,0.0681602655286866,0.0224039829302987,0.000829777145566619,0.0220483641536273,1.19493835941204,0.0135727833096254,0.0114983404457089,0.014995258416311,0.00894973921289711,0.162991939307729,0.0525723091512565,1,0.331555239449976,0.331555239449976,50142,2860,"S4"
0.000331807021036565,0.00145995089256089,0.00172539650939014,0.00570708076182892,0.11905235914792,0.0435330811599973,0.00179175791359745,0.021633817771584,1.51151370362997,0.0132722808414626,0.0143340633087796,0.0169885194770721,0.0183157475612184,0.167429822815051,0.0464529829451191,1,0.295109164509921,0.295109164509921,49893,2861.94,"S5"
0.000327725584443959,0.00125628140703518,0.000382346515184619,0.00180249071444177,0.0695324448328599,0.0238693467336683,0.000600830238147258,0.0207013327507101,1.12852305003277,0.0152392396766441,0.00923093729517151,0.0135459908236836,0.00464277911295609,0.153375573519773,0.0548940353943631,1,0.304894035394363,0.304894035394363,52162,2862,"S4"
0.000669920566561393,0.000478514690400995,0.00114843525696239,0.000909177911761891,0.048569241075701,0.00933103646281941,0,0.0146425495262705,0.503971671930328,0.0102880658436214,0.0309120489999043,0.0246913580246914,0.0199062111206814,0.175902000191406,0.0387118384534405,1,0.261125466551823,0.261125466551823,45464,2863.94,"S5"
0,0.000505024998737438,0,0.00126256249684359,0.0676733498308166,0.0168173324579567,0.00111105499722236,0.0202515024493712,1.05838088985405,0.014191202464522,0.011817584970456,0.0125246199686884,0.0103025099742437,0.155648704610878,0.05085601737286,1,0.312913489217716,0.312913489217716,54746,2864,"S4"
0.00124848973016512,0.00104712041884817,0.000886024969794603,0.0031413612565445,0.0721707611759968,0.0126862666129682,0.000563834071687475,0.0149818767619815,0.537132501006847,0.00926298832057994,0.028634716069271,0.0261377366089408,0.020499395892066,0.176520338300443,0.0393475634313331,1,0.250785340314136,0.250785340314136,55282,2865.94,"S5"
0.00060075845755266,0.0012766117222994,0.000413021439567454,0,0.0521157961926933,0.00765967033379642,0.00101377989712011,0.0149814140352195,0.613149100739684,0.00904892426688694,0.0161078361431307,0.01637066796831,0.0126534750122029,0.187136259527654,0.0398002478128637,1,0.254684038598731,0.254684038598731,60276,2866,"S4"
0.000545645330535152,0.00130115424973767,0.000881427072402938,0.00193074501573977,0.0498216159496327,0.00856243441762854,0,0.0138929695697796,0.402518363064008,0.00570828961175236,0.023588667366212,0.0277019937040923,0.0212381951731375,0.16894018887723,0.0387827911857293,1,0.26186778593914,0.26186778593914,49108,2867.94,"S5"
0,0.00127913587265492,0,0.000852757248436612,0.0539724275156339,0.00515207504263786,0.000604036384309267,0.0163445139283684,0.5,0.00863416714042069,0.020714894826606,0.0194002274019329,0.0186540648095509,0.17904349061967,0.0353538942581012,1,0.236320352472996,0.236320352472996,59908,2868,"S4"
0.00118092600887731,0.00236185201775461,0.0007737101437472,0.00183247139308547,0.101478193590422,0.0109133851854868,0.000366494278617095,0.0209716170542004,0.498269332573197,0.0102618398012787,0.030948405749888,0.0364458199291444,0.0225190373416948,0.206621329967016,0.0379117970436128,1,0.263672272671743,0.263672272671743,55817,2869.94,"S5"
0,0.000855463810161422,0,0.00070668749535074,0.0561630588410325,0.00487242431004984,0.000371940787026705,0.0144684966153388,0.579037417243175,0.006434575615562,0.0201219965781448,0.0154727367403109,0.0198616380272261,0.193223238860373,0.038495871457264,1,0.251431972030053,0.251431972030053,59774,2870,"S4"
0.000744629360735694,0.00134033284932425,0.000781860828772478,0.000372314680367847,0.0727502885438773,0.00781860828772478,0.000670166424662124,0.019360363379128,0.685654715365427,0.0104620425183365,0.0243121486280204,0.0296362485572806,0.0247589262444618,0.221825086563163,0.0341412561897316,1,0.249860381994862,0.249860381994862,65166,2872,"S4"
0.001,0.00145,0.0015,0.0034,0.168,0.01495,0,0.02765,0.5789,0.0091,0.03885,0.04835,0.0237,0.22305,0.037,1,0.2541,0.2541,49271,2872,"S5"
0.000373482726423903,0.00112044817927171,0.000373482726423903,0.00396825396825397,0.0975723622782446,0.0164332399626517,0.00121381886087768,0.0199813258636788,0.633800186741363,0.0101307189542484,0.0281979458450047,0.0327731092436975,0.0171802054154995,0.233053221288515,0.0486461251167134,1,0.258636788048553,0.258636788048553,52226,2873.94,"S5"
0.0011517077045274,0.000833995234312947,0,0.000992851469420175,0.0776012708498809,0.00786338363780778,0.000198570293884035,0.0140190627482129,0.467513899920572,0.00571882446386021,0.0194201747418586,0.0272835583796664,0.0167196187450357,0.195194598888006,0.0394757744241461,1,0.247934868943606,0.247934868943606,54001,2874,"S4"
0.000543970988213962,0.00199456029011786,0.00086128739800544,0.00213055303717135,0.0902085222121487,0.00630099728014506,0.000770625566636446,0.0191749773345422,0.419900271985494,0.00553037171350861,0.0232547597461469,0.035131459655485,0.0180417044424297,0.246736174070716,0.0435630099728015,1,0.246192203082502,0.246192203082502,48405,2875.94,"S5"
0.000175143617766569,0.00150623511279249,0.000420344682639765,0.000840689365279529,0.0831581897155668,0.00872215216477512,0.00028022978842651,0.0163233851758442,0.699488580636122,0.00858203727056186,0.0220330671150343,0.0304399607678296,0.0213324926439681,0.198682919994395,0.031035449068236,1,0.242678996777357,0.242678996777357,68603,2876,"S4"
0,0.00169024435054198,0.000551166636046298,0.00169024435054198,0.0823075509829138,0.0070916773837957,0.000624655520852471,0.0177475656806908,0.381444056586441,0.00808377732867904,0.0290281094984384,0.0388388756200625,0.023369465368363,0.247363586257579,0.0388756200624656,1,0.251148263825096,0.251148263825096,59084,2877.94,"S5"
0.000789917776740512,0.00136440343255179,0.000502674948834871,0.00201069979533949,0.106710710566946,0.0102330257441385,0.00104125525115795,0.0163728411906215,0.796919320670712,0.0118846720045959,0.0216509281533877,0.0242002082510502,0.018383540985961,0.177659689059639,0.0348640982370471,1,0.240745395138415,0.240745395138415,69588,2878,"S4"
0,0.000880242947053387,0.000484133620879363,0.00299282601998151,0.0735002860789578,0.0083182958496545,0.000528145768232032,0.0162844945204877,0.435764270938779,0.00528145768232032,0.0260551912327802,0.0249108754016108,0.0199375027507592,0.205580740284318,0.038070507460059,1,0.24831653536376,0.24831653536376,48472,2879.94,"S5"
0.000369301013899147,0.00124219431947895,0.000167864097226885,0.00188007788894111,0.10377358490566,0.00973611763915934,0.000705029208352918,0.015141341569865,0.539179480292755,0.0058416705834956,0.0205465655005707,0.0242060028201168,0.0123212247364534,0.18162895319949,0.0354864701537635,1,0.237863425770496,0.237863425770496,65845,2880,"S4"
0,0.00100468854655057,0,0.000586068318821165,0.0252427997320831,0.00410247823174816,0.000837240455458808,0.0105910917615539,0.443988613529806,0.00916778298727395,0.020344943067649,0.0205123911587408,0.0199263228399196,0.191267582049565,0.031563965170797,1,0.246609176155392,0.246609176155392,49127,2881.94,"S5"
0.00111616040819581,0.00183369209917882,0.00031890297377023,0.000837120306146855,0.0286215418958782,0.00701586542294507,0.000518217332376624,0.0123574902335964,0.508809694650403,0.00984612931515586,0.0227616997528502,0.0244758032368652,0.0206489675516224,0.195965877381807,0.0405405405405405,1,0.260623455313721,0.260623455313721,54390,2883.94,"S5"
