"Core","depth_cm","Group","Guano_Zone","Guano_sum","SH20_age","kcps","MSE","Si","S","K","Ca","Ti","V","Cr","Mn","Fe","Co","Cu","Zn","Ga","Br","Rb","Sr","Zr","Ir","Pt","Au","Hg","Pb","Mo_inc","Mo_coh","inc_coh","coh_inc"
"YAN 9B-1_200um",194.68,"Unit 5","YAN FW",1,5601.14,28706.25977,1.2,-1.44388050146473,-2.05769093978815,0.141415105647771,1.61538634907654,1.57138453027032,-2.22320537826573,-1.48126803353635,0.352455634790736,5.16887547946969,-0.315145453341512,-0.0575861403448394,-0.710278366212471,-3.57027902623234,-0.566883879932777,-0.461905116522381,1.61581673427793,0.425802282202699,-0.778642109021861,-0.504016601872508,-1.2524264611075,-0.877733011666092,-0.987733906880421,3.83675858526695,2.56078022518703,3.58220438200368,0.279157717807452
"YAN 9B-1_200um",194.7,"Unit 5","YAN FW",1,5601.61,28815.05273,1.39,-1.04415341075144,-1.65028921432176,0.228812265061447,1.71495196115105,1.58745509485083,-1.16845112742902,-1.79064657201668,0.299016523734696,5.2528363162766,-0.449894231343704,-0.400933404148001,-0.604642461233558,-2.39222655905113,-0.92781441866729,-0.0600826638155425,1.67079931991354,0.73123908101241,-0.993509677932686,-0.501376187178847,-1.84699950856781,-0.787801188440577,-3.44204868354981,3.89813815177031,2.67762059467697,3.38894125039271,0.2950774079911
"YAN 9B-1_200um",194.72,"Unit 5","YAN FW",1,5602.08,28806.84961,1.33,-1.37429818238406,-2.5158355157692,0.204420591012514,1.62604529196274,1.48525814838053,-1.47129044837137,-2.22159604277126,0.328155453780846,5.1640118831273,-0.385100679701813,-0.369596493165848,-0.672782752153594,-1.93391397031948,-0.330375780012567,-0.623992587984162,1.58026189528031,0.492968839352144,-1.31713976854411,-0.26731764404543,-0.994366376281056,-1.24076678975953,-1.59954478389504,3.8260078806157,2.61078783164642,3.37103577566005,0.296644730744277
"YAN 9B-1_200um",194.74,"Unit 5","YAN FW",1,5602.55,28003.0918,1.36,-1.44188905203515,-2.01831195828695,0.226715837734615,1.67984634772258,1.41458115418534,-1.95271467580114,-1.73914057550308,0.301080253023477,5.12667028440418,-0.398755915687265,-0.305889231295416,-0.886363249351248,-2.96035518626352,-0.729873387170819,-0.443360221924019,1.54667473204023,0.542718386973851,-1.1470895118145,-0.501138022590831,-0.94255780769489,-0.743991268716603,-1.16137546906198,3.89903157877267,2.63548695834048,3.53793994187924,0.282650360500137
"YAN 9B-1_200um",194.76,"Unit 5","YAN FW",1,5603.02,28482.36719,1.35,-1.58101738551881,-2.01105375435748,0.0996116277738937,1.57866483197816,1.33228259618657,-1.6939577966994,-1.74983825509386,0.264298188178212,5.04321544256769,-0.318592506111701,-0.18266015194964,-0.782024370194201,-1.43662288063691,-0.380935636685837,-0.628497715348192,1.45933548396789,0.408318854051452,-1.30309148801239,-0.27294699862174,-1.87194095189476,-1.01724934248262,-1.28849268859124,3.78473176410131,2.54846313339356,3.44274332135604,0.290466034396696
"YAN 9B-1_200um",194.78,"Unit 5","YAN FW",1,5603.49,28766.85156,1.4,-1.51000533580028,-2.18209910716239,0.288821300650866,1.81380538224645,1.60492740809107,-1.10454022769212,-2.36442066395635,0.53149127431543,5.25250277163991,-0.816858155240337,-0.307096927530133,-0.790609929165401,-2.52693959345412,-0.646128346610167,-0.75498275152225,1.67994552845951,0.61365667435892,-1.59895282181678,-0.585239976935155,-0.641654066215247,-0.706192587352818,-1.89441703471061,3.92909103206131,2.71589615334072,3.36421576247474,0.297246095554939
"YAN 9B-1_200um",194.8,"Unit 5","YAN FW",1,5603.96,28618.36719,1.3,-1.76686024009787,-2.35258717203698,-0.178256414566616,1.39648107908806,1.29131428679388,-1.42159029277313,-1.64109085280884,0.243220173784459,4.94516857248857,-0.925470816396837,-0.483638064117798,-0.706781615432008,NA,-0.461038232200557,-0.743149259602882,1.37844672183099,0.241838003557508,-0.877739413575647,-0.678610738465311,-1.12121539352293,-1.18251591938673,-0.984984943929245,3.66812149278119,2.36093903858873,3.69574609504819,0.270581358751855
"YAN 9B-1_200um",194.82,"Unit 5","YAN FW",1,5604.43,29190.5332,1.28,-1.24666466411195,-2.24402321907489,0.271879531082073,1.71233560017331,1.52745976357425,-1.33218683755012,-2.24402321907489,0.412343748075458,5.2795901455273,-0.689393543135786,-0.156282874580361,-0.956935508038449,-1.86103096681879,-0.944740234944631,-0.387725228709265,1.66265218002666,0.686281249156644,-1.51808621569196,-0.459698728334355,-1.18315125838963,-0.474736605698896,-2.55417814737873,3.96057943586435,2.73973559805266,3.3900471769898,0.294981145627581
"YAN 9B-1_200um",194.84,"Unit 5","YAN FW",1,5604.9,29419.82422,1.42,-1.48033222357662,-2.57894451224473,0.254268831811482,1.75343221378533,1.49008224199308,-1.24888986944772,-1.68797158835487,0.397859751423738,5.28780172814359,-0.0532158679364789,-0.123101995400645,-0.438878348748463,-3.10024143587802,0.0121035981841642,-0.787185043016679,1.58286397544404,0.626085905801413,-0.776822255981132,-0.11775438907405,-1.49080352344392,-0.932692626687917,-3.27209169280468,3.9847787770536,2.69964834895552,3.61513944223108,0.276614502975534
"YAN 9B-1_200um",194.86,"Unit 5","YAN FW",1,5605.37,29236.93164,1.28,-1.44237437832856,-2.27683509195508,-0.0311983508319349,1.4169430582165,1.24584218724478,-1.3969120042518,-2.19131291851692,0.0399346360309174,5.00612243557967,-0.817389849199579,-0.00507746275629906,-1.04469141066245,-1.33237348311423,-0.524534459467578,-0.922289429149775,1.34368904249458,0.256011020122035,-1.20232035486604,-0.506129031924862,-0.940894616980809,-0.825723230758723,NA,3.72187989280428,2.42963380027187,3.64095530095207,0.274653193281035
"YAN 9B-1_200um",194.88,"Unit 5","YAN FW",1,5605.84,29494.61719,1.26,-1.49867706477781,-2.37240818223317,0.00249757234050563,1.4117814516851,1.22775389504604,-1.30913526001037,-1.966943074125,0.164919597918441,5.05355788294687,-0.277462454017365,-0.121116383626671,-0.925489199296841,NA,-0.18215227421304,-1.01786251942786,1.24636170569374,0.307471141902347,-0.730180446976075,-0.405878745975118,-1.01250057628647,-0.920599214002649,-2.98551265511957,3.80894470731296,2.502630095242,3.69254016223954,0.270816282575921
"YAN 9B-1_200um",194.9,"Unit 5","YAN FW",1,5606.31,30035.79102,1.22,-1.46855648575006,-1.92479391923165,0.130931095830872,1.68570160692266,1.45694452606583,-1.45870418930705,-1.49870952392075,0.318240194135867,5.25114997585783,-0.293716831694065,0.0605086315343266,-1.84957049799406,-1.94054227619979,-0.315356006797547,-0.431187822322668,1.43112275789735,0.45156426842234,-1.34747855419682,-0.192032790765547,-0.874190849749898,-0.615616861456187,-3.19330524469515,3.97967345533128,2.63792534208288,3.82572546462341,0.261388332552094
"YAN 9B-1_200um",194.92,"Unit 5","YAN FW",1,5606.78,30357.27539,1.45,-1.52130409963315,-1.66935719959229,0.231479274838144,1.54951862527591,1.32104172798634,-1.34511753140671,-2.42846234794404,0.255046744242057,5.16408714064962,-0.707320445929934,0.0526492308754136,-0.904384284461091,-2.10177811768899,0.0334547836192662,-0.407517012945808,1.29723107929262,0.458114338983577,-1.26389209148413,-0.307290133807726,-1.81820282718986,-0.778929978308057,-1.45906179075593,3.83211809550772,2.51787681987706,3.72192599773792,0.268678098545691
"YAN 9B-1_200um",194.94,"Unit 5","YAN FW",1,5607.25,29976.99414,1.54,-1.73549054124876,-1.8197508848665,-0.00984209713276307,1.36287124945183,1.13904378154878,-1.21261657896659,-2.25307294747763,0.115109428002233,5.02406935385052,-0.568559008603168,-0.102099387792162,-1.24920602639888,NA,-0.20374120726916,-0.513499231420141,1.17047173287653,0.323542128799874,-0.964634376361494,-0.307162798422312,-0.983502860665877,-0.78934684622492,-2.50196899489425,3.70201767797587,2.37736843523898,3.76086597256652,0.26589620776025
"YAN 9B-1_200um",194.96,"Unit 5","YAN FW",1,5607.72,29680.00977,1.5,-1.59809142328243,-1.57990910419924,0.0259186960107582,1.301412818177,1.15305341728286,-1.44525221905299,-2.13055622215191,-0.0203430218053153,5.02683847194841,-0.69845232500072,0.00397997333490441,-1.91999145304456,NA,-0.153874414429838,-0.717285273333812,1.1767882507039,0.526200684562754,-0.996134480787084,-0.496425697127433,-1.08543261843478,-1.25248670309795,-1.31962600593558,3.76603945401067,2.43362919565235,3.79016767051929,0.263840570373234
"YAN 9B-1_200um",194.98,"Unit 5","YAN FW",1,5608.19,29907.79688,1.33,-1.71897515986733,-1.41956962371949,-0.1962056300789,1.09405812718451,1.00219612919758,-1.79744677530882,-1.93976299748908,-0.337408939943382,4.98197639928254,-0.15390325038821,-0.177856491410703,-1.45516056882219,NA,-0.142138408808624,-0.524481099495935,1.03155603621105,0.138206873579303,-0.821732622963866,-0.288844483934258,-0.897617320488739,-1.30724043874557,-1.04008000201458,3.6433794229407,2.32705082508397,3.72970297029703,0.268117865675604
"YAN 9B-1_200um",195,"Unit 5","YAN FW",1,5608.66,30393.97461,1.36,-1.63939439320628,-1.3059027847232,0.106175693552402,1.3495440209263,1.26875816006344,-1.48524371337902,-1.42461909156258,0.00283334205081331,5.20951722918229,-0.463949672494881,0.120616377707196,-1.22013596296578,-2.83644675468764,-0.070344541677466,-0.510010445871415,1.31540737299571,0.62605115283831,-0.956718512513628,-0.0812497751597281,-0.810115038321753,-1.21330999789538,-2.27191695194979,3.81743911067866,2.47301517641346,3.83597612958227,0.260689839096809
"YAN 9B-1_200um",195.02,"Unit 5","YAN FW",1,5609.13,30131.38672,1.32,-1.43406254639329,-2.00005455146799,0.0886721079875272,1.3795176475301,1.32626916121896,-1.22801342843838,-1.50426680506654,0.158280932681511,5.17849093229571,-0.487719469452732,0.165153811969273,-0.979000497145752,-3.0692529549298,-0.302113837457588,-0.591619064470883,1.25746776890924,0.226583911074525,-1.07484845593588,-0.277821144888543,-0.784212171586668,-0.766667861935758,-1.55078682070143,3.791365140783,2.47863819542135,3.71629403794038,0.269085274144296
"YAN 9B-1_200um",195.04,"Unit 5","YAN FW",1,5609.6,29478.21875,1.49,-1.63244562611209,-1.82915592035815,0.0979448967396692,1.30065107645041,1.15784267322709,-1.33366466059226,-1.77623351890381,-0.0283792574799042,4.97821436719635,-0.601551511498935,0.0526297005276266,-0.841556160779211,-1.68750540329512,-0.327496904446155,-0.49301134292373,1.18648553917932,0.267794486110031,-1.09867106936056,-0.208907091819833,-1.0576396726827,-1.0377385183654,-1.1039204252467,3.65039545529644,2.36591888913762,3.61277641277641,0.276795429815016
"YAN 9B-1_200um",195.06,"Unit 5","YAN FW",1,5610.07,28522.76953,1.44,-1.47021383868812,-1.73549497445073,0.203155614591776,1.3629995053681,1.2746893256918,-0.998997353017174,-1.68610221912116,0.0955663471249357,5.13814048372902,-0.748356552245742,0.0262836625653868,-1.10099652097229,-2.92688899656981,-0.0388347368140067,-0.725045473377294,1.40164895315309,0.650826095066501,-0.847447454889973,-0.816675796223219,-1.01119262611099,-1.42281159979353,-1.12820908449718,3.901417148539,2.60254009094162,3.66517857142857,0.272838002436054
"YAN 9B-1_200um",195.08,"Unit 5","YAN FW",1,5610.54,28682.16016,1.25,-1.25048872940498,-1.55023367430603,0.188357127041345,1.329837097953,1.27610285181862,-1.32515025817399,-2.15961097180052,0.150091588962392,5.09891435146497,-0.61661815877457,-0.0258672740437342,-1.2362027721575,NA,-0.901758933797678,-0.432390023710034,1.28412122238557,0.561449466037708,-0.687794437242465,-0.324176439069801,-1.17432736843941,-1.27230777679961,-3.24052368336923,3.82053981540719,2.48803698001877,3.79051856922814,0.263816145927397
"YAN 9B-1_200um",195.1,"Unit 5","YAN FW",1,5611.01,29152.13477,1.31,-1.49291614776332,-1.69651510300455,0.159446809387819,1.33148656661075,1.19743447623949,-1.58472369701644,-1.72930492582755,0.12699306453808,5.12095070463012,-0.382675821100086,-0.331960728521071,-1.32383981771938,NA,-0.566154116021865,-0.566154116021865,1.27472615054114,0.348746761563236,-1.40080085885551,-0.656960563980046,-0.940847565463276,-0.773793480800109,-2.33729429804718,3.75392323513633,2.47023347149528,3.60993498916486,0.277013298854821
"YAN 9B-1_200um",195.12,"Unit 5","YAN FW",1,5611.48,28612.86133,1.34,-1.33690950671812,-2.02168843760755,0.238337040967701,1.44196195870116,1.32704537451887,-1.2256838716079,-2.22421270171902,0.179233001609997,5.17437371859521,-0.42230086102695,-0.0112397674146649,-1.3285412570476,NA,-0.502904893441579,-0.304892006852949,1.3867052109252,0.308836024075738,-0.68231099627541,-0.488411886139013,-1.04085918459582,-1.27975109287817,-3.63112635004165,3.85670072544329,2.58763975852921,3.55751037344398,0.281095455817859
"YAN 9B-1_200um",195.14,"Unit 5","YAN FW",1,5611.95,27849.40234,1.26,-1.56190048149034,-1.93080799386471,0.135080581410426,1.28621997091502,1.23109039626095,-1.65084796750684,-1.84251538671903,0.177071483135663,5.12176665125207,-0.151951929472559,-0.0026366691467743,-1.00532883593614,-0.811890439035851,-0.616257537603657,-0.421615496421662,1.46059801866817,0.380965525183745,-2.06214399592579,-0.264553606386945,-1.74848643707075,-0.934711268722192,-1.26100817730175,3.88959444718257,2.58426914859635,3.68888888888889,0.271084337349398
"YAN 9B-1_200um",195.16,"Unit 5","YAN FW",1,5612.41,27948.29883,1.3,-1.77925041019607,-1.97858331281656,0.016517080429522,1.25720746769062,1.09424615818121,-1.5537001188513,-2.07095663294758,0.0264674112826908,5.01360772517551,-0.0560536124053135,-0.0690408079321241,-0.751353646326359,NA,-0.692759482060307,-0.484358212483301,1.32808789535348,0.544789617799234,-0.768745389038228,-0.439189244115389,-0.972344344279468,-0.822812610308504,-3.20235874443868,3.81227589617056,2.54830731611637,3.53944020356234,0.282530553558591
"YAN 9B-1_200um",195.18,"Unit 5","YAN FW",1,5612.88,27302.53125,1.41,-1.7841369863479,-1.71267802236576,-0.060488942978993,1.09589341775353,1.00224505802421,-1.37456509628708,-1.7841369863479,-0.0940867279451698,4.92468545522027,-0.159992926524107,-0.0301178451026942,-1.51514704690827,NA,-0.121802127791717,-0.464853335510973,1.36574596703335,0.679978893771024,-0.865380161978554,-0.385572532636197,-1.28823701279859,-1.30338881781919,-2.5150244948907,3.84170619105787,2.54935408137355,3.64134132512555,0.274624076875167
"YAN 9B-1_200um",195.2,"Unit 5","YAN FW",1,5613.35,28240.07813,1.31,-1.74173516684252,-1.79824737710586,-0.114867619273137,1.09341553655392,1.07977453256969,-1.38506022290379,-2.92039016318417,-0.0850781824710296,4.96166865831591,-0.35269731977688,-0.165819946447065,-0.891302507649946,NA,-0.394661518875912,-0.632193807642222,1.32093658938658,0.281194164573972,-1.21564207094574,-0.333700819086225,-1.12863069395611,-1.00032124531274,-0.840948621504332,3.75943333346621,2.50487446811138,3.5062912865681,0.285201632799533
"YAN 9B-1_200um",195.22,"Unit 5","YAN FW",1,5613.82,28913.65039,1.3,-2.25793451923805,-2.09830437364617,-0.0106995213271723,1.31700067552667,1.15726691050812,-1.28919731199136,-1.81472908314704,-0.0479709161244033,5.07698463500115,-0.895972258777693,-0.180899717588782,-1.48179041910714,NA,-0.147721318891463,-0.532424435551198,1.35142292494908,0.433308563547776,-0.936178679255733,-0.215216810512911,-1.19854294372322,-1.72054186808734,-0.843202222797629,3.79415464968636,2.54118804054815,3.50071281482655,0.285656108597285
"YAN 9B-1_200um",195.24,"Unit 5","YAN FW",1,5614.29,28708.06055,1.24,-1.26763435120226,-2.17966068428996,0.258050274161765,1.60162337857689,1.40503958921198,-1.30242046728768,-1.31130941470493,0.254325875070783,5.24639434511556,-0.6226365145399,0.0293149095817773,-0.967213252973052,-4.08389813694471,-0.461463782238923,-0.64531322321093,1.53339230635805,0.518410816762353,-1.13196848604911,-0.124446437945449,-1.35697945153811,-0.960904083779788,-1.12453350756159,3.95040879939478,2.74342150003245,3.3433968106518,0.299097013197499
"YAN 9B-1_200um",195.26,"Unit 5","YAN FW",1,5614.76,28617.5625,1.28,-1.76487372953692,-2.28003775490151,0.0775294725098856,1.3677932297733,1.3477754037856,-1.53396817288723,-1.52371167272004,0.0630214460203069,5.19773861591684,-0.692578749186188,0.109920968301121,-1.1814254662334,-3.06415671366719,-0.521430492990358,-0.563501706911046,1.47202060083395,0.308053131121718,-0.706001769518329,-0.107264273429458,-0.733400743706443,-0.893743393781622,-0.835679592826861,3.86791944796284,2.59000191607101,3.58915763135947,0.278616907561463
"YAN 9B-1_200um",195.28,"Unit 5","YAN FW",1,5615.23,29545.01758,1.33,-1.97250833240315,-1.99750963460857,-0.0698481671416573,1.03549403374265,1.0607813534573,-1.06365257901652,-2.09029136805954,-0.079098926913808,5.02527947545453,-0.555816494098892,-0.543911591592574,-1.14660166199727,NA,-0.679982130735772,-0.837528399564169,1.23244384634022,0.106933209276682,-0.791008383929277,-0.656530469700723,-1.05375150803381,-0.878019760918906,NA,3.61658815763111,2.33853933281215,3.58962889330683,0.278580329533392
"YAN 9B-1_200um",195.3,"Unit 5","YAN FW",1,5615.7,29495.7207,1.27,-1.99357463095913,-2.36581409143897,0.0285097489917989,1.1342521926445,1.20730234423287,-1.71267224549273,-2.44749212245324,0.0320811813593957,5.08891720499209,-0.210864997250994,-0.115554817446668,-1.00937269346877,NA,-0.740811662463763,-0.378745869890154,1.21933750044102,0.296773735586478,-0.945781590687234,-0.634679244027354,-1.22873552194307,-1.30042745039919,NA,3.6632201082307,2.41413292144239,3.48715837998024,0.286766441622209
"YAN 9B-1_200um",195.32,"Unit 5","YAN FW",1,5616.17,29064.14258,1.53,-1.59521729564183,-1.7457901541212,0.207237462702975,1.35935690541865,1.44365686005619,-0.934859937904874,-1.62800711846482,0.100694214796099,5.22459949049455,-0.126401910833934,0.0142206167922714,-1.2602823383395,-3.93059221145886,-1.05891258657485,-0.166811449171811,1.47358554578865,0.564266953711543,-0.771230514123072,-0.287175131421686,-0.912881031186099,-1.11718149469883,-1.2602823383395,3.83864556290243,2.56936189961756,3.55830270631473,0.281032863849765
"YAN 9B-1_200um",195.34,"Unit 5","YAN FW",1,5616.64,29309.42578,1.3,-1.53678653196113,-1.79706963022479,0.164166489308746,1.39162557749342,1.42288669177716,-1.52642374492558,-1.45674382428759,0.205140563519052,5.30088152695302,-0.773258554639383,-0.0947815638272314,-0.919351173136879,-1.83845484638765,-1.95799999703743,-0.147891389141179,1.42773453321329,0.444214936905456,-1.55783994115896,-0.377549621476583,-0.959471166926304,-0.637302918403353,-1.24910445950935,3.87499901909202,2.59838002478123,3.5845,0.27897893709025
"YAN 9B-1_200um",195.36,"Unit 5","YAN FW",1,5617.11,29500.7168,1.35,-1.57223375810601,-1.86375460686496,0.331759106067634,1.55018180057463,1.47992230447248,-0.834135189683798,-1.70740853647426,0.289794906968601,5.38539484206151,-0.382150065940741,0.0325958512418962,-0.676849711051168,-2.54163431529411,-1.25065013397855,-0.301569579281401,1.50883224075593,0.614721152592754,-1.65611524208671,-0.0979706240401619,-1.12548699102454,-1.06832857718459,-2.67084604677412,3.90191865600638,2.65401251704331,3.48304231027535,0.287105326584719
"YAN 9B-1_200um",195.38,"Unit 5","YAN FW",1,5617.58,29496.91992,1.43,-1.56725622444176,-1.89749791131233,0.294884041548097,1.37223633078936,1.42273040781615,-1.98846968951806,-1.78779899405591,0.241715373667419,5.27196366767709,-0.427821941253392,0.0749715108153346,-0.765628400887742,-1.50663160262532,-1.18996199330029,-0.472122200149972,1.54949458562677,0.437877004504703,-0.922118263068172,-0.210025996265777,-1.04400808067721,-0.863746256846265,-2.46804276977995,3.83189580653271,2.61336159520452,3.38222646918299,0.295663229269671
"YAN 9B-1_200um",195.4,"Unit 5","YAN FW",1,5618.05,29466.86719,1.42,-1.84148561351527,-2.07705168482804,0.216114186249518,1.35188245180572,1.31525209910844,-1.21205424734143,-1.70333527503445,0.17424011377846,5.16810174127357,-0.458282444965051,-0.100369877105969,-1.20549684679527,-1.67158657671987,-0.615533902470558,-0.442921159803563,1.4419287324905,0.466025597814832,-1.01018809447451,-0.424793775211007,-0.751137834697053,-1.03743773692188,-1.79328351169739,3.71762783698073,2.49378582207955,3.40022639068564,0.294098064393399
"YAN 9B-1_200um",195.42,"Unit 5","YAN FW",1,5618.52,29920.99805,1.47,-1.51626389427213,-1.66579562824309,0.228093336061344,1.34646594726211,1.34857899612018,-0.860857041695028,-2.20941107483207,0.247324697989233,5.22907048962239,-0.518222512379278,0.0477116440852168,-0.89509021333727,-1.34636485747673,-0.6769342035341,-0.125350587295941,1.40150683781215,0.562019569687082,-1.06259668434608,-0.461822823917154,-1.12949091917611,-1.24256806379509,-2.97951929652815,3.76745671533633,2.51205956685218,3.5092317837125,0.284962653262555
"YAN 9B-1_200um",195.44,"Unit 5","YAN FW",1,5618.99,30402.57227,1.35,-1.54904683492538,-1.76810040098807,0.105270403686148,1.18914558353476,1.3544443149417,-1.58238325519298,-1.47787055645749,0.185071944109029,5.11663688285702,-0.777118776512325,-0.156623751864121,-0.800108294737024,NA,-1.8644315099265,-0.538937347833575,1.18062583018999,0.297211168928781,-0.950390497786362,-0.547932910742153,-1.28416367743841,-1.01552979995732,-1.06480084896411,3.58540064177273,2.36363169330565,3.39318479685452,0.294708381614523
"YAN 9B-1_200um",195.46,"Unit 5","YAN FW",1,5619.46,30192.48242,1.42,-1.62640280129039,-2.05459616047611,0.361933191867152,1.50566591581573,1.54930746107609,-1.41455880523011,-1.41455880523011,0.303325764913681,5.32929691247627,-0.388191423435334,0.0608280990832304,-0.985140456099457,-3.81245407802848,-0.857543798994749,-0.328141789655823,1.55445607998516,0.341730484549633,-1.63770235654432,-0.306896681042087,-0.868015098862045,-0.758452896350518,-0.961747576524751,3.83866609767422,2.56919272032314,3.55897783042816,0.280979553019496
"YAN 9B-1_200um",195.48,"Unit 5","YAN FW",1,5619.93,29230.83008,1.42,-1.68142521751105,-2.24595502024891,0.0686267890327716,1.2814191891981,1.23156462897288,-1.76310324852532,-1.88755742299873,0.0905316244208212,5.05539054165823,-1.20653160297113,-0.300044871193593,-1.15310643629755,NA,-0.890297628590905,-0.35315469650754,1.39841389213727,0.396790082445538,-0.881448013313922,-0.544346648015148,-0.829934478863814,-1.17059959374506,-0.715411050284469,3.66081521262135,2.43936396858019,3.39210693825589,0.29480202664665
"YAN 9B-1_200um",195.5,"Unit 5","YAN FW",1,5620.4,29112.43945,1.38,-1.47032107929952,-2.21306520099883,0.0193156333219626,1.24789235450891,1.19320404276128,-1.4002535166828,-2.14746791851302,-0.0921239284122457,5.0627993995477,-0.563754897317357,-0.170305225953603,-0.662981531213917,NA,-0.583492380155678,-0.573574943498332,1.39555965858835,0.283077522056092,-1.07024681982623,-0.379806000864026,-1.13731105040677,-1.30017005812582,-1.57210377360946,3.68124424514492,2.45388546894837,3.41220522625876,0.293065608218538
"YAN 9B-1_200um",195.52,"Unit 5","YAN FW",1,5620.87,29053.53711,1.42,-1.90518779824632,-1.89211571667896,0.0500769559762162,1.32831733663784,1.2320211937532,-1.67157294706481,-1.74728476880051,0.0407223508089958,5.10706973345451,-0.0981940844464146,-0.202834916733847,-1.05413758824056,NA,-0.535477565141962,-0.64120975893081,1.33349065391806,0.416941890820699,-0.559167336264367,-0.386596358585789,-0.746983412375962,-1.07113516460913,-3.19139870080923,3.72508032020409,2.46957568135509,3.50960901259112,0.284932024169184
"YAN 9B-1_200um",195.54,"Unit 5","YAN FW",1,5621.34,29300.52148,1.37,-1.729133800604,-2.24792759401917,0.235310998668135,1.40428787572318,1.35865661736794,-1.02415216239705,-2.26813030133669,0.363611706702198,5.20577331778386,-0.539549733730165,0.0705308481311677,-0.735000581965911,-1.85588550624314,-0.713213227781004,-0.897260410542429,1.38332274725813,0.423458622711451,-0.923508636617365,-0.201525906417532,-0.871683568752779,-1.13607007860104,-1.63816202239827,3.80086201970808,2.5353887773524,3.54476987447699,0.282105760151086
"YAN 9B-1_200um",195.56,"Unit 5","YAN FW",1,5621.81,29288.63086,1.24,-2.02932179134447,-2.28883298682956,0.132357848572334,1.19240710250613,1.29930489748285,-1.2408644309802,-1.713468841926,0.199155329495849,5.0736360131184,-0.0773078593511434,-0.259223818897599,-1.0255436053472,NA,-0.736553488235407,-0.367020389353306,1.24133292427599,0.45320106708825,-0.822495918036132,-0.564084227884464,-1.92110820670424,-1.43362994693524,-1.26718173929758,3.69817720992904,2.45706485865365,3.45945945945946,0.2890625
"YAN 9B-1_200um",195.58,"Unit 5","YAN FW",1,5622.28,29022.84375,1.32,-1.39621694146994,-2.12385029810106,0.21491445147049,1.33418055832426,1.34462308245526,-1.33858782863331,-1.87644212478722,0.403981396403975,5.15411250640136,-0.878634535241074,0.16815268556245,-1.28409964334924,-3.07585911257729,-0.203322222317163,-0.946545740857284,1.39629902642246,0.399770863867632,-1.12994896352198,-0.376941395038355,-1.05491377757907,-1.07315136512885,NA,3.79612766930883,2.5463517083851,3.48956107183955,0.286568992321101
"YAN 9B-1_200um",195.62,"Unit 5","YAN FW",1,5623.22,28985.24023,1.34,-1.53306846899783,-1.87842965303629,-0.00855240454428241,1.173210252456,1.19484219797312,-1.27684966600183,-1.57832506058595,0.157908648226041,5.03473596363812,-0.388338498234755,0.00294197488145276,-1.03470961399697,-1.98379016869412,-0.711380202814951,-0.590575364729651,1.40389034438845,0.456138485810807,-0.862293586192418,-0.492135291916399,-1.71716150544017,-1.6160653885688,NA,3.74409757356076,2.50390943281964,3.45626366760387,0.289329778099155
"YAN 9B-1_200um",195.64,"Unit 5","YAN FW",1,5623.69,29552.21875,1.34,-1.89088037854435,-2.06273063547101,0.124022641997912,1.13976171014666,1.24174932668934,-1.32377391887977,-1.86490489214109,0.09735439491575,5.14206900266487,-0.558653238694738,-0.0499131214197694,-1.02865686794047,NA,-0.974589646670198,-0.24526280953275,1.38874389948215,0.220926447637514,-0.504586017424463,-0.363680564347225,-1.49422590011834,-0.766292603472983,-2.50804165212638,3.75837180467817,2.52319301857121,3.43899330997133,0.290782769800834
"YAN 9B-1_200um",195.66,"Unit 5","YAN FW",1,5624.16,29706.41016,1.2,-1.91583154128346,-1.82426434775797,0.192303952103352,1.19188311053861,1.22144785810104,-1.50581061663944,-1.6736914892786,0.0722304417339892,5.18770453943501,-0.140182892328108,-0.351219060229428,-0.863956730467044,-1.34647857807018,-1.00779395116603,-0.466498070252621,1.46273730615783,0.135830436289297,-1.41050043683511,-0.222354701744664,-0.49918071768298,-0.883281003293447,-1.64194279096402,3.77582289055946,2.51302639307452,3.53529411764706,0.282861896838602
"YAN 9B-1_200um",195.68,"Unit 5","YAN FW",1,5624.63,29298.0293,1.38,-2.1334217441726,-1.78932558244072,0.0518266421169065,1.21961027808897,1.33898826571482,-1.3712816921257,-1.52404444667811,0.114103571638421,5.19825816510381,-0.707734981342046,-0.0124441772388488,-1.16834084812901,-2.33013203841865,-0.545645328519676,-0.393582332122902,1.44512453361413,0.496666915459901,-0.673976501417092,-0.309448654960887,-1.32249152795627,-0.682309882976235,-1.27597151232138,3.8194504637424,2.55612241534075,3.53717380600689,0.282711581291759
"YAN 9B-1_200um",195.7,"Unit 5","YAN FW",1,5625.1,29460.41797,1.33,-1.56757826522412,-1.93180041479824,0.217138921378518,1.22777566778867,1.32045157122696,-1.46749480666714,-2.04391771291895,0.202903805556645,5.24632892247589,-0.132493739934802,0.179330637838579,-0.732383427008164,-3.28824181276845,-0.451574233844146,-0.343802833602009,1.36403645120609,0.490585878008426,-0.526743777222826,-0.165617787359834,-0.906519399215679,-1.04628134159084,-2.15116324327254,3.88594185910197,2.62111908084597,3.54246487867178,0.282289319513294
