"Core","depth_cm","Group","Guano_Zone","Guano_Sum","SH20_age","kcps","MSE","Si","P","K","Ca","Ti","V","Mn","Fe","Co","Cu","Zn","Br","Sr","Zr","Os","Mo_inc","Mo_coh","inc_coh","coh_inc"
"ARD1B",120.7,"Unit 9","ARD GZ 4",3,3406.2,14899.25098,1.09,-3.09266424933574,-3.36092823593042,-1.41501808687511,1.82645756991033,0.653373618618142,-3.62329250039791,-0.0150809493514323,4.15412301253007,-2.01385458796381,-0.228784106886555,0.306570423158563,-0.470556478034258,2.23549742980553,0.841465531873433,-2.28829143366557,3.84064410407101,2.65033893847374,3.28808446455505,0.304128440366972
"ARD1B",121,"Unit 9","ARD GZ 4",3,3409.66,14315.37988,1.1,-2.41680086570014,NA,-1.84625600723253,1.46924665332474,0.107901611252802,-3.24714916777357,-0.272220021849344,3.80475738334816,-2.90230868148184,-0.228160032055313,-0.1454683162102,-0.767156532788,2.110823492813,0.627721572023282,-2.46944459918556,3.69654088859689,2.47797262291763,3.38234165067179,0.2956531608217
"ARD1B",121.4,"Unit 9","ARD GZ 4",3,3414.27,13266.5332,1.13,-2.69576329011116,-3.34635085625231,-1.3769102097868,1.64634673715728,0.246384737308726,-4.22181959360621,-0.0291391306632454,3.92552656730361,-0.446762443251219,-0.203636392349671,0.244088525048376,-0.904003820883103,2.28486092556906,0.873156848923799,-2.4990529958651,3.85214431528085,2.65093007617711,3.32415078707539,0.300828712069288
"ARD1B",121.7,"Unit 9","ARD GZ 4",3,3417.73,12046.99609,1.13,-2.69916416312872,-3.32331847220171,-1.75470255428787,1.21642390846392,-0.115166610696489,NA,-0.743101642609389,3.65725346936222,-1.04093608652519,0.0933147175902809,-0.088569298177223,-0.872313374089395,1.95886951241644,0.493660984539538,-2.7355318072996,3.58849522690792,2.36478618973526,3.39977426636569,0.294137175486355
"ARD1B",122,"Unit 9","ARD GZ 4",3,3421.19,10652.86621,1.12,-4.11673365354716,NA,-2.32497418431911,0.954264790276185,-0.379064035263792,NA,-0.749437823560687,3.30304652977645,-1.01814399455346,-0.514865576422854,-0.3325440196289,-1.08017938547291,2.02422790470673,0.478386196587429,-2.3531450612858,3.65151771898682,2.45764459372107,3.29983717143522,0.303045255886085
"ARD1B",122.6,"Unit 9","ARD GZ 4",3,3428.11,11640.41406,1.1,-3.0805999602367,NA,-2.154830484408,1.18275038280358,-0.000439007065919483,NA,-0.782788145995314,3.51881692136799,-1.76841357127053,-1.16929534035886,-0.131160970653555,-1.13468981118139,1.78546821429635,0.615396961646098,-2.56977433647071,3.44645250721081,2.24310664031615,3.33124419684308,0.300188140199289
"ARD1B",122.9,"Unit 9","ARD GZ 4",3,3431.57,12141.79102,1.06,-2.17889427603588,-4.45616156104563,-1.24733607203094,1.62776821373444,0.388025525412957,-2.70696170623638,-0.142012348774839,3.99146716698469,-1.23728573617743,-0.357658988674871,0.316639466326407,-0.718491942762267,2.047003227239,0.772269678038235,-2.31609539754936,3.71543791929983,2.50228683225202,3.36406844106464,0.297259112743713
"ARD1B",123.3,"Unit 9","ARD GZ 4",3,3436.18,12663.46289,1.24,-1.96229215323458,-2.33698560267599,-1.8445091175782,1.40930475865128,0.157971382965507,-3.88758301508716,-0.386755792476165,3.90776953329882,-2.65543933379453,-0.555378504911958,0.0773034798980525,-1.34485679441033,2.18051183063698,0.795870089294974,NA,3.83976327957755,2.60530595984575,3.43651308674021,0.290992635488135
"ARD1B",123.6,"Unit 9","ARD GZ 4",3,3439.64,13436.52539,1.16,-3.77278100148735,NA,-1.96828250648186,1.19113889769337,0.00439105977226717,NA,-0.610882611361688,3.67855002106237,-1.19606680244622,-0.457197372548184,-0.424227353310615,-0.54471675056474,1.70400435253865,0.133069144833717,-3.11885453408068,3.30575513690877,2.0761003194722,3.42004879130628,0.292393489397575
"ARD1B",123.9,"Unit 9","ARD GZ 4",3,3443.1,14025.49609,1.2,-4.29338343262032,NA,-2.27848041207806,1.37822014367164,0.213806345007563,-2.42158125571873,-0.283024526471316,3.8686099168353,-1.17248801611233,-0.551753413120859,-0.351801624950633,-1.05470498045594,2.10048598929923,0.639890740318464,-1.94200817545685,3.67042452061113,2.47778818124171,3.29575850210164,0.303420289855072
"ARD1B",124.2,"Unit 9","ARD GZ 4",3,3446.55,16478.57227,1.14,-2.16702587122264,-2.86017305178258,-1.79930109109732,1.59847162968347,0.441135784099737,-2.6006618562975,-0.149656758185182,4.05984012459505,-0.735474918514628,-0.369112536420206,-0.353891542409851,-0.542881811398844,2.18873283663063,0.700452066807673,-3.59106056032538,3.71200588544096,2.46860167039659,3.4673971618466,0.288400766720199
"ARD1B",124.5,"Unit 9","ARD GZ 4",3,3450.01,15993.69531,1.16,-4.07662144292664,-4.07662144292664,-1.71996912866232,1.47418250416952,0.315080457270661,NA,-0.300036408393597,3.92070538007146,-0.844500391308417,-0.393313033862158,-0.272431142301707,-0.793207096920867,2.07113434850771,0.455978050226618,-1.61040692615079,3.52694413403493,2.32308213917223,3.33296398891967,0.300033244680851
"ARD1B",124.8,"Unit 9","ARD GZ 4",3,3453.47,14450.0752,1.14,-2.78910322535184,NA,-3.48225040591178,1.50713506035243,0.326120026203693,-2.55069220190684,-0.239057273392875,3.89175145343838,-0.876715768335168,-0.150045895736579,-0.192127841170892,-0.899705286559866,2.24409608853209,0.756305494235018,-3.74461467037927,3.70714952615909,2.49175491982443,3.37162426614481,0.296592953740786
"ARD1B",125.2,"Unit 9","ARD GZ 4",3,3457.92,15143.33984,1.16,-2.61082508665526,-3.75595739095827,-2.06428138028719,1.32144607960283,-0.184414643548873,NA,-0.842055135651909,3.60105201325569,-2.05120929871984,-0.436590027543744,-0.598956969808154,-0.500611886308675,2.0296244892321,0.433697351068158,NA,3.41344761155349,2.24563427476963,3.21495492310412,0.31104635178974
"ARD1B",125.5,"Unit 9","ARD GZ 4",3,3461.12,15627.41504,1.24,-2.83084071011979,-3.96224282161089,-1.75396840808809,1.6083891402578,-0.0148526723454552,-2.17048335238284,-0.327291709522512,3.78807053126789,-1.7109510230044,-0.319407305998363,-0.219822600568926,-0.805242400460779,2.19833138831881,0.563884157036746,NA,3.58060670648257,2.37582108073822,3.3360438394909,0.299756252649428
"ARD1B",125.8,"Unit 9","ARD GZ 4",3,3464.33,14219.68359,1.09,-3.39121246887253,-4.20214268508886,-2.25623253603355,1.45078499551569,0.0534700247293634,NA,-0.423651072285237,3.60592637124429,-1.69661674809812,-0.567851421259327,-0.435145451710971,-0.611703303788176,2.07238390354458,0.638099623078715,NA,3.48579719277044,2.2780935762537,3.34579260111175,0.298882841592667
"ARD1B",126.1,"Unit 9","ARD GZ 4",3,3467.54,14263.58594,1.16,-3.2507721965523,NA,-1.89374821773252,1.20178458892742,-0.184509772192468,NA,-0.721971353207072,3.38477048190753,-1.11070603305603,-0.749966960696499,-0.381999550459594,-1.50492242862832,1.85982444852401,0.230467892783395,-2.21840929342539,3.26063017795903,2.07952821584879,3.25796237660644,0.306940315572833
"ARD1B",126.4,"Unit 9","ARD GZ 4",3,3470.75,12911.65039,1.14,-3.44798190046722,NA,-2.24928615324213,1.13483503974012,-0.243952583716015,NA,-0.557610142571058,3.38844695935456,-1.94976962314335,-1.0405627461576,-0.525952822700366,-1.93807358338016,1.91897739880298,0.108868790906727,NA,3.26912249212454,2.13293887444897,3.11485816306288,0.321041905489747
"ARD1B",126.7,"Unit 9","ARD GZ 4",3,3473.96,13196.33789,1.14,-2.29238829981149,-2.96021767238715,-1.59924111925155,1.64695051626362,0.142124336225103,-3.65336485294709,-0.258856459435733,3.77935561335476,-1.65188485273697,-0.667682915246602,-0.242217140431769,-1.66549050479275,2.32729149544429,0.743550394220541,NA,3.76457584491361,2.58749561661917,3.24488603156049,0.308177233429395
"ARD1B",127,"Unit 9","ARD GZ 4",3,3477.16,13903,1.16,-2.46326970546028,NA,-1.85713390188997,1.56037985720433,0.139419979984099,-3.15641688602023,-0.414041942376945,3.67912605884798,-1.3257420005425,-0.377893428260633,-0.282045469470506,-1.02478959116982,2.08255480241886,0.369943638595932,-2.7997419420815,3.52831388218114,2.34133664804005,3.27716013263117,0.305142244970837
"ARD1B",127.4,"Unit 9","ARD GZ 4",3,3481.44,12404.97656,1.07,-2.98406802266092,-3.2252300794778,-1.75192434136828,1.65688290060801,0.435997843305621,-2.01220743963195,-0.13832841878552,4.03324608955483,-0.625913078512061,-0.386683389446226,0.0604544150625062,-2.91507515117397,2.51660692744149,1.17481506069876,-2.73275359438001,4.03573961726862,2.85844066149691,3.24559585492228,0.308109833971903
"ARD1B",127.7,"Unit 9","ARD GZ 4",3,3484.65,13248.93457,1.17,-2.65744393674935,-3.14295175253105,-1.62508103362244,1.77383063275886,0.38524531989241,-2.73748664442289,-0.0101786267162636,3.94894634041556,-0.717043443505008,-0.0984293148076301,-0.0350074883701339,-0.762248880273055,2.27758324674123,0.793763865487464,-3.71831589743461,3.75941402916665,2.56540358397028,3.30029033596018,0.303003644589669
"ARD1B",128,"Unit 9","ARD GZ 4",3,3487.85,12056.39258,1.12,-2.66721172793986,-2.46654103247771,-1.99275668039207,1.55881065825744,0.0700376278546111,-2.56185121228203,-0.0631512403616989,3.68870301291363,-1.09551414348861,-0.394704090183094,-0.0549656557752591,-0.346277496277619,2.16199050342355,0.629995940198246,-2.59575276395772,3.64955175519121,2.47963654529699,3.22171945701357,0.310393258426966
"ARD1B",128.3,"Unit 9","ARD GZ 4",3,3491.06,12198.78809,1.14,-2.80425663910486,NA,-2.00076140137605,1.36859098460518,-0.234192180976557,-2.94735748274554,-0.388342860803815,3.3763119670938,-2.00076140137605,-0.750132905409317,-0.394313027790318,-1.16850141835339,1.92666475218879,0.359810949268343,NA,3.40801539951978,2.24922526525998,3.1860762188631,0.313865686602071
"ARD1B",128.6,"Unit 9","ARD GZ 4",3,3494.27,12228.88477,1.17,-3.43742972191879,NA,-2.11567388193647,1.25219649560961,-0.18415247033326,-2.65467038266916,-0.630288618172353,3.37395231240575,-1.39783408878616,-0.830121090618115,-0.519658989834515,-0.978909827303988,1.86213686402968,0.551554324645481,NA,3.43528111115348,2.27361796372882,3.1952430196484,0.312965240468639
"ARD1B",128.9,"Unit 9","ARD GZ 4",3,3497.48,12721.46191,1.17,-3.22135314756538,-3.07825230392471,-1.58160988563596,1.74310395281009,0.331794693014427,-2.52820596700544,-0.0825200303707208,3.95959512693444,-0.730056699678614,-0.272873758861939,0.0858152844484943,-1.00717901191539,2.2979516012804,0.916885608213941,-3.38840723222855,3.86711983862873,2.6881919318562,3.25088707994156,0.30760834670947
"ARD1B",129.3,"Unit 9","ARD GZ 4",3,3501.75,13298.83105,1.07,-4.19176171490523,NA,-2.30903046747145,1.54665220372061,0.119995723922096,-4.52823395152644,-0.33555348858348,3.66250861870966,-0.767033835832881,-0.624243117795561,0.0107964319571039,-1.18184480635928,2.10376782586919,0.601664763396631,NA,3.50840413914205,2.38391167575699,3.07865392273994,0.324817282193907
"ARD1B",129.6,"Unit 9","ARD GZ 4",3,3504.96,12589.46777,1.1,-3.51286142467589,NA,-2.1691266779748,1.4204127482629,0.0472372395721212,-2.44242001297448,-0.18662708148719,3.67498468606221,-1.56695127562058,-0.488379737835913,0.159210911121664,-0.810382268623136,2.1108551938907,0.767270902316651,-3.10739631656773,3.64811387320293,2.45605924133053,3.29384189217984,0.30359684305861
"ARD1B",129.9,"Unit 9","ARD GZ 4",3,3508.17,13740.30957,1.11,NA,-3.48068046940753,-2.42753055481618,1.33312858169189,-0.0128634004039796,-3.70382402072174,-0.695669227169192,3.70040437580199,-1.09498046970298,-0.856011877244372,-0.0402623745920936,-1.0767428821532,1.95565819503788,0.557681458063634,NA,3.51703738305234,2.32465528256354,3.29492069865489,0.303497440896905
"ARD1B",130.2,"Unit 9","ARD GZ 4",3,3511.44,12845.55371,1.13,-3.99836852428188,-3.45937202354919,-1.84993411111509,1.31975146956234,0.182590510776995,NA,-0.379758266014496,3.74787037333449,-1.13209431796477,-0.888032867988882,-0.0200228759226579,-0.960672051628854,2.16674916485649,0.602506737423334,-1.61354533305086,3.73637777906677,2.54595433649626,3.28847339223341,0.30409247110278
"ARD1B",130.8,"Unit 9","ARD GZ 4",3,3518.06,10541.76953,1.21,-2.96510125557633,NA,-2.89610838408938,0.894123564284843,-0.295890887790385,-2.38528276032339,-0.752128321271973,3.59976121898167,-1.16150732870127,-0.554302577942053,-0.136098444056459,-1.52662114128587,2.35196776602191,1.07040280662284,-1.99324067254737,3.94279687034555,2.80722954732767,3.11293908403735,0.321239822882445
"ARD1B",131.2,"Unit 9","ARD GZ 4",3,3522.47,11218.13574,1,-3.09610314493473,-3.46382792506005,-3.02199517278101,1.10973692151271,-0.163884277103064,NA,-0.41402843023578,3.43151733384541,-1.04593198555501,-0.579648137411803,-0.100370871380739,-0.67744588068793,2.42720222472616,0.93881799681657,-2.1346919777801,3.96311789401971,2.82753543200964,3.11298621115456,0.321234959672088
"ARD1B",131.5,"Unit 9","ARD GZ 4",3,3525.78,11318.13184,1.18,-2.90149295463955,NA,-2.01418975963865,1.07149075057828,-0.347593433364603,-3.93111237182071,-0.778376349457057,3.48104796312449,-0.831020082942479,-0.591790393876645,0.000713260903612678,-0.96583930575143,2.65698845546637,1.24164177175198,-3.14265501145644,4.09799468279902,2.95419277832383,3.13867866639395,0.31860540892799
"ARD1B",131.8,"Unit 9","ARD GZ 4",3,3529.08,13241.43359,1.05,-2.50582483186872,-4.29758430109678,-1.65852697148152,1.77822139444496,0.445607182788691,-3.50912694073251,-0.0209181820807203,4.01091050343675,-0.909809939766761,-0.206578640140189,0.104244960873285,-0.196595196156006,2.25919405506127,0.765010731930191,-2.32350327507477,3.71443393806229,2.55084551180055,3.20140067911715,0.312363274776268
"ARD1B",132.1,"Unit 9","ARD GZ 4",3,3532.39,13672.21387,1.09,-3.08675485565586,-3.64637064359128,-1.58798251110928,1.64315821692368,0.30647435635712,NA,-0.144825288094843,3.85166818049156,-1.19680336024859,-0.755998885695115,0.0214554013248236,-1.67692999712577,2.06239937257596,0.668892774922919,-2.39360767509591,3.52931032947696,2.40591458454365,3.07527935698883,0.325173710715879
"ARD1B",132.4,"Unit 9","ARD GZ 4",3,3535.7,14807.75586,1.14,-2.4126028868611,-2.76542426148384,-1.92917623728322,1.72537053775021,0.43481748383947,-3.02778852595133,-0.0548132395199543,3.94364552969399,-0.730215974780828,-0.547057247573809,0.114206254580914,-1.2113364441329,2.32856187184732,0.719359836286583,-2.932478346147,3.7597745677024,2.5851570820331,3.23690454462493,0.308937129968988
"ARD1B",132.7,"Unit 9","ARD GZ 4",3,3539.01,13824.60352,1.2,-4.0771534294035,-3.62516830566044,-2.72722671245448,1.49391364614551,0.219159686996353,NA,-0.134185620125931,3.73464647446398,-1.26088964366106,-0.162277354992947,0.24413697008255,-0.50963483229383,2.24284375569693,0.833398406135775,-2.55732767565909,3.72043126276643,2.56533337196376,3.17433414043584,0.315026697177727
"ARD1B",133.1,"Unit 9","ARD GZ 4",3,3543.42,14026.29395,1.17,-3.01411153783347,-3.62721601071988,-1.84835994632773,1.50131627265376,0.189650649224681,NA,-0.348620951150058,3.78098816258781,-0.982679215339997,-0.643089283286198,0.0144105585435099,-0.883897670780213,2.04637156199035,0.391243853977347,-2.36352397169232,3.4814686715154,2.30604885663702,3.23950264981655,0.30868936009564
"ARD1B",133.4,"Unit 9","ARD GZ 4",3,3546.72,13739.41016,1.21,NA,-3.89388750680731,-1.73440325745394,1.59550925080109,0.285614863755097,-3.00006963078521,-0.0343280709149045,3.8160188233074,-1.311988591032,-0.772992090299313,-0.0676644911824962,-1.41828324968162,2.09979679703898,0.75583105544185,-2.32991196844997,3.57829735202561,2.43246071423675,3.14507154213037,0.317957790976873
"ARD1B",133.7,"Unit 9","ARD GZ 4",3,3550.03,13577.81934,1.09,-2.45791946230612,-4.32972163920771,-2.01060724426246,1.54145674202577,0.149507323422531,-2.45791946230612,-0.0883948866369666,3.7878393992928,-0.736986045646679,-0.580217563277342,-0.0234068262695279,-1.29316737113347,2.02638602148818,0.513152249425918,NA,3.57676420392184,2.38323456146936,3.29870392871608,0.303149364601879
"ARD1B",134,"Unit 9","ARD GZ 4",3,3553.34,14048.49414,1.12,-2.6882358311413,-3.21148397490585,-1.66658458360932,1.69147330539221,0.228533398605885,-4.03816254809032,0.118485897467935,3.87864494284728,-2.15543130065654,-0.636965166428165,-0.134747917198775,-0.742325682085991,2.22822444108413,0.835943667528496,NA,3.72801218986035,2.56461916132997,3.20077519379845,0.312424315814967
"ARD1B",134.3,"Unit 9","ARD GZ 4",3,3556.65,12899.95215,1.19,-3.17341397167318,-3.46109604412496,-1.61526935362663,1.69219555037282,0.206730000791145,-2.85496024055464,0.0554121840481914,3.74701071040962,-1.34083250792487,-0.279576005800527,0.0227048660724067,-0.452941250572411,2.19722405645449,0.789777320329367,-1.78711961055329,3.72378579336944,2.53036850298302,3.29833333333333,0.303183425972713
"ARD1B",134.6,"Unit 9","ARD GZ 4",3,3559.95,14297.58203,1.18,-2.55867826889545,-3.01415379757828,-1.46822929086651,1.59523823309937,0.33979069923333,-2.83826313111462,-0.229617501917381,3.8043918859055,-1.49312684248823,-0.906274320577911,-0.455139175636558,-0.910958169890336,1.89368180172182,0.556461736041922,NA,3.41115148572139,2.27372465724193,3.11873299650214,0.320643030718425
"ARD1B",134.9,"Unit 9","ARD GZ 4",3,3563.26,14567.2666,1.36,-2.91955920268635,-3.49010406115396,-0.925154703692422,1.93247106123327,0.570338949392461,-3.97561187693566,-0.0863458586301293,4.06281944356094,-1.49070522714766,-0.840117661006509,-0.125464275225601,-1.68560556614847,2.08029353029121,0.749561101447129,NA,3.64625674841533,2.49692759828641,3.15607494688043,0.316849256380439
"ARD1B",135.3,"Unit 9","ARD GZ 4",3,3567.69,14136.19141,1.04,-2.43777520980916,-3.50561583981052,-2.11932147869063,1.72159603563001,0.500063085325925,-2.9077788390549,-0.254536874447684,4.0385719576866,-0.312524132098034,-0.913078525830154,-0.160507924799408,-0.667069149778941,2.20811696569885,0.911031784651068,-2.60767424660456,3.85321505853183,2.65328733339971,3.319876970396,0.301215981470759
"ARD1B",135.6,"Unit 9","ARD GZ 4",3,3571.01,15400.62598,1.19,-2.89678991582584,NA,-1.9869716984573,1.38300749628777,-0.0208588420844729,-2.86504121751126,-0.45304133853135,3.65230688649628,-1.63029675451857,-0.475705198108562,-0.232702838144749,-0.501831502700782,1.81303085646049,0.259523927885697,-1.78748233804099,3.49496508360029,2.24788739319335,3.48015798382547,0.287343277129269
"ARD1B",135.9,"Unit 9","ARD GZ 4",3,3574.33,15904.20215,1.21,-2.87486430192975,-2.65172075061554,-1.9585735700556,1.74066867109388,0.225603291888145,-3.34486793117549,-0.0539815703310165,3.91677842036876,-0.832562307199375,-0.206479357219974,0.236797438631299,-0.492236501262171,2.19613414189359,0.686418495079475,-3.00839569455428,3.8657043078427,2.55557721754532,3.70664476086163,0.26978576705245
"ARD1B",136.2,"Unit 9","ARD GZ 4",3,3577.65,14621.9668,1.03,-2.654699971683,-3.23451846693594,-2.43958859206605,1.64122396393747,-0.133782884371962,-3.47568052375283,-0.121003157725563,3.85508206494927,-0.939101863420505,0.115385620338667,0.251107594343009,-0.111524413771019,2.20076189753832,0.688868297142523,-2.29005685809509,3.98156149504389,2.6659657985288,3.72697046743595,0.268314441645676
